method,seed,correlation,clients,rmse_c,mae_c,worst_client_rmse_c,p90_client_rmse_c,client_rmse_sd_c,effective_bits,compressed_bits,raw_selected_bits,mean_selected_hops,mean_selected_etx,energy_j,min_residual_energy_j,max_relay_energy_j,participation_jain,utility_target_js,temperature_coverage_js
random,97,0.9,48,1.734245501526872,0.7939308967910819,8.627518473500556,1.9731520714606747,1.429429534643336,2545725.139187691,504000.0,964800.0,1.6233333333333333,5.051041942832722,7.055167820131631,6.357712777547359,0.28882018314303665,0.8632596685082873,0.06979925124432718,0.00030977108478924553
resource,53,0.9,48,1.7446798372487662,0.8331537209962252,8.607693121709213,1.9758091427311026,1.4164409746604543,2235311.9177535106,504000.0,964800.0,1.4766666666666666,4.435142693955383,6.341217410833033,6.52559290680115,0.13492640944920944,0.6996268656716418,0.09911377590986713,0.0006686396450297636
resource,59,0.9,48,1.7478384428902802,0.8359715679453382,8.613159588917418,1.9737964436453093,1.4172814007563646,2246004.6318846964,504000.0,964800.0,1.4733333333333334,4.456358396596622,6.365810653334755,5.855973398737316,0.15081063959921365,0.6934171597633136,0.10415115816182671,0.000984114099458717
resource,61,0.9,48,1.7486869147092348,0.8347283227213629,8.611047476114962,1.97354096210445,1.4188177614849151,2228750.3258627094,504000.0,964800.0,1.4766666666666666,4.422123662426011,6.326125749484184,6.089532685384214,0.1357567824661673,0.6980640357408786,0.11431560857888762,0.0007531257825932905
resource,67,0.9,48,1.7458275006728239,0.8306260667598997,8.611172183253284,1.973556928842586,1.4188250803557316,2245531.544861441,504000.0,964800.0,1.4633333333333334,4.455419731867945,6.364722553181267,5.934010507012579,0.1258688743007199,0.6954747774480712,0.1004005573852971,0.0007247528395882261
resource,71,0.9,48,1.7471876430237443,0.8373021277782808,8.607340778220198,1.9749513925820121,1.4161423643061666,2214937.1276675863,504000.0,964800.0,1.4633333333333334,4.394716523149976,6.294355393635399,6.396504249695822,0.1362093586707942,0.6768953068592057,0.1160269038013037,0.0009138510533034466
resource,73,0.9,48,1.7508268491185437,0.848967573463598,8.606950206568852,1.9766266671511377,1.4124888562674927,2218351.4746885393,504000.0,964800.0,1.4433333333333334,4.401491021207427,6.302208391783594,5.8954927082886,0.13372477048918213,0.7070135746606335,0.10106566410019763,0.0009834431640929216
resource,79,0.9,48,1.750498444460266,0.8472148124809192,8.60568684145505,1.9758888782938915,1.413163804268737,2198495.2240093993,504000.0,964800.0,1.45,4.362093698431351,6.256539015221572,6.0500797836197755,0.1316376991600508,0.6878209831254586,0.10847393860470086,0.000980401341533458
resource,83,0.9,48,1.746125311266289,0.8331786421899396,8.612437502410495,1.9747578727511097,1.417418417011684,2230092.8745458312,504000.0,964800.0,1.4766666666666666,4.4247874494957,6.3292136114553665,6.391704513946839,0.1418088058703691,0.7064807837226827,0.1152911987088356,0.0007144902996969769
resource,89,0.9,48,1.749859396258974,0.8437338262504993,8.606543889358782,1.975473188970005,1.4148099136029548,2231970.4095399515,504000.0,964800.0,1.4766666666666666,4.428512717341177,6.333531941941842,5.949281039084761,0.13534159595768835,0.7273079906904577,0.09580666453509015,0.0006948148026765882
resource,97,0.9,48,1.7412028633229149,0.8237545008939553,8.610439883619545,1.9761174990670405,1.4188811806864257,2246069.1229897416,504000.0,964800.0,1.4866666666666666,4.456486355138381,6.365958982876358,6.303254538192295,0.15164849825632165,0.714013709063214,0.10272667051626522,0.0007582121911921736
utility,53,0.9,48,1.7284625318943083,0.7809978822016795,8.626716733708768,1.9758419992385587,1.4327234434592504,2724039.990085164,504000.0,964800.0,1.66,5.404841250168978,7.465291977195825,6.540579005913778,0.3189232688175151,0.550822561692127,0.0406112434060541,0.004162643244368436
utility,59,0.9,48,1.7310676652437627,0.7879670213279819,8.6238703984492,1.9741094087908138,1.431164386179576,2683833.8886033623,504000.0,964800.0,1.6233333333333333,5.325067239292388,7.372817943787681,5.698533179049246,0.3224501229055974,0.5702554744525548,0.035538404095994,0.0036296066419537866
utility,61,0.9,48,1.7270506582066956,0.7720006725169816,8.628216849890226,1.973743401550425,1.4363446976841812,2675868.7951701186,504000.0,964800.0,1.64,5.3092634824803975,7.354498228891224,6.101859391539102,0.3190986882771655,0.5354083380925185,0.04400574193107357,0.004310496012669926
utility,67,0.9,48,1.7257230921656026,0.7609237012774971,8.629261680171064,1.9732596131218587,1.4408474671157698,2675165.369087033,504000.0,964800.0,1.6233333333333333,5.307867795807604,7.352880348900121,5.920395947173813,0.3180854101604071,0.5726939523518632,0.0389303223589013,0.004828913336225465
utility,71,0.9,48,1.7277641695618027,0.7726467268243795,8.62573710337477,1.974277164619847,1.4364533554047716,2694248.558560026,504000.0,964800.0,1.6566666666666667,5.345731266984178,7.396771684688007,6.207575986070139,0.3672838720901699,0.5627250900360145,0.041407573842413434,0.003669152868133177
utility,73,0.9,48,1.7300338988903186,0.7776377079648686,8.629380506767502,1.972730419847674,1.4356370013204667,2647496.780501807,504000.0,964800.0,1.6166666666666667,5.252969802582953,7.289242595154105,5.73805248860053,0.3103834188628776,0.5634014423076923,0.03457005155058358,0.004562097630030666
utility,79,0.9,48,1.7336847257470718,0.7892396520753321,8.623694043379666,1.97355415880286,1.4327128219990084,2638077.1977799754,504000.0,964800.0,1.6266666666666667,5.234280154325351,7.267577554893893,6.013099665155114,0.3102417842038389,0.538174512055109,0.04358703958499006,0.005161047983065072
utility,83,0.9,48,1.7316701463728064,0.7805363278629792,8.632288007972686,1.9717451152010272,1.4354495464653652,2719686.809130302,504000.0,964800.0,1.6566666666666667,5.396203986369648,7.455279660999643,6.218520272289962,0.33961593170617854,0.5712979890310786,0.04261092686195526,0.004124474139532162
utility,89,0.9,48,1.7274309796669824,0.7725642702337885,8.627131016445242,1.9744078284885536,1.4364012943344362,2707030.8454855913,504000.0,964800.0,1.6266666666666667,5.371092947392047,7.426170944616809,5.728864731521464,0.329776239320226,0.5723443223443223,0.04372434641795971,0.003529565154350545
utility,97,0.9,48,1.7305194148841563,0.7772218199710663,8.635721645519292,1.9735094418584826,1.4358957529537864,2704678.4073183015,504000.0,964800.0,1.6466666666666667,5.366425411345837,7.420760336832042,6.344098217708593,0.29840602538850197,0.5716463414634146,0.04366508458051996,0.0036020452658137776
random_adaptive,53,0.9,48,1.7424331131095339,0.8068897711776435,8.627108786896322,1.9695409462881073,1.4287565201730619,907070.2814804016,195840.0,964800.0,1.55,4.769188399940712,3.286261647404927,6.561142863606612,0.08902352396725016,0.8530482256596906,0.05635934011864254,0.0001715362781631626
random_adaptive,59,0.9,48,1.7773269933362947,0.8589807070366718,8.6740162799101,1.9629481829080118,1.4244013881125928,997979.8281823804,200064.0,964800.0,1.6333333333333333,5.236450842832175,3.495353604819474,5.897218725552677,0.08855582669774419,0.9084302325581395,0.04983819758167205,3.0054321362427263e-05
random_adaptive,61,0.9,48,1.7628505113552135,0.8490192321293119,8.653455668650778,1.9671912441331991,1.4189909595027506,1002167.9849118837,201072.0,964800.0,1.61,5.188643028087928,3.5049863652973343,6.1100369920686015,0.09141492639735166,0.9093113482056256,0.04902227987535848,0.000238533295205883
random_adaptive,67,0.9,48,1.7716958954884732,0.8713943864412456,8.651556447038953,1.9669928156431327,1.4134232365430401,992288.6826147645,198816.0,964800.0,1.65,5.1850402886199,3.482263970013959,5.99008330620641,0.09385958913886641,0.8664510166358595,0.06151565206344802,6.811098797270709e-05
random_adaptive,71,0.9,48,1.7543254894925215,0.8328607898276225,8.646638309870431,1.9716260939111867,1.4237566855549235,989002.8190433392,204960.0,964800.0,1.5966666666666667,5.0481343333782664,3.474706483799683,6.429723054693308,0.09075018035612742,0.8979885057471264,0.050665313320229166,0.00017150338943022894
random_adaptive,73,0.9,48,1.7527307352670922,0.8322211090944671,8.629915862337631,1.9694195720432601,1.4227350581299727,996047.881341956,204912.0,964800.0,1.65,5.079594726652635,3.4909101270865004,5.920684991468209,0.11630284039362582,0.8869441816461684,0.05567700001974704,6.19955261666994e-05
random_adaptive,79,0.9,48,1.7422123823553783,0.7906030601015668,8.6477570546062,1.963483474234405,1.4356715954457104,973496.099650474,202128.0,964800.0,1.5466666666666666,5.007758051582571,3.4390410291960887,6.068205031402766,0.09021197232114411,0.8928571428571429,0.04955920380157895,0.00043702736435062095
random_adaptive,83,0.9,48,1.7506524945373647,0.8268285352832127,8.642368846924391,1.9694029145483083,1.422974442147831,956812.6004216468,199440.0,964800.0,1.57,4.9678924601887635,3.4006689809697885,6.453673971367597,0.09796521388135744,0.8903133903133903,0.052571447591772465,0.0004262301234745848
random_adaptive,89,0.9,48,1.748313321632738,0.8179020902195265,8.645419548109592,1.9699220435876545,1.4271069026102243,990296.7840350413,202752.0,964800.0,1.6133333333333333,5.106442239806754,3.4776826032805945,5.974782343931316,0.10226076399001809,0.8894686907020873,0.04995494309605529,0.00012200121020551402
random_adaptive,97,0.9,48,1.739963358027371,0.7848246600257041,8.649799611368973,1.968462478526725,1.437413209322376,960665.2195451726,198864.0,964800.0,1.6166666666666667,5.0509055595208485,3.4095300049538975,6.376667195515212,0.10236429969470365,0.8632596685082873,0.06503042302608049,0.00030977108478924553
resource_adaptive,53,0.9,48,1.7282521949451939,0.7719645350508372,8.611288694483118,1.9787535825407685,1.4354270711270825,911965.6008528506,182592.0,964800.0,1.6466666666666667,4.96818217287679,3.297520881961558,6.576676188712414,0.08982505900875311,0.8311170212765957,0.07392845949266236,0.0002573719916684854
resource_adaptive,59,0.9,48,1.7224705101942348,0.7458645402322246,8.620916411252065,1.970633248097207,1.4439130624625696,903639.5719141313,179136.0,964800.0,1.6566666666666667,5.002520372403574,3.2783710154025028,5.910304921460777,0.08244316590734577,0.8123916811091855,0.08806223773284277,0.0003605229794422356
resource_adaptive,61,0.9,48,1.736887345165093,0.7831977465628327,8.623530372760468,1.9705486795929719,1.4375225684183008,895427.3549604401,180864.0,964800.0,1.64,4.914969876352531,3.2594829164090138,6.114512803848879,0.09198946071088003,0.8061049011177988,0.08371852005943607,0.0003897335892132473
resource_adaptive,67,0.9,48,1.7221434472323294,0.7376204734672119,8.622740113277649,1.9714247445049278,1.447086747399397,909856.9588285232,181152.0,964800.0,1.6633333333333333,4.993631610582445,3.2926710053056034,5.986512183980582,0.08645145019071225,0.8187772925764192,0.08157365864881594,0.00027979000830402373
resource_adaptive,71,0.9,48,1.7357762653104285,0.7889825890002354,8.620469213775971,1.9727387545462935,1.4336254014037748,950181.6208452778,193632.0,964800.0,1.6433333333333333,4.941024541575065,3.3854177279441395,6.44577609832906,0.09483087196847939,0.8187772925764192,0.08966147533407601,0.00035494817345594406
resource_adaptive,73,0.9,48,1.7307826640410187,0.7696322094731922,8.633125542130712,1.9682494674673596,1.4392825235878643,951968.8100582793,193104.0,964800.0,1.66,5.0010739850927814,3.389528263134044,5.952791078739714,0.08808365433239763,0.8180628272251309,0.0963258607980079,0.0002648693173802513
resource_adaptive,79,0.9,48,1.733693867150726,0.7847809461056738,8.62134096541314,1.9717517961056814,1.4335997938103684,936595.0908728755,187488.0,964800.0,1.6633333333333333,5.018273455818278,3.354168709007615,6.0750599020844405,0.09648819667426313,0.8138020833333334,0.0801860564652006,0.00039439524151478297
resource_adaptive,83,0.9,48,1.7259498680459477,0.756661450691516,8.623400484780618,1.9693923532368895,1.4417040839082482,894451.0130776411,179424.0,964800.0,1.6433333333333333,4.93866203991943,3.257237330078576,6.4460360366703,0.0938333432921196,0.8230904302019315,0.08877834463088952,0.00039776016565136127
resource_adaptive,89,0.9,48,1.7238175928592236,0.7510859200422827,8.624025179546143,1.9681578401156397,1.4431772387130153,903336.7224228518,183408.0,964800.0,1.6433333333333333,4.922355672592193,3.277674461572561,5.990835387567068,0.08879691405715817,0.8267195767195767,0.07351083711930646,0.00035558645070490555
resource_adaptive,97,0.9,48,1.725540022359398,0.7477591740062512,8.626770638069079,1.96829780452128,1.4451899970723894,905357.6810072645,180240.0,964800.0,1.6633333333333333,4.990366664522868,3.2823226663167104,6.355756215160298,0.08953779318345896,0.8180628272251309,0.08694457573571054,0.0003584751016177263
utility_adaptive,53,0.9,48,1.7422457774405449,0.7931590906018504,8.662072458228486,1.971747877077653,1.4333363237298256,1018048.4539669243,206496.0,964800.0,1.6233333333333333,5.1008855881784205,3.541511444123925,6.576676188712414,0.11399758714258604,0.5570409982174688,0.029981946171923263,0.00481433580127417
utility_adaptive,59,0.9,48,1.7331918322829172,0.7827068823332551,8.63034284678081,1.9713008877327323,1.4354750912091836,1069456.3185880268,212736.0,964800.0,1.5966666666666667,5.251806164810867,3.659749532752459,5.813986659646264,0.10206645583174992,0.605229180116204,0.023584712921506438,0.0037576572516117694
utility_adaptive,61,0.9,48,1.7481218270671002,0.8235835993149407,8.621063079203767,1.9739208352557722,1.4257341807007675,1050054.338684626,207312.0,964800.0,1.6366666666666667,5.323309944082519,3.6151249789746394,6.116891862750276,0.09785504075234912,0.5671506352087115,0.03314495278202516,0.004437823588997214
utility_adaptive,67,0.9,48,1.7485667136664855,0.8086376331403902,8.652012937722064,1.9647026531505558,1.430370343149704,990039.9874368153,204960.0,964800.0,1.5866666666666667,4.9990676310665325,3.477091971104674,5.978237482270903,0.11020737966207202,0.5762138905961893,0.028263117726088395,0.005021454438762581
utility_adaptive,71,0.9,48,1.7319999329516083,0.7798792103114449,8.627869504955516,1.972474735616721,1.4354055554894072,1091152.6945496236,214752.0,964800.0,1.6866666666666668,5.396836690232507,3.7096511974641353,6.346490988786894,0.12692137005745183,0.6229235880398671,0.03164920218623287,0.003913958106521337
utility_adaptive,73,0.9,48,1.7430324199332805,0.8060116303154038,8.625854549575257,1.9730274114875537,1.4312929655937958,1056875.772864033,212016.0,964800.0,1.5866666666666667,5.140503793348753,3.630814277587273,5.848446295107324,0.11404614759711358,0.556049822064057,0.038085680262817515,0.004242845266853387
utility_adaptive,79,0.9,48,1.7491505381537438,0.8100823930159797,8.636373839697692,1.966981402890206,1.4319301420671569,1052460.4696827848,213504.0,964800.0,1.6,5.083102401175317,3.6206590802704035,6.043164607577463,0.11025594011659957,0.5647590361445783,0.031100530169135436,0.005910879140164622
utility_adaptive,83,0.9,48,1.7499001128938467,0.822452092463824,8.637466525410238,1.9690945148727106,1.424524801065177,1092717.4051770887,217152.0,964800.0,1.65,5.277713134903202,3.713250031907303,6.328605057129811,0.121383359537284,0.5772783251231527,0.043211112587019804,0.005280729646068176
utility_adaptive,89,0.9,48,1.7396226483265187,0.7966129785264602,8.634351501897827,1.9713967260649932,1.432845261499862,1090060.3373603134,215376.0,964800.0,1.67,5.340846561295039,3.707138775928721,5.846357994845298,0.12398772916690247,0.6147540983606558,0.028523025901050946,0.004291156220385627
utility_adaptive,97,0.9,48,1.7366046079511892,0.7796648810657918,8.634655166627326,1.966538307001318,1.4373961985899106,1085455.3716017327,215568.0,964800.0,1.6466666666666667,5.2412848789187345,3.696547354683985,6.3109994108698775,0.1065142930906131,0.5907372400756143,0.037063676026046634,0.005539303750426914
proposed_fixed_comp,53,0.9,48,1.728675879077158,0.7836669076880766,8.616137013859596,1.9767974128481194,1.4313483513200889,2402141.5773592787,504000.0,964800.0,1.4666666666666666,4.766153923331898,6.724925627926292,6.52559290680115,0.15533334409047755,0.6813226744186046,0.026280182741089994,0.002796090660401875
proposed_fixed_comp,59,0.9,48,1.7325523227041781,0.7934347215645252,8.61151914588908,1.97451599056093,1.4294609425150102,2365904.505222605,504000.0,964800.0,1.4466666666666668,4.694254970679773,6.641580362011942,5.698533179049246,0.1442785722723116,0.67012151536812,0.02837563163853756,0.002282033494157079
proposed_fixed_comp,61,0.9,48,1.7412379626949874,0.8151815960414341,8.613457828151606,1.9741315518423892,1.4246325111506317,2366621.4948363607,504000.0,964800.0,1.43,4.695677569119765,6.643229438123586,6.089532685384214,0.13995766909650273,0.6667852062588905,0.025183294682105766,0.0027154523088677492
proposed_fixed_comp,67,0.9,48,1.7317543764535808,0.7895778022540619,8.612916140458116,1.9743850253273132,1.430850078465632,2359499.505247074,504000.0,964800.0,1.4333333333333333,4.68154663739499,6.626848862068221,5.934010507012579,0.13995766909650276,0.6965081723625557,0.03088150222374568,0.0022451626809964265
proposed_fixed_comp,71,0.9,48,1.7393361151690325,0.8107244849385804,8.613439658301655,1.9747790071905693,1.4253278459635685,2353498.643904662,504000.0,964800.0,1.44,4.669640166477511,6.613046880980678,6.223320008038946,0.1332238004541457,0.67012151536812,0.03368303448801892,0.002369164870924438
proposed_fixed_comp,73,0.9,48,1.7342426157215838,0.7978975302131566,8.616440231542857,1.974672923470872,1.4280870131156016,2370251.1317273346,504000.0,964800.0,1.45,4.7028792296177295,6.651577602972823,5.722308466631723,0.1553333440904775,0.6537656903765691,0.022446460549311566,0.0026628344359083396
proposed_fixed_comp,79,0.9,48,1.7420078509713064,0.8222513393301178,8.61343730729122,1.9758917669795055,1.4212215326104578,2395100.109435331,504000.0,964800.0,1.4566666666666668,4.752182756816135,6.708730251701213,6.000772959000226,0.13322380045414572,0.6672597864768683,0.03378987351392078,0.0032973700352392004
proposed_fixed_comp,83,0.9,48,1.7409392814373827,0.8171456744311045,8.61358051034556,1.9740538176800904,1.4229829128180456,2375285.083977704,504000.0,964800.0,1.4566666666666668,4.712867230114494,6.663155693148673,6.218520272289962,0.13995766909650276,0.6888317413666422,0.028482763403870057,0.0027191375320027708
proposed_fixed_comp,89,0.9,48,1.738203586540315,0.8082436498701844,8.613366696172438,1.9738446582602318,1.4258533503968125,2377892.21679528,504000.0,964800.0,1.45,4.71804011268905,6.6691520986290955,5.744608753490271,0.1442785722723116,0.6793478260869565,0.02598086837834153,0.002144239207498704
proposed_fixed_comp,97,0.9,48,1.7405038812390616,0.8098032518812134,8.615558466765261,1.9726083539804615,1.4268459448684632,2362777.0060510775,504000.0,964800.0,1.44,4.688049615180711,6.634387113917433,6.303254538192295,0.14442020693135033,0.6778741865509761,0.028306268006462187,0.0025569388006494854
fedcg_adapted,53,0.9,48,1.7359952872043618,0.7927054533864024,8.62635456082896,1.9745789615007883,1.4319507684395427,984054.7549692956,201024.0,964800.0,1.6666666666666667,5.0093313441633445,3.4633259364293814,6.5694567521526865,0.09947383171717147,0.8303808680248007,0.08368280409425817,0.0002721280146426833
fedcg_adapted,59,0.9,48,1.7405149249524785,0.7959912279592225,8.631474707456569,1.9689351191665612,1.4333527808947906,995284.3284106562,202896.0,964800.0,1.6833333333333333,5.053712046779903,3.4891539553445092,5.905245247370553,0.09610022289913059,0.8116883116883117,0.09471086707331458,0.00023598119720259346
fedcg_adapted,61,0.9,48,1.7345840882179242,0.7888384232691033,8.61584039700198,1.974613271001517,1.4328332613105879,983848.5571651259,202560.0,964800.0,1.6633333333333333,4.973139041101288,3.4628516814797905,6.116891862750276,0.09829799651649299,0.8054123711340206,0.09113419410997581,0.00034636512636356263
fedcg_adapted,67,0.9,48,1.7349634629014763,0.7813629870919135,8.63140313421479,1.9725170527398124,1.4367439376460747,989526.6244676689,200976.0,964800.0,1.6866666666666668,5.0681753082037915,3.4759112362756395,5.9827868856902615,0.09742929431194905,0.8202099737532809,0.09905761798890661,0.00021019074069360684
fedcg_adapted,71,0.9,48,1.7330168649649316,0.7789187274351583,8.626588799993977,1.9711398325535037,1.4366146501792414,965326.6462538181,199872.0,964800.0,1.66,4.994759626410325,3.4202512863837815,6.44577609832906,0.09268757866733972,0.8289124668435013,0.09117784856610565,0.00023747070217749891
fedcg_adapted,73,0.9,48,1.7423480532518238,0.8050747934593947,8.625607474564712,1.9730391084154715,1.4308899614036463,991816.8115163045,201408.0,964800.0,1.68,5.071619793511767,3.481178666487501,5.944764556921838,0.09184498486335066,0.8223684210526315,0.09500124217706019,0.0002695684121288872
fedcg_adapted,79,0.9,48,1.7392361139752814,0.8000555857190939,8.632387944216545,1.9725336706508196,1.4303824752715288,1006853.7439831081,203520.0,964800.0,1.6933333333333334,5.1188148642943405,3.5157636111611508,6.0774389609858375,0.09947383171717146,0.81028522039758,0.08775132201908378,0.00034861809507030935
fedcg_adapted,83,0.9,48,1.730126177376439,0.7715141612094774,8.615739105940552,1.9739921800070366,1.4375957831056434,942046.4171857806,191424.0,964800.0,1.67,5.0421918450158785,3.3667067595272973,6.440976362580076,0.09613359481436609,0.8281802120141343,0.09557240760978392,0.0002654798076076563
fedcg_adapted,89,0.9,48,1.7372505428581166,0.7991432212902564,8.608761867657833,1.9771866720478584,1.4294871464708059,950232.2411666219,195216.0,964800.0,1.6666666666666667,5.007836679076338,3.3855341546832314,5.990835387567068,0.09684823514533981,0.819493006993007,0.08261885833850666,0.0002851320330925493
fedcg_adapted,97,0.9,48,1.7341806196489316,0.7891490355313485,8.62134635355386,1.974867270288087,1.4321370722282045,992813.0340977282,200208.0,964800.0,1.71,5.098847535948162,3.4834699784247762,6.359327337386126,0.0958463289890719,0.8138020833333334,0.09006369179405706,0.00023875619862549465
proposed,53,0.9,48,1.7278165444687077,0.7617279108373487,8.63102987900444,1.969022643518333,1.441457702225817,975680.8531439083,202800.0,964800.0,1.5533333333333332,4.999802207448766,3.444065962230987,6.568909526159513,0.09898243858411264,0.67012151536812,0.011861592266083743,0.003468197386644947
proposed,59,0.9,48,1.7302754522481512,0.7759050775093703,8.624843139121431,1.970421712562984,1.4356672800566093,978462.5296820842,203136.0,964800.0,1.53,4.917791144233355,3.450463818268793,5.830039703282016,0.09499798928548836,0.6560531840447865,0.008978433131659646,0.0038089590061916798
proposed,61,0.9,48,1.7376010199844358,0.7930034749608621,8.620513981856071,1.9715139124043861,1.4337444129263002,942048.9405454798,198288.0,964800.0,1.5133333333333334,4.892954053408657,3.366712563254601,6.1100369920686015,0.09136704875980263,0.6592827004219409,0.013452832737453544,0.003768403071264314
proposed,67,0.9,48,1.7340890108625344,0.7737654528489909,8.644100175169841,1.9663157167540544,1.439813639497271,950190.2135986068,200640.0,964800.0,1.55,4.87739229959129,3.385437491276794,5.970941061754755,0.09289801605174891,0.673007896625987,0.014314491666440311,0.003715678214381216
proposed,71,0.9,48,1.7387857262143187,0.7916360354376674,8.637191995003072,1.969974875423268,1.4344941431414824,1005652.2176011032,212784.0,964800.0,1.52,4.852990486833012,3.513000100482536,6.346490988786894,0.09439448899295705,0.6828113619810634,0.011056013582456805,0.003385464860674248
proposed,73,0.9,48,1.735434576375389,0.7812804820840736,8.634274015461223,1.9694294349931518,1.437384235268371,965651.9353626965,199104.0,964800.0,1.5333333333333334,4.9361379227456235,3.4209994513342004,5.8695590128333,0.0986765345322245,0.6616090331686661,0.009629082972560123,0.0034172077969805074
proposed,79,0.9,48,1.735459453245102,0.7770521144261826,8.647110272247296,1.9677354823943993,1.4380952091474686,1017063.0795192361,213120.0,964800.0,1.5466666666666666,4.953288543586105,3.539245082894241,6.043164607577463,0.10262696470104396,0.6394952251023193,0.013393132366210557,0.004009138180149369
proposed,83,0.9,48,1.7305346100594026,0.7707161785751491,8.623203767696607,1.967519140519906,1.4385279654539278,1036623.4883866224,213888.0,964800.0,1.58,4.997732760257022,3.5842340232892296,6.328605057129811,0.1023596745321954,0.6565126050420168,0.014140917370440778,0.004238632411329419
proposed,89,0.9,48,1.7332676058970442,0.7774925685995694,8.636200701098058,1.9694645572479705,1.4365898639781103,1035474.4957452724,210624.0,964800.0,1.5566666666666666,5.105592044782368,3.5815913402141253,5.86241103848105,0.09502792340313765,0.6658380681818182,0.009214782477297656,0.003551190272985731
proposed,97,0.9,48,1.744759924974715,0.7873218000601516,8.660541329175603,1.966015899838543,1.438309298203205,1015913.3993029813,210288.0,964800.0,1.5766666666666667,5.005241743452039,3.5366008183968556,6.332888672418322,0.09811426639588437,0.6620762711864406,0.011602707044816783,0.004182998913279753
