seed,round,method,correlation,accuracy,macro_f1,worst_client_accuracy,p10_client_accuracy,client_accuracy_sd,effective_bits,energy_j,utility_target_js,class_coverage_js,participation_jain,max_relay_energy_j
53,7,fedcg_adapted,0.0,0.8207779419005417,0.8047366251031417,0.48333333333333334,0.6543499197431781,0.12591528806225022,2593721.6786852074,4.209058241859427,0.1388320373445714,6.661919946600553e-05,0.6968888888888889,0.11872813879268534
53,8,fedcg_adapted,0.0,0.8360413589364845,0.8252729692963611,0.5166666666666667,0.6800642054574639,0.11168950319093925,2926977.9641285064,4.740942670024372,0.12760923381746703,4.6694991871044835e-05,0.6759075907590759,0.11872813879268534
53,9,fedcg_adapted,0.0,0.8409650418513048,0.8266192229977231,0.5,0.6542857142857142,0.12079485327313944,3316197.737323988,5.390235483039414,0.132526344776007,7.603531353799213e-05,0.6857142857142857,0.11872813879268534
53,10,fedcg_adapted,0.0,0.8291482028557361,0.809139861921647,0.48333333333333334,0.666083467094703,0.12730516046078819,3703940.1607757155,6.030746371611238,0.13094178473237542,6.554089327138113e-05,0.6926406926406926,0.11955136845153157
53,11,fedcg_adapted,0.0,0.8399803052683407,0.8284510649965698,0.5,0.6940449438202247,0.115636577687035,4120622.1641016095,6.754666098959087,0.1285317215366929,6.313186307512148e-05,0.6901960784313725,0.24089501690325593
53,12,fedcg_adapted,0.0,0.8409650418513048,0.8271820243167284,0.48333333333333334,0.6565971107544142,0.12111399536846258,4499830.358952639,7.355478391235626,0.11592522553517672,8.168397142430724e-05,0.7078341013824885,0.24089501690325593
53,13,fedcg_adapted,0.0,0.8404726735598228,0.8255103499783623,0.48333333333333334,0.6565971107544142,0.12480440968144267,4910640.4490290405,8.063614661707112,0.11869691787459342,7.451516846234828e-05,0.6987080103359173,0.36505856698393324
53,14,fedcg_adapted,0.0,0.843919251600197,0.8314282356086826,0.48333333333333334,0.6623434991974317,0.11994655679081341,5220533.195434731,8.560453781315642,0.10955430009847422,7.430577489441165e-05,0.6809989142236699,0.36505856698393324
53,15,fedcg_adapted,0.0,0.8478581979320532,0.8359903054566882,0.48333333333333334,0.673884430176565,0.11716315099395747,5577306.711848911,9.127614055936911,0.11455318464014445,6.61610689606083e-05,0.6837606837606838,0.36505856698393324
53,16,fedcg_adapted,0.0,0.8601674052191038,0.8524560516439711,0.5166666666666667,0.6974157303370786,0.11042962801436984,5903025.482431717,9.648192211811118,0.12261093428228281,6.288343095386126e-05,0.6692810457516339,0.36505856698393324
53,17,fedcg_adapted,0.0,0.8621368783850321,0.8566311273604611,0.55,0.6845585874799358,0.10642376098726126,6348466.069756856,10.407268438647373,0.12174862618983992,6.675583631843762e-05,0.6865627319970304,0.36505856698393324
53,18,fedcg_adapted,0.0,0.8611521418020679,0.8534940182207853,0.5166666666666667,0.673884430176565,0.11294100415528913,6775084.342037922,11.146704931334584,0.12167139170149517,6.591676414967242e-05,0.6925851703406813,0.4846099354354648
53,19,fedcg_adapted,0.0,0.8645987198424422,0.8574752330427251,0.5166666666666667,0.6974157303370786,0.1117467026971117,7097897.78906505,11.662925101875274,0.12137748943030818,6.018796527082959e-05,0.6767428236672525,0.4846099354354648
53,20,fedcg_adapted,0.0,0.8709995076317085,0.8659031140189687,0.55,0.7371428571428572,0.10135340778389225,7451957.980929112,12.226015389671362,0.12436642741469064,6.814316517138167e-05,0.6794055201698513,0.4846099354354648
53,21,fedcg_adapted,0.0,0.8665681930083703,0.8601053817924346,0.5333333333333333,0.7231300160513644,0.10672497158062602,7771942.449336841,12.737992092282951,0.1256632298753313,6.740016658511811e-05,0.6710413694721826,0.4846099354354648
53,22,fedcg_adapted,0.0,0.8685376661742984,0.8613392096425487,0.5166666666666667,0.7514285714285714,0.10642069922884231,8133766.655540965,13.312728401589135,0.12879998690322925,6.581108299562061e-05,0.6722222222222223,0.4846099354354648
53,23,fedcg_adapted,0.0,0.8675529295913343,0.8607349051567196,0.5166666666666667,0.74,0.1057452131570125,8440084.321296519,13.804204900222462,0.13337282810904696,7.109058913256608e-05,0.6607338017174083,0.4846099354354648
53,24,fedcg_adapted,0.0,0.8601674052191038,0.851128753465242,0.5,0.7142857142857143,0.11264847524403239,8895392.19288425,14.573308433625215,0.1380520282453891,7.535652662544112e-05,0.6722100656455142,0.6059535838871892
53,25,fedcg_adapted,0.0,0.8749384539635647,0.8691498577750596,0.5166666666666667,0.7514285714285714,0.10699858234517526,9245146.161745764,15.129939386917483,0.13461130424701184,7.11315810364209e-05,0.6740815638692281,0.6059535838871892
59,1,fedcg_adapted,0.0,0.4239290989660266,0.32564762213525245,0.0196078431372549,0.2746428571428572,0.14939167851997343,274061.9283405302,0.4430928925107953,0.3674600593467161,0.0001427599765714235,0.26666666666666666,0.0
59,2,fedcg_adapted,0.0,0.6878385032003939,0.6080837982659403,0.13725490196078433,0.4966666666666667,0.17896359839892295,712072.7716773547,1.1321091575160322,0.2011755548578358,0.00021781481397158652,0.5333333333333333,0.0
59,3,fedcg_adapted,0.0,0.7163958641063516,0.6394558807313923,0.19607843137254902,0.4966666666666667,0.17447141511763675,1058518.5001429506,1.683777750214426,0.1467257035688263,0.0002161387962533914,0.6,0.0
59,4,fedcg_adapted,0.0,0.843919251600197,0.8405391220299706,0.5714285714285714,0.6402380952380953,0.11316752197169681,1444833.4410761483,2.2952501616142227,0.1284332345897412,0.0001183270941243163,0.6826666666666666,0.0
59,5,fedcg_adapted,0.0,0.8005908419497785,0.7650621156454164,0.4666666666666667,0.616964089006389,0.13852628326662836,1782125.533406637,2.8331883001099563,0.10505184530016154,9.150871446012433e-05,0.6837606837606838,0.0
59,6,fedcg_adapted,0.0,0.8124076809453471,0.7856038862635172,0.4666666666666667,0.5984269662921348,0.1365051327172098,2194468.2290598904,3.5459350677467127,0.11506039978261696,0.00012541819043631686,0.7245283018867924,0.10670844569387614
59,7,fedcg_adapted,0.0,0.8453963564746431,0.8380424763012786,0.5166666666666667,0.6739967897271268,0.12108536751213404,2506791.3432128257,4.046419738976116,0.09794795314864094,0.0001106000603163656,0.7063063063063063,0.10670844569387614
59,8,fedcg_adapted,0.0,0.8581979320531757,0.8516089098815738,0.5166666666666667,0.6797110754414125,0.11741858176614485,2893168.488332525,4.687120035562705,0.10428216031262849,9.501277966226455e-05,0.7420289855072464,0.216329909009072
59,9,fedcg_adapted,0.0,0.8665681930083703,0.8603242343433238,0.5166666666666667,0.7056500802568217,0.11026699732875243,3221624.3859265144,5.211803881953685,0.09749996325035173,6.278336359688064e-05,0.7322033898305085,0.216329909009072
59,10,fedcg_adapted,0.0,0.8522895125553914,0.8432045159937495,0.5166666666666667,0.6864285714285714,0.11890484069890013,3541566.566066057,5.723717152162997,0.1038400925824775,7.357265077021218e-05,0.730593607305936,0.216329909009072
59,11,fedcg_adapted,0.0,0.8547513540128016,0.8459214395613026,0.48333333333333334,0.6699999999999999,0.11831760631940992,3932465.092212107,6.38073265804718,0.10783226788510071,6.621270626365244e-05,0.7460500963391137,0.216329909009072
59,12,fedcg_adapted,0.0,0.8483505662235352,0.837172334036577,0.48333333333333334,0.6724558587479935,0.1229180880007402,4280763.174907178,6.961394269143239,0.10166071044129295,7.345124553223093e-05,0.7384615384615385,0.216329909009072
59,13,fedcg_adapted,0.0,0.8586903003446578,0.8493808442820283,0.48333333333333334,0.6912520064205459,0.12120570490366983,4621680.862539506,7.504770800591727,0.09890182614414458,7.8689927579237e-05,0.7449035812672177,0.216329909009072
59,14,fedcg_adapted,0.0,0.8596750369276218,0.8524598530796297,0.5166666666666667,0.6935393258426966,0.11250803720914833,5060021.019503004,8.249637176229736,0.10495975075068276,7.890238693043924e-05,0.7630170316301703,0.432659818018144
59,15,fedcg_adapted,0.0,0.8621368783850321,0.8559584142126577,0.5166666666666667,0.6839967897271269,0.11371565036406978,5342017.0739959935,8.704631257969215,0.10136781441515232,6.74029549858642e-05,0.7430340557275542,0.432659818018144
59,16,fedcg_adapted,0.0,0.8641063515509602,0.8593518805266273,0.55,0.6839967897271269,0.10966931506613163,5662648.73223902,9.21757874533375,0.10644539681002549,6.404166686617668e-05,0.7360287511230907,0.432659818018144
59,17,fedcg_adapted,0.0,0.8700147710487445,0.8658394471157869,0.5666666666666667,0.7142857142857143,0.11002860887078429,5981692.661917618,9.728144639851642,0.11154493228138201,6.631797718006612e-05,0.7304897314375988,0.432659818018144
59,18,fedcg_adapted,0.0,0.8655834564254062,0.859385083000134,0.5166666666666667,0.6921428571428572,0.11645602054668694,6308359.917521901,10.250145523258064,0.1149898194126871,7.426076862487938e-05,0.7306553911205074,0.432659818018144
59,19,fedcg_adapted,0.0,0.8690300344657804,0.8631613194818462,0.5166666666666667,0.6941091492776886,0.11629859985199992,6780005.360005748,11.064292566520095,0.12130231325642218,8.636574359848935e-05,0.7520833333333333,0.432659818018144
59,20,fedcg_adapted,0.0,0.8729689807976366,0.8687090476667018,0.55,0.6839967897271269,0.11382100947720468,7048166.038316684,11.498533583986491,0.11659456064532459,7.770865353994754e-05,0.7343660355708549,0.432659818018144
59,21,fedcg_adapted,0.0,0.8739537173806007,0.8703071178177013,0.5833333333333334,0.7070786516853932,0.1067472052969232,7392345.851841045,12.046803304273029,0.12072992146616605,6.994028947263867e-05,0.7338533541341654,0.432659818018144
59,22,fedcg_adapted,0.0,0.8754308222550468,0.8700634985515697,0.5333333333333333,0.7060714285714286,0.11388354341924488,7753677.24766816,12.64702195929942,0.12089319021498579,7.43388336816276e-05,0.7375238095238095,0.5393682637120202
59,23,fedcg_adapted,0.0,0.879369768586903,0.876127534480866,0.5666666666666667,0.7075,0.11129146097476096,8125228.080870687,13.265482788010251,0.12245434030796362,7.381980091513806e-05,0.7385689354275742,0.648989727027216
59,24,fedcg_adapted,0.0,0.8778926637124569,0.8739338401033794,0.55,0.7136904761904762,0.10937008463858083,8419826.435066657,13.739380319304201,0.1240903994495198,7.356136162819113e-05,0.7288256227758008,0.648989727027216
59,25,fedcg_adapted,0.0,0.8759231905465288,0.8730187747755761,0.5833333333333334,0.7070786516853932,0.10539854033678704,8792533.940966114,14.356656065206836,0.1293575169449654,6.783174388534381e-05,0.7293946024799417,0.648989727027216
61,1,fedcg_adapted,0.0,0.5711472181191531,0.5221536501404436,0.3333333333333333,0.42375,0.11151635665738692,272318.9075266197,0.44047836128992957,0.394514081489847,0.000862048067851342,0.26666666666666666,0.0
61,2,fedcg_adapted,0.0,0.6927621861152142,0.6167997708782059,0.13725490196078433,0.47095238095238096,0.18350166977164603,704528.9547399147,1.1207934321098723,0.22748808400037573,4.850712025182303e-05,0.5333333333333333,0.0
61,3,fedcg_adapted,0.0,0.7710487444608567,0.7005557951900553,0.5294117647058824,0.6128571428571429,0.13644192642072484,1026473.8125560358,1.6357107188340543,0.1568670678174099,7.111742652017952e-05,0.5647058823529412,0.0
61,4,fedcg_adapted,0.0,0.8360413589364845,0.8274266583777816,0.5833333333333334,0.7069020866773676,0.0985463147639302,1322504.4601912976,2.1117566902869473,0.14117256881661408,0.00011135281417679532,0.5333333333333333,0.0
61,5,fedcg_adapted,0.0,0.8020679468242246,0.7669832745575128,0.4666666666666667,0.6337499999999999,0.13078025638450205,1734828.5682674714,2.7880486402449125,0.1547740967413301,5.6378579561914026e-05,0.6201550387596899,0.10577334410274133
61,6,fedcg_adapted,0.0,0.8586903003446578,0.8517029067742169,0.5333333333333333,0.7080256821829856,0.10946770104039592,2031217.6893862677,3.2646323219231075,0.1405744277433713,4.4294121489506125e-05,0.6095238095238096,0.10577334410274133
61,7,fedcg_adapted,0.0,0.8094534711964549,0.7856759402437347,0.4666666666666667,0.6699999999999999,0.13006045911963748,2484450.5752904383,4.034477724088634,0.16117156612437786,3.08485367642628e-05,0.6616033755274262,0.10624612983773635
61,8,fedcg_adapted,0.0,0.8581979320531757,0.8487972495782024,0.5166666666666667,0.7348635634028893,0.10886618181772187,2813984.450872489,4.560778537461705,0.1449974428077426,1.956632689893885e-05,0.6692810457516339,0.10624612983773635
61,9,fedcg_adapted,0.0,0.8532742491383555,0.8408647863858977,0.5,0.7342857142857143,0.11587834302651903,3252267.894093973,5.3775892092364455,0.15815828142916544,3.160265698164979e-05,0.6967741935483871,0.1985173204032824
61,10,fedcg_adapted,0.0,0.8680452978828164,0.860129700652482,0.5166666666666667,0.7734349919743179,0.10813506030959388,3530105.3138997196,5.826345338945062,0.13867850504499876,3.551177306442346e-05,0.6666666666666666,0.1985173204032824
61,11,fedcg_adapted,0.0,0.8660758247168883,0.8607799978142898,0.5666666666666667,0.7723113964686998,0.09962328950258598,3799937.7729807845,6.263094027566657,0.15049047753753073,4.7024676443187816e-05,0.6326797385620915,0.1985173204032824
61,12,fedcg_adapted,0.0,0.8709995076317085,0.8649346086980559,0.5333333333333333,0.7723113964686998,0.10499591127882119,4168399.819702042,6.84778709764854,0.15895866306092696,5.8965560578808e-05,0.6536170212765957,0.1985173204032824
61,13,fedcg_adapted,0.0,0.8636139832594781,0.8523608404136417,0.5,0.7471428571428571,0.11339356225796149,4462712.086921925,7.321255498478361,0.15570373830398884,5.8468257562122776e-05,0.6325146198830409,0.1985173204032824
61,14,fedcg_adapted,0.0,0.8670605612998523,0.8566994652552554,0.5,0.7359871589085073,0.11458294248678597,4777964.809183001,7.826134581869972,0.16403380915130333,6.445242423613689e-05,0.6259481037924152,0.1985173204032824
61,15,fedcg_adapted,0.0,0.8680452978828164,0.8591805337692763,0.5,0.7342857142857143,0.1127909310539067,5167208.371378991,8.46780571300766,0.16380773656395303,6.0262335360061065e-05,0.6469002695417789,0.21154668820548267
61,16,fedcg_adapted,0.0,0.8655834564254062,0.8567288451916211,0.5,0.7642857142857143,0.11033964817571176,5633691.730107287,9.313026361755455,0.16562285629683327,4.9796581649728553e-05,0.6676446617766911,0.32495270531164316
61,17,fedcg_adapted,0.0,0.8665681930083703,0.8587784841938625,0.5166666666666667,0.7734349919743179,0.1083123000320164,5934595.077736289,9.796381383198955,0.15477717167330796,5.433534566034212e-05,0.6544939844302902,0.32495270531164316
61,18,fedcg_adapted,0.0,0.8744460856720827,0.8694089434809381,0.55,0.7723113964686998,0.10167187197537339,6272407.015018168,10.335099289121773,0.15935864666008656,6.629228438518914e-05,0.6533081285444234,0.32495270531164316
61,19,fedcg_adapted,0.0,0.8734613490891187,0.867974350624087,0.5333333333333333,0.759454253611557,0.10750358278407882,6648983.102693145,10.963074317344686,0.15834109413547842,5.722129528129799e-05,0.6662053056516725,0.32495270531164316
61,20,fedcg_adapted,0.0,0.8778926637124569,0.8725209100426133,0.5333333333333333,0.7734349919743179,0.1063021369727722,7052218.64121311,11.658678828506563,0.1608520661891235,5.9058390849328884e-05,0.6740389678778305,0.32495270531164316
61,21,fedcg_adapted,0.0,0.8813392417528311,0.8757276234227532,0.5166666666666667,0.7685393258426967,0.10853022036691866,7391877.685299147,12.235355827339488,0.15933295592596686,5.0706433019222664e-05,0.6710413694721826,0.438896871107723
61,22,fedcg_adapted,0.0,0.8783850320039389,0.8733213345592038,0.5333333333333333,0.7734349919743179,0.10632609033109186,7798786.403724785,12.93040986942047,0.1558433392271427,6.295292726881752e-05,0.6766273481869812,0.544537780798752
61,23,fedcg_adapted,0.0,0.8769079271294928,0.8721431815293824,0.55,0.7605778491171751,0.10207050042517929,8101656.097057159,13.416714409419027,0.15475580006216402,6.182537792326424e-05,0.6677712031558185,0.544537780798752
61,24,fedcg_adapted,0.0,0.8774002954209749,0.8728216186358931,0.5666666666666667,0.7734349919743179,0.09961323735640447,8408957.034209237,13.90966581514714,0.15824889475693676,6.68370006101694e-05,0.6606451612903226,0.544537780798752
61,25,fedcg_adapted,0.0,0.8813392417528311,0.8758197887807989,0.5333333333333333,0.7768057784911717,0.10299571639181078,8718940.845859068,14.40664153262188,0.1626016214123523,6.969078650476308e-05,0.6516780710329098,0.544537780798752
67,1,fedcg_adapted,0.0,0.5578532742491383,0.41403085116176624,0.0784313725490196,0.3024731182795699,0.2068552929894966,255783.23650506054,0.4156748547575909,0.36773122598226815,0.0002087723144958802,0.26666666666666666,0.0
67,2,fedcg_adapted,0.0,0.5672082717872969,0.489510442424292,0.2777777777777778,0.3900379506641366,0.1367953470446895,636735.6609617214,1.0191034914425823,0.2162596743845949,0.00011300429853667714,0.5333333333333333,0.0
67,3,fedcg_adapted,0.0,0.8069916297390448,0.7928749904111593,0.4666666666666667,0.6696774193548387,0.12053195969010864,1057793.6951668658,1.6826905427502992,0.20034299874222497,4.368692389325457e-05,0.6857142857142857,0.0
67,4,fedcg_adapted,0.0,0.7892663712456918,0.759712294728092,0.45,0.625436507936508,0.13707782765737425,1421326.0824152653,2.259989123622899,0.11730042900733778,1.2624803639092914e-05,0.7420289855072464,0.0
67,5,fedcg_adapted,0.0,0.8119153126538651,0.7832188791431368,0.48333333333333334,0.6414927768860353,0.12619709154660297,1701854.8900133658,2.7127823350200497,0.10308205280479737,2.7718025253489276e-05,0.7017543859649122,0.0
67,6,fedcg_adapted,0.0,0.8468734613490891,0.8405319644793691,0.55,0.6864285714285714,0.1115874284671273,2049764.2412900708,3.30298489867036,0.10682340009100295,3.284630418616628e-05,0.7111111111111111,0.10203519484491376
67,7,fedcg_adapted,0.0,0.843919251600197,0.8308020676482061,0.48333333333333334,0.710048154093098,0.11634437776193797,2316910.2857681382,3.735703965387461,0.10548737301751633,1.9172665373596307e-05,0.6616033755274262,0.10203519484491376
67,8,fedcg_adapted,0.0,0.8040374199901527,0.7771203983398718,0.48333333333333334,0.5968627450980392,0.1317135054538297,2655471.744142112,4.275546152948419,0.11300949434843535,4.248334774151696e-05,0.6759075907590759,0.10203519484491376
67,9,fedcg_adapted,0.0,0.8399803052683407,0.8274682160629814,0.5,0.7049157303370787,0.11529660019825856,2993534.0521129696,4.814639614904702,0.11670883971185586,1.4533087905030102e-05,0.6857142857142857,0.10203519484491376
67,10,fedcg_adapted,0.0,0.8380108321024126,0.8235626295859083,0.48333333333333334,0.6856821829855538,0.11905370829989241,3376332.845621437,5.446742716325534,0.11407695587432078,2.7246716657054748e-05,0.7064017660044151,0.1118322814996586
67,11,fedcg_adapted,0.0,0.8621368783850321,0.854583334876677,0.5333333333333333,0.6994444444444444,0.11074306408160846,3707983.0103868125,5.976217963473594,0.10713020805837958,5.114891482546949e-05,0.7052823315118397,0.1118322814996586
67,12,fedcg_adapted,0.0,0.8611521418020679,0.8550142939936397,0.55,0.7037921348314607,0.10706564362168014,4085362.210773242,6.608685555430698,0.11319512380016679,4.563671032805261e-05,0.7144186046511628,0.1118322814996586
67,13,fedcg_adapted,0.0,0.8641063515509602,0.8569710183684712,0.5166666666666667,0.6935393258426966,0.11315944056620744,4412190.549855964,7.130928064054776,0.1068375476300267,4.241289398355149e-05,0.7125164690382082,0.1118322814996586
67,14,fedcg_adapted,0.0,0.8532742491383555,0.8439296363961452,0.5,0.6767857142857143,0.12027655560753123,4857595.187603904,7.913131248147847,0.10958849363874831,3.950793543461078e-05,0.725925925925926,0.2236645629993172
67,15,fedcg_adapted,0.0,0.8655834564254062,0.8587989048362327,0.55,0.6782142857142858,0.10986228407927554,5226763.62429695,8.49888390318741,0.09484733329942628,3.492590944175221e-05,0.7384615384615385,0.2236645629993172
67,16,fedcg_adapted,0.0,0.8749384539635647,0.8688757025952137,0.5333333333333333,0.7123015873015873,0.11094955050294483,5571734.947151467,9.084679424204433,0.0971558799662072,4.080314347415536e-05,0.7340501792114695,0.2236645629993172
67,17,fedcg_adapted,0.0,0.8680452978828164,0.862277702585304,0.55,0.7049157303370787,0.10625533183489816,5877981.67393166,9.576049514374718,0.09806161586145722,3.08638258949914e-05,0.7236306729264476,0.2236645629993172
67,18,fedcg_adapted,0.0,0.8591826686361398,0.8505191155772215,0.5,0.696410736579276,0.11438485919465316,6241414.700475468,10.179748913198905,0.10427691614380236,2.5565508602454386e-05,0.7230125523012553,0.2518059726750911
67,19,fedcg_adapted,0.0,0.8714918759231906,0.8648763880886499,0.5166666666666667,0.7123015873015873,0.11165016455495796,6592216.344510888,10.77235017062949,0.10435565948322892,3.290401937128333e-05,0.7210986267166043,0.2518059726750911
67,20,fedcg_adapted,0.0,0.8695224027572624,0.8617086164145896,0.5,0.6994444444444444,0.11544098390299352,7001296.847370219,11.443875836076618,0.10528755886741628,3.3575523426800156e-05,0.730593607305936,0.33549684449897577
67,21,fedcg_adapted,0.0,0.8828163466272771,0.8782827169552756,0.55,0.726547619047619,0.10703110133182285,7379178.923920533,12.072340408206637,0.10166615344830711,3.261633678398407e-05,0.7327102803738318,0.33549684449897577
67,22,fedcg_adapted,0.0,0.8685376661742984,0.8611237966876096,0.5,0.6935714285714285,0.11593626508519309,7851970.985260555,12.921115303249277,0.10178984788532182,3.7834101322357884e-05,0.744973544973545,0.4473291259986344
67,23,fedcg_adapted,0.0,0.8788774002954209,0.8733028067468389,0.5166666666666667,0.7251587301587301,0.11265786427894617,8115594.846530551,13.348551095154265,0.1039916717729989,3.443829076369933e-05,0.7262119262119262,0.4473291259986344
67,24,fedcg_adapted,0.0,0.8823239783357951,0.8779813301280384,0.55,0.7394047619047619,0.10467581939053194,8465771.04031631,13.905815385832899,0.10677038627971408,4.342497400527961e-05,0.7271005917159763,0.4473291259986344
67,25,fedcg_adapted,0.0,0.8813392417528311,0.876080318897768,0.5333333333333333,0.738015873015873,0.10962684854127702,8869284.635685913,14.569635637895779,0.10602808760967855,3.8321694643417915e-05,0.7374631268436578,0.4473291259986344
71,1,fedcg_adapted,0.0,0.5558838010832102,0.47735754953859805,0.35294117647058826,0.41604414261460104,0.12071398126147072,299317.0816801932,0.48097562252028986,0.36802596993160497,0.00026777239101582985,0.26666666666666666,0.0
71,2,fedcg_adapted,0.0,0.5238798621368784,0.5025354641251013,0.2,0.34833333333333333,0.13864146144291992,900521.4125029206,1.4147821187543814,0.3049714415213306,0.00227959295780184,0.5333333333333333,0.0
71,3,fedcg_adapted,0.0,0.6351550960118169,0.5595126424869866,0.4,0.4660606060606061,0.1213509122360263,1280833.963065444,2.0172509445981666,0.23851839229154898,0.0011125768748878667,0.5052631578947369,0.0
71,4,fedcg_adapted,0.0,0.8153618906942393,0.8098112916435252,0.4857142857142857,0.673884430176565,0.10458476414116841,1639269.2722063356,2.586903908309504,0.2263909644197954,0.0007192148878115824,0.5171717171717172,0.0
71,5,fedcg_adapted,0.0,0.810930576070901,0.7988674739946421,0.5142857142857142,0.5660504201680672,0.12545843677705304,2010532.2696825087,3.1757984045237633,0.18684615200777688,0.00033122064627843015,0.5228758169934641,0.0
71,6,fedcg_adapted,0.0,0.8429345150172329,0.8386595536934179,0.5428571428571428,0.6955377207062601,0.1092680820718038,2368156.169373465,3.744234254060197,0.17001970814798284,0.0002836048337649348,0.5333333333333333,0.0
71,7,fedcg_adapted,0.0,0.7863121614967996,0.7818064654513498,0.5571428571428572,0.7080451127819549,0.08850172979537882,2842673.044074489,4.5126139673707595,0.1853464542221,0.00037341620997348045,0.593939393939394,0.10989146731377204
71,8,fedcg_adapted,0.0,0.8045297882816347,0.8011076026930718,0.5857142857142857,0.7093301435406699,0.09207727798200062,3356029.9867910617,5.482099478153339,0.174152567850001,0.00032737268923392,0.638006230529595,0.11048800473435993
71,9,fedcg_adapted,0.0,0.8503200393894633,0.8468417499671914,0.5714285714285714,0.705765819041987,0.10315263646910422,3754196.7671465892,6.13703471312491,0.14488853134986462,0.0002659356803792229,0.6306569343065693,0.22086359780679984
71,10,fedcg_adapted,0.0,0.8547513540128016,0.8510598718867081,0.5571428571428572,0.7287319422150883,0.10410765398231135,4217974.354696032,6.928186764786309,0.1408607733656877,0.0002531985410709104,0.6504065040650406,0.3307550651205719
71,11,fedcg_adapted,0.0,0.8596750369276218,0.8560949038837155,0.6,0.7382343499197432,0.10309253261178775,4553169.843455093,7.462979997924899,0.1339176043029317,0.00021082369236751465,0.6235104669887278,0.3307550651205719
71,12,fedcg_adapted,0.0,0.8503200393894633,0.8427411679994137,0.5,0.7201605136436597,0.11628110854775639,5033052.522017323,8.300369360003367,0.12492029605157778,0.00012123786270051422,0.6620689655172414,0.3307550651205719
71,13,fedcg_adapted,0.0,0.8660758247168883,0.8620277005325566,0.5833333333333334,0.7301605136436597,0.10130298871797047,5338674.472380751,8.790802285548505,0.11940843370710322,0.00012751548968249434,0.6461170848267622,0.3307550651205719
71,14,fedcg_adapted,0.0,0.8665681930083703,0.8620487746182235,0.5333333333333333,0.7562118780096309,0.10591985382399738,5670045.0231425315,9.319858111691172,0.12513855924305917,0.00010996947922969525,0.6354609929078014,0.3307550651205719
71,15,fedcg_adapted,0.0,0.8645987198424422,0.8626331604683909,0.6,0.7402728731942215,0.10046885577923154,6136946.362170091,10.102499585929818,0.12784846084146717,0.00010349498871107339,0.6575342465753424,0.5516186629273717
71,16,fedcg_adapted,0.0,0.8695224027572624,0.8669594136545421,0.5833333333333334,0.7604975922953451,0.10107115805240288,6501146.4872652525,10.680799773572557,0.12588789449672733,9.574357268690787e-05,0.6564102564102564,0.5516186629273717
71,17,fedcg_adapted,0.0,0.8680452978828164,0.8661080903440642,0.6428571428571429,0.753338683788122,0.09497281638763243,6949112.955303766,11.456910271345386,0.12905733192341878,0.0001060503332943021,0.6658027357811375,0.6625907934203995
71,18,fedcg_adapted,0.0,0.8695224027572624,0.8671102285200464,0.6,0.7391705069124425,0.10061875339306112,7349653.552816206,12.134101107950295,0.12714786770644362,8.438377515166271e-05,0.6658959537572254,0.6625907934203995
71,19,fedcg_adapted,0.0,0.8621368783850321,0.8601792116387985,0.6428571428571429,0.7367211440245148,0.09430993297242664,7780742.654558015,12.850692771097668,0.12337182291518699,0.00010758849680754688,0.6673599075678799,0.6625907934203995
71,20,fedcg_adapted,0.0,0.8621368783850321,0.8611359467832321,0.6428571428571429,0.7389683350357508,0.09221729030921096,8415557.869671404,14.019375629535928,0.11726238482499465,0.00011837507943337821,0.70874861572536,0.7724822607341716
71,21,fedcg_adapted,0.0,0.8705071393402265,0.8687341567920644,0.65,0.7404815409309792,0.09049796907306659,8782848.736908402,14.60231193039142,0.10913135091562748,0.0001196834708304588,0.7031390134529149,0.7724822607341716
71,22,fedcg_adapted,0.0,0.880846873461349,0.8778095857396164,0.5833333333333334,0.7590690208667736,0.10175597428928917,9084760.171606606,15.087179082438722,0.1123780514288411,0.00010676986391304738,0.6847038019451812,0.7724822607341716
71,23,fedcg_adapted,0.0,0.8783850320039389,0.8741066843631068,0.5833333333333334,0.7784331797235023,0.10314959501938668,9535035.351749582,15.85569102307339,0.11421786846500584,8.902681627264041e-05,0.6915032679738562,0.8823737280479437
71,24,fedcg_adapted,0.0,0.8813392417528311,0.8777039506852825,0.5666666666666667,0.7943778801843318,0.10212286098433444,9917563.309781581,16.48716802455968,0.11481088663115246,8.822508661447448e-05,0.6819089900110987,0.9933458585409715
71,25,fedcg_adapted,0.0,0.8818316100443131,0.8778228643142033,0.5833333333333334,0.7784331797235023,0.10128940589589659,10222863.329449339,16.977118054061325,0.11691938633646684,7.567883200374631e-05,0.667334000667334,0.9933458585409715
73,1,fedcg_adapted,0.0,0.4707040866568193,0.3835427158195093,0.0,0.30455645161290323,0.1744262091958757,258406.22084572387,0.4196093312685859,0.3676590232603829,0.00012519185814553562,0.26666666666666666,0.0
73,2,fedcg_adapted,0.0,0.672575086164451,0.6369073315693591,0.35714285714285715,0.4844401544401544,0.1326313900504388,747628.4223441221,1.1854426335161827,0.20951159945407705,0.00018682964609404492,0.5333333333333333,0.0
73,3,fedcg_adapted,0.0,0.7518463810930576,0.6878820212645613,0.45,0.5398214285714286,0.14310906067139986,1032205.3756529902,1.6443080634794847,0.1627850594653173,8.079521945144968e-05,0.5333333333333333,0.0
