method,seed,correlation,accuracy,macro_f1,worst_client_accuracy,p10_client_accuracy,client_accuracy_sd,effective_bits,compressed_bits,raw_selected_bits,mean_selected_hops,mean_selected_etx,energy_j,min_residual_energy_j,max_relay_energy_j,participation_jain,utility_target_js,class_coverage_js
random,89,0.9,0.843426883308715,0.8342955272510864,0.5,0.6503571428571429,0.12806474482941999,40038135.22086065,16204800.0,32390400.0,1.27,2.4707577520772053,68.61699741004449,3.096935175143288,3.549138532352135,0.9009009009009009,0.07411569434008942,1.8820656541842823e-05
random,97,0.9,0.8498276710979813,0.838899280255511,0.4666666666666667,0.7075,0.11883017035614492,40463578.641710915,16204800.0,32390400.0,1.27,2.4970119126253287,67.7980714450559,3.7495478434845744,2.503055314653249,0.8669267446900737,0.07014571735340269,4.147358267238044e-05
resource,53,0.9,0.8655834564254062,0.8592181542163287,0.5166666666666667,0.7371428571428572,0.10574514750521044,29839575.11029116,16204800.0,32390400.0,1.035,1.8414034798511019,46.33840694811297,4.810163635819799,0.39724942902792376,0.6523157208088715,0.16584554502393653,4.917807497305162e-05
resource,59,0.9,0.8818316100443131,0.8772567981931562,0.55,0.7281367041198502,0.10761026082473042,27893909.619014807,16204800.0,32390400.0,1.025,1.7213362472239573,43.17910926914702,5.253246484250307,0.4078047442880347,0.7062146892655368,0.1495782650735079,5.3685614125921054e-05
resource,61,0.9,0.8567208271787297,0.8470066981524411,0.5,0.6849094881398252,0.11277580417383044,27452870.68041527,16204800.0,32390400.0,1.035,1.694119685550901,42.812981523405476,5.373248006937663,0.35303832119310813,0.6224712107065048,0.20788275018465435,0.00010240085876339557
resource,67,0.9,0.8409650418513048,0.8267453680497767,0.55,0.6942857142857143,0.11567372462396505,28240309.50121272,16204800.0,32390400.0,1.03,1.7427126222608558,43.818973356741424,4.955477879924116,0.4183548049956237,0.7137758743754461,0.1490425860348203,4.215771296650598e-05
resource,71,0.9,0.8833087149187593,0.8806129872012178,0.6,0.7232258064516129,0.10029716356676073,30903798.08267847,16204800.0,32390400.0,1.05,1.9070767971637073,48.33949514071435,4.881881706671763,0.7338932147596027,0.6060606060606061,0.19042107858983842,6.719481075119472e-05
resource,73,0.9,0.8463810930576071,0.8368078014003619,0.5166666666666667,0.6845585874799358,0.12012033294621006,26599947.93240375,16204800.0,32390400.0,1.02,1.6414857284510598,41.28355126747857,5.132250177590019,0.36248872124313714,0.7160759040458289,0.13730175851582488,2.527801209107132e-05
resource,79,0.9,0.8345642540620384,0.8202988612806211,0.5,0.673884430176565,0.12209324197016055,28876497.970430244,16204800.0,32390400.0,1.03,1.7819718830488642,44.824644631936984,5.265642337020476,0.4050324323687452,0.7222824124232575,0.14110913848871964,5.9863216481515066e-05
resource,83,0.9,0.8778926637124569,0.8742549899748059,0.5833333333333334,0.6907142857142857,0.11193229860787482,28372712.942730866,16204800.0,32390400.0,1.03,1.7508832532787142,43.997201152284944,4.4176316252083625,0.3874457559819227,0.5644933672029354,0.23606152439516392,8.965168732427361e-05
resource,89,0.9,0.8828163466272771,0.8792774744506313,0.5833333333333334,0.7060714285714286,0.10768478060275866,28552269.699728355,16204800.0,32390400.0,1.03,1.7619637206092265,44.335531440043425,5.19507625646868,0.41108073932548395,0.6379585326953748,0.19266244253024167,0.00011161163936145984
resource,97,0.9,0.8709995076317085,0.8639503357139268,0.5666666666666667,0.7528571428571429,0.1000730226400538,31113968.09059072,16204800.0,32390400.0,1.04,1.9200464115935219,48.371696795430005,5.408641659653794,0.7147841669627244,0.7160759040458289,0.14591306542941573,0.00020457831741456834
utility,53,0.9,0.8409650418513048,0.8284218464415322,0.45,0.7282142857142857,0.11045246592081066,44645189.80872405,16204800.0,32390400.0,1.38,2.7550596001631624,78.13454412267025,2.5283861334590068,4.424216553443576,0.6529546196539341,0.05466743594675941,6.0384508565063675e-05
utility,59,0.9,0.8695224027572624,0.8604227276397518,0.5857142857142857,0.6768202764976958,0.10209564415369964,39578958.97652668,16204800.0,32390400.0,1.245,2.442421935261568,66.58314237692012,2.012632882090679,3.4032373377870813,0.7465472191116088,0.030622945565792963,3.246336266450589e-05
utility,61,0.9,0.7370753323485968,0.6844839804313662,0.38571428571428573,0.5290322580645161,0.14316515558953843,44750667.25406488,16204800.0,32390400.0,1.425,2.76156862497932,79.26566987987954,1.6370030222541665,5.540404527589508,0.5752085130859936,0.08082684634025497,0.00011419024925987372
utility,67,0.9,0.7680945347119645,0.6870647044238686,0.55,0.6240476190476191,0.10367589196903079,34309746.043239176,16204800.0,32390400.0,1.105,2.1172582224550225,54.89729200580728,3.1915691411581673,2.2972784625635843,0.667334000667334,0.05768426580216095,8.892226702230136e-05
utility,71,0.9,0.7725258493353028,0.7213045239373721,0.5,0.615,0.11883577036001494,38109397.84933813,16204800.0,32390400.0,1.205,2.3517351555920523,63.164807985324344,2.8959859055334864,3.673056938850344,0.678195998643608,0.08165608469908696,4.350179354155803e-05
utility,73,0.9,0.7720334810438207,0.7183353746724089,0.5571428571428572,0.6642857142857143,0.09838779428084024,37323102.0535529,16204800.0,32390400.0,1.185,2.3032127550820074,62.93005480158029,2.7242376478999666,4.113801789287146,0.7130124777183601,0.047008083128587716,3.138590723695552e-05
utility,79,0.9,0.8842934515017233,0.8784174350649057,0.5666666666666667,0.7246543778801844,0.10321186253019572,40768909.461709365,16204800.0,32390400.0,1.29,2.515853911292292,69.11075935646605,3.869729730323229,3.240259458949961,0.6259780907668232,0.05309706174794075,0.00014128163407310852
utility,83,0.9,0.741506646971935,0.697230898832422,0.38571428571428573,0.48583333333333334,0.15716091164122367,43840796.61612739,16204800.0,32390400.0,1.36,2.705420407294589,77.1678143184591,1.039652253113962,4.009279664067465,0.6851661527920521,0.05392982508653538,4.707647481643054e-05
utility,89,0.9,0.8375184638109305,0.8250010133686908,0.5,0.6777142857142857,0.12680483397346268,41021623.9036802,16204800.0,32390400.0,1.3,2.5314489474526205,70.67646957353564,1.0371021023261078,4.902537354775196,0.6265664160401002,0.07025963069645069,5.215802571410967e-05
utility,97,0.9,0.7326440177252584,0.6633935556016078,0.42857142857142855,0.5632258064516129,0.1335524178727298,45072014.88705578,16204800.0,32390400.0,1.335,2.7813990229472676,77.20789438229998,1.2685247211271853,4.848480400927663,0.6581112207963146,0.03186212911089673,1.1493440316855005e-05
random_adaptive,53,0.9,0.879369768586903,0.8746049037250109,0.55,0.7371107544141252,0.10862264680315327,12816351.7271259,5313792.0,32390400.0,1.285,2.510548245440625,21.954243918663146,5.715090562560998,2.5472132272580006,0.8841732979664014,0.05535484511871709,3.0824268504543945e-05
random_adaptive,59,0.9,0.8813392417528311,0.8757413854363442,0.5,0.7394047619047619,0.1139024122114414,11935699.271782376,5653680.0,32390400.0,1.195,2.237087061241656,20.05672269287992,5.02753790785924,0.9720280817301642,0.9170105456212746,0.0507662095433519,3.125605703981494e-05
random_adaptive,61,0.9,0.8739537173806007,0.8671744654107095,0.5,0.7321629213483146,0.11299303827898412,11755645.859381327,5192400.0,32390400.0,1.265,2.3303931474530697,20.43629654520725,5.792349311358639,1.5365489686767724,0.9259259259259259,0.040262782576468634,1.0193285560658563e-05
random_adaptive,67,0.9,0.880354505169867,0.8746531411713829,0.55,0.7265008025682183,0.10708830955306033,11121379.089327766,5200512.0,32390400.0,1.17,2.1953112384063185,18.60432996328824,5.873043919792481,1.1223871432940515,0.9009009009009009,0.0491894252038529,1.8917096600689967e-05
random_adaptive,71,0.9,0.8842934515017233,0.8815008431978946,0.5833333333333334,0.7536866359447004,0.10100473889910803,13665370.034317894,5297616.0,32390400.0,1.37,2.6876428617619323,23.962195762440487,5.462669887407793,2.209716641247254,0.8806693086745927,0.047596987969206354,7.03309281598537e-05
random_adaptive,73,0.9,0.8724766125061546,0.8691400979943794,0.5833333333333334,0.7385714285714287,0.0990797997639087,10940094.16383383,5289504.0,32390400.0,1.145,2.1471263096979967,18.578706289337376,5.304158534508547,1.0111413537357365,0.8972633467922836,0.03777073479954978,1.404788331636639e-05
random_adaptive,79,0.9,0.8867552929591335,0.8841195936222381,0.5833333333333334,0.7281367041198502,0.10644064063349247,12711068.053984078,5305680.0,32390400.0,1.275,2.4934516885468083,21.93826465941525,5.790882621141707,1.4466459276551473,0.8783487044356609,0.060795006777710554,8.699775961366104e-06
random_adaptive,83,0.9,0.879862136878385,0.8770833529713226,0.5833333333333334,0.7071629213483146,0.10533701496411389,13480623.311129542,5249040.0,32390400.0,1.38,2.673626936204754,23.972369924800383,3.922014973174416,2.03605385115149,0.8806693086745927,0.0795567856186819,1.1694990634179908e-05
random_adaptive,89,0.9,0.8734613490891187,0.869460576698387,0.6,0.6985714285714285,0.10213865362946214,12515359.187860232,5419008.0,32390400.0,1.27,2.4253775955983743,21.523948625924817,6.085768699943269,1.9079784114093947,0.9009009009009009,0.05203881715175325,1.0280596809105489e-05
random_adaptive,97,0.9,0.880354505169867,0.8755089855326291,0.55,0.6994444444444444,0.11089263074007912,13027228.120985152,5564688.0,32390400.0,1.27,2.4701950865036024,22.175656980339202,5.636977188350883,1.505789394383559,0.8669267446900737,0.06139824375631619,1.6132136634592015e-05
resource_adaptive,53,0.9,0.8621368783850321,0.8536603846283994,0.5,0.7271428571428571,0.11142248587027288,8953832.387204625,4876800.0,32390400.0,1.035,1.8360056568250938,14.465200296209465,6.064546697781474,0.11955136845153157,0.6435006435006435,0.15286938814307055,5.686625359168805e-05
resource_adaptive,59,0.9,0.8739537173806007,0.8703428896695228,0.5833333333333334,0.7060393258426967,0.11039172316902378,8469092.396613626,4957728.0,32390400.0,1.02,1.714522552058096,13.632176885352719,6.114178745733979,0.1227279680677261,0.7010164738871364,0.14515160207496552,4.106635203154007e-05
resource_adaptive,61,0.9,0.8724766125061546,0.8653247356626893,0.5166666666666667,0.7196629213483146,0.11052977115430472,8252972.502518125,4933440.0,32390400.0,1.03,1.6772346326037748,13.394708690720469,6.318147088767026,0.10624612983773635,0.613308800981294,0.19204231180186218,5.6441279438418975e-05
resource_adaptive,67,0.9,0.8842934515017233,0.8791213642047038,0.5333333333333333,0.7251587301587301,0.11040434374478955,8411696.965624843,4901088.0,32390400.0,1.025,1.718536671350432,13.586080901855736,5.938679667938019,0.12590298633754554,0.7010164738871364,0.12402374800440269,2.558844752395675e-05
resource_adaptive,71,0.9,0.879862136878385,0.8780622820293588,0.6166666666666667,0.7604975922953451,0.09231930900473923,9734172.46497441,5176224.0,32390400.0,1.04,1.9179615078215435,15.708438053141775,6.04685661925768,0.22086359780679984,0.6155740227762388,0.17172050982841988,9.670467127036351e-05
resource_adaptive,73,0.9,0.8788774002954209,0.8733954526847785,0.5666666666666667,0.75,0.10027766506564552,8309743.335642812,5087232.0,32390400.0,1.02,1.6566561334261107,13.440257017319304,6.184432916420648,0.10909020757791094,0.7309941520467836,0.11389049300985012,2.5783087853429372e-05
resource_adaptive,79,0.9,0.8695224027572624,0.8627746775978742,0.5833333333333334,0.7207865168539326,0.09966484193637591,9067804.813129516,4957728.0,32390400.0,1.055,1.8396688313183855,14.788316158684692,6.36484345407028,0.2411076546091912,0.7584376185058779,0.1240464587499157,0.0001262044303675324
resource_adaptive,83,0.9,0.8872476612506155,0.8843494255378578,0.5833333333333334,0.7637301587301588,0.1018952902065189,8577661.895667542,4876800.0,32390400.0,1.04,1.7588709595775,13.932209359901229,5.68101465371089,0.23483062730143878,0.5611672278338945,0.21935629703404252,6.430733325119052e-05
resource_adaptive,89,0.9,0.8700147710487445,0.862437271270681,0.5,0.6921428571428572,0.12025724991361368,9021324.45511018,5119584.0,32390400.0,1.04,1.7876405413400696,14.599996754907862,6.394952338433023,0.20866550419286253,0.6587615283267457,0.16432706360908095,3.7628181623229964e-05
resource_adaptive,97,0.9,0.8729689807976366,0.8687215619393612,0.5833333333333334,0.7414285714285714,0.09841212144591166,9925847.482345968,5273328.0,32390400.0,1.03,1.9203323350743837,15.890887935500709,6.569486286373446,0.21511277062622272,0.7191657677094571,0.14548345989578,0.00022393728056398178
utility_adaptive,53,0.9,0.8857705563761694,0.8793170973777502,0.5,0.7807223113964687,0.10645371561672788,13127138.975928204,5459424.0,32390400.0,1.32,2.5350294485668416,22.63826955455269,4.9490309514831825,2.4194651171769377,0.6951685783802573,0.04995609558847186,1.3056194918855855e-05
utility_adaptive,59,0.9,0.8788774002954209,0.8758844730094598,0.65,0.7,0.09558225045577597,12698485.7733674,5621280.0,32390400.0,1.235,2.405168099530257,21.61066154397657,5.054584631619769,1.3555958598733397,0.7358351729212657,0.031992164628612776,2.5750390948919182e-05
utility_adaptive,61,0.9,0.8754308222550468,0.8738861285915916,0.6666666666666666,0.7257142857142856,0.0906424418624174,13028557.215921108,5216736.0,32390400.0,1.39,2.5849373918245657,23.282205637591627,5.356148190163812,2.2113641476152117,0.7432181345224823,0.020998074355053475,7.391641659122024e-05
utility_adaptive,67,0.9,0.8783850320039389,0.8758744565528153,0.65,0.7385714285714287,0.08994357044043597,11087116.015345229,5232864.0,32390400.0,1.17,2.1852396204016706,18.578485070277647,5.676136675355868,1.2301550964962447,0.7382798080472499,0.04185564939741511,7.009642772810593e-05
utility_adaptive,71,0.9,0.8764155588380108,0.8737036407602382,0.65,0.7276243980738363,0.0893301153608048,11563701.70567736,5022480.0,32390400.0,1.225,2.3299776773255454,19.7769033041281,5.6926557310853285,1.5482065110061105,0.7191657677094571,0.0578746766752441,2.4992419739167408e-05
utility_adaptive,73,0.9,0.879862136878385,0.8757413128420156,0.6333333333333333,0.753338683788122,0.08641412531114782,11287767.33229171,5394720.0,32390400.0,1.155,2.195616088542719,19.14433814903158,5.6402954471885955,1.030694344092095,0.6646726487205051,0.04249930097310779,1.9821583169984795e-05
utility_adaptive,79,0.9,0.880354505169867,0.8751854094154331,0.55,0.7673194221508829,0.09876558111165067,13391445.796563135,5556528.0,32390400.0,1.275,2.5628663622132652,23.171060732893903,6.544914393350499,2.092007560220298,0.6823609689525759,0.03945355656562015,6.094995049132912e-05
utility_adaptive,83,0.9,0.8882323978335795,0.8837154004630361,0.55,0.7619261637239165,0.10016551776768261,13493791.877009513,5410944.0,32390400.0,1.37,2.636114946343128,24.002072855925547,2.9933422538631014,2.3794196040411246,0.6680026720106881,0.06309341305496494,2.0899105691361266e-05
utility_adaptive,89,0.9,0.8921713441654358,0.8866587725081444,0.5666666666666667,0.7503852327447833,0.10069566615773752,12892041.005629517,5524176.0,32390400.0,1.32,2.476850702770651,22.333547183100414,5.6191731867992765,3.0433493880701565,0.7733952049497294,0.03500463189486808,2.6869770139928504e-05
utility_adaptive,97,0.9,0.843426883308715,0.8360958669821826,0.5142857142857142,0.6657142857142857,0.11725625752205437,13879683.580381626,5702304.0,32390400.0,1.305,2.6015450171392165,23.609339378830885,5.17707861101025,2.046332551333527,0.6894174422612892,0.03828384182969904,5.4673334136436384e-06
proposed_fixed_comp,53,0.9,0.7813884785819794,0.7202010242559664,0.4166666666666667,0.677,0.11330450254164552,30494676.44480346,16204800.0,32390400.0,1.035,1.8818298556479212,47.33365645620812,3.483648604449833,0.4075135809625991,0.6435006435006435,0.11462387874687413,0.00010475123593550414
proposed_fixed_comp,59,0.9,0.8291482028557361,0.810820830494289,0.5166666666666667,0.6950218476903871,0.105728177955169,30011883.33773098,16204800.0,32390400.0,1.04,1.8520366396210364,46.839613842414366,3.7013129749679474,0.4108995278788023,0.6995452955578874,0.09773942815261114,7.357201837243329e-05
proposed_fixed_comp,61,0.9,0.8079763663220089,0.7830504476693175,0.4166666666666667,0.6508025682182986,0.13120289279818975,32447702.12408172,16204800.0,32390400.0,1.135,2.0023512862905886,53.01220250182826,3.9892387008062347,1.8442362027697654,0.7262164124909223,0.11735639733339538,0.00014045834518991532
proposed_fixed_comp,67,0.9,0.7434761201378631,0.6675473607290666,0.5151515151515151,0.6223809523809524,0.10741894208817228,29886492.62203873,16204800.0,32390400.0,1.03,1.8442987646893931,46.31496363501959,3.474854314060413,0.4183548049956237,0.7326007326007326,0.06429661704328243,4.14508156916162e-05
proposed_fixed_comp,71,0.9,0.7597242737567701,0.6791446349642594,0.5333333333333333,0.6116666666666667,0.10465891879238054,32208481.812527798,16204800.0,32390400.0,1.055,1.9875889744105306,50.53357393428432,3.8684507054053445,0.41056524948503864,0.6331117442228553,0.1097467901760739,5.897229785196967e-05
proposed_fixed_comp,73,0.9,0.7744953225012309,0.7469472886357118,0.5142857142857142,0.6162903225806452,0.12788178081346427,29035543.94270165,16204800.0,32390400.0,1.03,1.791786627585755,45.341144806979415,3.7020244435072254,0.3832553802483429,0.7390983000739099,0.07923868926284339,5.327313081507964e-05
proposed_fixed_comp,79,0.9,0.8385032003938946,0.8216504412380042,0.6,0.6825682182985554,0.11055798429070271,30922822.731669124,16204800.0,32390400.0,1.06,1.908250810356751,48.798613507355626,4.0587207015545514,0.9316213219046428,0.7358351729212657,0.05929877873745647,8.183965917721281e-05
proposed_fixed_comp,83,0.9,0.8650910881339242,0.8614035102344649,0.65,0.7485714285714286,0.09619706793808887,33687554.981558934,16204800.0,32390400.0,1.115,2.0788627432340383,54.606583979777724,2.1800957316113787,1.52826793073655,0.7309941520467836,0.16059213323471838,4.66398887683106e-05
proposed_fixed_comp,89,0.9,0.8000984736582964,0.7635332825582726,0.48333333333333334,0.6951515151515151,0.11093376156732783,30139090.583455905,16204800.0,32390400.0,1.055,1.8598866128218756,47.357048016474124,4.225893473570676,0.852445766319587,0.6385696040868455,0.12427935282575879,6.566152795578186e-05
proposed_fixed_comp,97,0.9,0.7469226981782373,0.7156883041510221,0.38571428571428573,0.5256989247311828,0.15256169678557557,33483865.20257245,16204800.0,32390400.0,1.06,2.066293024447848,52.44620359525869,3.7856262582549207,0.8815418910777568,0.7524454477050414,0.08260198169082947,0.00011524579699348394
fedcg_adapted,53,0.9,0.8680452978828164,0.8602747931814335,0.5166666666666667,0.7242857142857143,0.1125706333665124,9524976.884021098,4876800.0,32390400.0,1.105,1.9531202600108863,15.744808977430948,6.064546697781474,0.9710121508711225,0.6809669731018045,0.1293701563222331,4.862048045390483e-05
fedcg_adapted,59,0.9,0.8783850320039389,0.874678817624789,0.55,0.7136904761904762,0.10902740497351003,8775157.234119885,4957728.0,32390400.0,1.06,1.777281910142549,14.34154750525248,6.027541856888276,0.5393682637120202,0.7230657989877078,0.12662712968471607,6.436364151357512e-05
fedcg_adapted,61,0.9,0.8700147710487445,0.8621915932651886,0.5,0.7299157303370787,0.11305901570232255,8573864.674669977,4933440.0,32390400.0,1.065,1.743034372628351,14.101421158558344,6.291036192056575,0.32522598517813783,0.6349206349206349,0.1646560684721849,6.422017820429597e-05
fedcg_adapted,67,0.9,0.8852781880846874,0.8810726484815556,0.55,0.7522619047619048,0.10634367721301767,8890320.762820354,4901088.0,32390400.0,1.07,1.8166796743842886,14.571548371292886,5.991942029654359,0.4473291259986344,0.7390983000739099,0.10427824260165766,4.139670912776272e-05
fedcg_adapted,71,0.9,0.8739537173806007,0.8719313101316312,0.6333333333333333,0.7427287319422151,0.09254505680561538,10440210.595750926,5176224.0,32390400.0,1.12,2.0627363869997994,17.300727745847126,6.04685661925768,0.9933458585409715,0.666000666000666,0.13537281132579265,0.00011135642596138049
fedcg_adapted,73,0.9,0.8769079271294928,0.8699740057232651,0.5,0.6955377207062601,0.11218952265615265,8822277.15638078,5087232.0,32390400.0,1.065,1.7617524713399006,14.584473743023954,6.184432916420648,0.5181344215620675,0.7707129094412332,0.0936418892638067,2.475140075090137e-05
fedcg_adapted,79,0.9,0.8754308222550468,0.8694368800631461,0.5,0.7174157303370786,0.11916318510948912,9465879.797982631,4876800.0,32390400.0,1.12,1.9410022551637585,15.810066384808227,6.36484345407028,0.7998128480487996,0.76103500761035,0.10861482628569916,6.556185068723745e-05
fedcg_adapted,83,0.9,0.8833087149187593,0.8789350997563088,0.5166666666666667,0.7251587301587301,0.10850179889362076,9099710.538721595,4876800.0,32390400.0,1.105,1.8659183355318252,15.12170674530129,5.477715395038736,0.5639687102045523,0.5827505827505828,0.19828455938832626,6.702084034150116e-05
fedcg_adapted,89,0.9,0.8724766125061546,0.8656908765941336,0.5166666666666667,0.6935714285714285,0.11847671018355076,9259487.753705548,5119584.0,32390400.0,1.08,1.836476519562544,15.170762199406294,6.394952338433023,0.6312072351579511,0.6633499170812603,0.16085117921953593,4.839651790337511e-05
fedcg_adapted,97,0.9,0.8764155588380108,0.8711866218514243,0.5833333333333334,0.7,0.10096464559151996,10259249.366542747,5273328.0,32390400.0,1.07,1.9886972227459685,16.665649749662467,6.506967588749477,0.6453383118786682,0.7567158531971245,0.1194042443577224,0.00016057982181238387
proposed,53,0.9,0.8867552929591335,0.8816901027150889,0.5166666666666667,0.7801765650080257,0.10434932366166608,11405207.442341296,4990080.0,32390400.0,1.225,2.309300892222976,19.386943616980076,5.307826550300766,1.5769657347583115,0.8159934720522236,0.030057291125996366,4.786638102460665e-05
proposed,59,0.9,0.8872476612506155,0.8824038984032742,0.5333333333333333,0.7402728731942215,0.10312192997152654,11160582.930539764,5224752.0,32390400.0,1.165,2.1965134764337906,18.713225041448016,5.375016831763444,0.8618898820382591,0.7824726134585289,0.022337526789084884,3.6725230741534696e-05
proposed,61,0.9,0.8852781880846874,0.8818271452527666,0.6,0.7555858747993579,0.09164118783521996,11396579.92311457,5079120.0,32390400.0,1.265,2.2850247604563902,19.86486581258949,5.49343932191976,1.4469680114628558,0.8159934720522236,0.02335273572814031,0.0001212185477340862
proposed,67,0.9,0.8852781880846874,0.8821070949417917,0.65,0.7388443017656501,0.09107999157570018,10141452.906768775,5014368.0,32390400.0,1.12,2.043554694744572,16.803146173731953,5.61050092721033,0.6709936889979516,0.7927070947284979,0.030887090004610006,0.0001008817309247974
proposed,71,0.9,0.8857705563761694,0.8832323455713126,0.6166666666666667,0.7388443017656501,0.09393318827505505,11412357.536319906,5014368.0,32390400.0,1.205,2.3043705990104835,19.427877942591294,5.711741950063846,0.8845350544064552,0.78064012490242,0.03887660108286117,4.504238155540963e-05
proposed,73,0.9,0.8838010832102413,0.8795854524145557,0.55,0.7402728731942215,0.1005678025556262,10450801.21777212,5208576.0,32390400.0,1.125,2.067799197378779,17.647550378871614,5.735978094617206,0.7359605245525813,0.7870916961826053,0.028987871541626194,5.5276710329599005e-05
proposed,79,0.9,0.8882323978335795,0.8827988116403694,0.5,0.7404815409309792,0.11344086012277065,11235583.810598277,4933440.0,32390400.0,1.195,2.2886835391221125,19.280410418563086,6.403258085392575,1.1506041581211632,0.8406893652795292,0.02104346803853719,8.353032432504106e-05
proposed,83,0.9,0.8852781880846874,0.8821259323213879,0.5666666666666667,0.7551152073732719,0.10248955440494394,11944001.898204584,4925376.0,32390400.0,1.285,2.4378931309042686,20.9605714157583,3.6900599803908443,1.5990865965960053,0.8250825082508251,0.03029969807868039,6.379966703117163e-05
proposed,89,0.9,0.8902018709995076,0.8858342816048212,0.6,0.7807223113964687,0.09832620944982423,11483866.367884573,5095296.0,32390400.0,1.255,2.2992176200390197,19.80028467281489,6.28105129796494,1.985272235184674,0.8428150021070375,0.023415181321809933,5.812270775392488e-05
proposed,97,0.9,0.8892171344165436,0.8850609476420425,0.55,0.7677528089887641,0.1073779466396698,11899844.775714293,5151936.0,32390400.0,1.215,2.3625398653468874,20.110340041838736,5.795110655701656,1.5089450862514573,0.8888888888888888,0.025317598915221992,2.8788066527115816e-05
