round,alive_nodes,dead_nodes,round_airtime_s,elapsed_channel_time_s,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,generated_total,attempted_total,delivered_total,channel_drops_total,energy_drops_total,route_drops_total,pdr,goodput_bps,average_delay_s,frame_attempts,retransmissions,residual_energy_j
592,75,25,1.2361919999999993,672.9082738818166,75,75,0,0,0,0,54000,54000,53975,0,25,0,0.999537037037037,137408.70723227193,0.5740413806674255,197378,66,20.210650229233902
593,75,25,1.1519999999999992,674.0602738818167,75,75,0,0,0,0,54075,54075,54050,0,25,0,0.9995376791493297,137353.0225521536,0.5740235935936332,197714,66,20.176255546970676
594,75,25,1.4363519999999994,675.4966258818167,75,75,0,0,0,0,54150,54150,54125,0,25,0,0.9995383194829178,137286.9507363387,0.5742014918420146,198111,67,20.13377065423682
595,75,25,1.1572799999999992,676.6539058818167,75,75,0,0,0,0,54225,54225,54200,0,25,0,0.9995389580451821,137234.17421049924,0.574197933620278,198452,67,20.09971307905426
596,75,25,1.1126079999999996,677.7665138818168,75,75,0,0,0,0,54300,54300,54275,0,25,0,0.9995395948434622,137177.98990614066,0.5741891420088884,198781,67,20.0670274159404
597,75,25,1.1277759999999994,678.8942898818168,75,75,0,0,0,0,54375,54375,54350,0,25,0,0.9995402298850574,137110.06468503972,0.574170078730149,199115,67,20.033445779435883
598,75,25,1.2335679999999996,680.1278578818168,75,75,0,0,0,0,54450,54450,54425,0,25,0,0.9995408631772268,137057.38254908813,0.5741971415215643,199472,67,19.997593214079018
599,75,25,1.1219839999999999,681.2498418818168,75,75,0,0,0,0,54525,54525,54500,0,25,0,0.9995414947271893,137011.99510324807,0.574167228546682,199796,67,19.96374428092609
600,75,25,1.17936,682.4292018818168,75,75,0,0,0,0,54600,54600,54575,0,25,0,0.9995421245421245,136972.29799405305,0.5742075995964413,200142,67,19.928590652730684
601,75,25,1.580831999999999,684.0100338818168,75,75,0,0,0,0,54675,54675,54650,0,25,0,0.9995427526291724,136948.78636266474,0.5745371527247172,200567,67,19.87913903926948
602,75,25,1.311679999999999,685.3217138818168,75,75,0,0,0,0,54750,54750,54725,0,25,0,0.9995433789954338,136910.3562596012,0.5746643934731701,200939,67,19.83887196419346
603,75,25,1.344735999999999,686.6664498818168,75,75,0,0,0,0,54825,54825,54800,0,25,0,0.9995440036479708,136868.85097732037,0.5748240047646834,201319,67,19.798772312422695
604,75,25,1.3453119999999998,688.0117618818168,75,75,0,0,0,0,54900,54900,54875,0,25,0,0.9995446265938069,136836.76532287512,0.574936649577889,201702,67,19.758121747475663
605,75,25,1.4896319999999996,689.5013938818169,75,75,0,0,0,0,54975,54975,54950,0,25,0,0.9995452478399273,136792.1585611276,0.5751298563431586,202110,67,19.714033162503664
606,75,25,1.449119999999999,690.9505138818168,75,75,0,0,0,0,55050,55050,55025,0,25,0,0.9995458673932789,136739.401884518,0.5752980117116645,202518,67,19.672138972143895
607,75,25,1.305247999999999,692.2557618818169,75,75,0,0,0,0,55125,55125,55100,0,25,0,0.999546485260771,136695.30426552822,0.5753775890886711,202893,67,19.633260929326386
608,75,25,1.1995199999999993,693.4552818818169,75,75,0,0,0,0,55200,55200,55175,0,25,0,0.9995471014492754,136654.26809186843,0.575374979094109,203245,67,19.597502011092512
609,75,25,1.370303999999999,694.8255858818169,75,75,0,0,0,0,55275,55275,55250,0,25,0,0.9995477159656264,136603.52458025952,0.5755345000509446,203634,67,19.557574298285477
610,75,25,1.3771519999999993,696.2027378818169,75,75,0,0,0,0,55350,55350,55325,0,25,0,0.9995483288166215,136571.8961250918,0.5756591557533514,204026,67,19.51677681892966
611,75,25,1.6318079999999986,697.8345458818169,75,75,0,0,0,0,55425,55425,55400,0,25,0,0.9995489400090212,136530.07086315207,0.5759783256397668,204467,67,19.46820005735694
612,75,25,0.9899199999999998,698.8244658818169,75,75,0,0,0,0,55500,55500,55475,0,25,0,0.9995495495495496,136484.0251831282,0.5758578261381694,204773,67,19.439339594567468
613,75,25,1.035679999999999,699.8601458818168,75,75,0,0,0,0,55575,55575,55550,0,25,0,0.9995501574448943,136439.01936962816,0.5758158132416149,205084,67,19.409249259729318
614,75,25,1.0913919999999995,700.9515378818169,75,75,0,0,0,0,55650,55650,55625,0,25,0,0.9995507637017071,136396.05426776267,0.5757900381827661,205412,67,19.37706554806384
615,75,25,0.9811839999999997,701.9327218818169,75,75,0,0,0,0,55725,55725,55700,0,25,0,0.9995513683266039,136356.81742176294,0.5757055731823768,205716,67,19.34845981800636
616,75,25,1.1896959999999992,703.1224178818169,75,75,0,0,0,0,55800,55800,55775,0,25,0,0.9995519713261649,136322.61689046447,0.5757800019824669,206066,67,19.31452770359978
617,75,25,0.9741759999999997,704.0965938818168,75,75,0,0,0,0,55875,55875,55850,0,25,0,0.9995525727069351,136288.37979595026,0.5757048937311539,206370,68,19.286025298150506
618,75,25,1.0940480000000001,705.1906418818169,75,75,0,0,0,0,55950,55950,55925,0,25,0,0.9995531724754245,136242.90836250436,0.5757138111999576,206694,68,19.25435537899089
619,75,25,1.2598399999999994,706.4504818818169,75,75,0,0,0,0,56025,56025,56000,0,25,0,0.999553770638108,136203.18828814517,0.5758607287812718,207054,68,19.21651678959318
620,75,25,1.0408319999999995,707.491313881817,75,75,0,0,0,0,56100,56100,56075,0,25,0,0.999554367201426,136152.5804062252,0.5758275352014253,207371,68,19.186197353836633
621,75,25,1.254271999999999,708.745585881817,75,75,0,0,0,0,56175,56175,56150,0,25,0,0.9995549621717846,136097.31040509703,0.5759510342484097,207739,68,19.149015847169117
622,75,25,1.0166399999999993,709.762225881817,75,75,0,0,0,0,56250,56250,56225,0,25,0,0.9995555555555555,136062.72703512444,0.5759045107617572,208051,68,19.119296766376117
623,75,25,1.2563839999999986,711.018609881817,75,75,0,0,0,0,56325,56325,56300,0,25,0,0.9995561473590768,136005.13777842396,0.5761009082421917,208409,68,19.08311554915164
624,75,25,1.3079679999999991,712.326577881817,75,75,0,0,0,0,56400,56400,56375,0,25,0,0.9995567375886525,135936.85116725412,0.5763015955018048,208790,68,19.04572384497023
625,75,25,1.1319679999999992,713.458545881817,75,75,0,0,0,0,56475,56475,56450,0,25,0,0.9995573262505534,135869.99351193913,0.5763536305875876,209128,68,19.012798237774245
626,75,25,1.6855999999999989,715.144145881817,75,75,0,0,0,0,56550,56550,56525,0,25,0,0.9995579133510168,135806.48958573732,0.5767410812046576,209588,68,18.963874006743453
627,75,25,0.9351039999999997,716.0792498818171,75,75,0,0,0,0,56625,56625,56600,0,25,0,0.9995584988962473,135764.04569193284,0.576626202957955,209880,68,18.936639019349915
628,75,25,0.9943039999999995,717.073553881817,75,75,0,0,0,0,56700,56700,56675,0,25,0,0.9995590828924162,135711.0542889143,0.5765862346346349,210183,68,18.907429795183052
629,75,25,1.1439359999999996,718.2174898818171,75,75,0,0,0,0,56775,56775,56750,0,25,0,0.9995596653456627,135671.01521857118,0.5766142305601084,210519,68,18.874283723899374
630,75,25,1.2684799999999994,719.485969881817,75,75,0,0,0,0,56850,56850,56825,0,25,0,0.9995602462620933,135621.9802535249,0.5767256735734062,210882,68,18.83674822416526
631,75,25,1.054591999999999,720.540561881817,75,75,0,0,0,0,56925,56925,56900,0,25,0,0.9995608256477821,135569.017440023,0.5767598703915583,211206,68,18.805562815741215
632,75,25,1.1350079999999994,721.675569881817,75,75,0,0,0,0,57000,57000,56975,0,25,0,0.999561403508772,135508.52499553893,0.5768060318687916,211541,68,18.772356443152255
633,75,25,0.9673599999999993,722.6429298818169,75,75,0,0,0,0,57075,57075,57050,0,25,0,0.9995619798510732,135471.27627196244,0.5767380627934814,211846,68,18.74370070019267
634,75,25,1.1754559999999996,723.818385881817,75,75,0,0,0,0,57150,57150,57125,0,25,0,0.9995625546806649,135424.35770069656,0.5768323229913201,212196,68,18.708946116440934
635,75,25,1.1587199999999998,724.977105881817,75,75,0,0,0,0,57225,57225,57200,0,25,0,0.999563128003495,135390.51537442737,0.576877157255275,212536,68,18.67455879796119
636,75,25,1.122463999999999,726.099569881817,75,75,0,0,0,0,57300,57300,57275,0,25,0,0.9995636998254799,135343.33316847341,0.5769451906654053,212868,68,18.641668502596954
637,75,25,1.2939199999999995,727.393489881817,75,75,0,0,0,0,57375,57375,57350,0,25,0,0.9995642701525055,135289.48137271468,0.5771673765243629,213242,68,18.60233274841679
638,75,25,1.1353279999999992,728.528817881817,75,75,0,0,0,0,57450,57450,57425,0,25,0,0.9995648389904265,135236.29207483545,0.5771880621334883,213577,68,18.56934362275382
639,75,25,0.9261759999999997,729.454993881817,75,75,0,0,0,0,57525,57525,57500,0,25,0,0.9995654063450674,135200.07242006538,0.5770820990006483,213865,69,18.54180905526905
640,75,25,1.321472,730.776465881817,75,75,0,0,0,0,57600,57600,57575,0,25,0,0.9995659722222222,135152.19032241343,0.5772209586300188,214245,69,18.503835015106464
641,75,25,1.011072,731.787537881817,75,75,0,0,0,0,57675,57675,57650,0,25,0,0.9995665366276549,135111.8389993243,0.5771594477967186,214556,69,18.47447731381096
642,75,25,1.0939519999999994,732.881489881817,75,75,0,0,0,0,57750,57750,57725,0,25,0,0.9995670995670995,135079.3018608835,0.5771637742766391,214880,69,18.44275024532095
643,75,25,0.9534079999999997,733.8348978818169,75,75,0,0,0,0,57825,57825,57800,0,25,0,0.9995676610462603,135044.52334721206,0.5770483397659121,215175,69,18.414309456661645
644,75,25,1.3012159999999995,735.1361138818169,75,75,0,0,0,0,57900,57900,57875,0,25,0,0.9995682210708118,135011.14436605686,0.5771244618763794,215543,69,18.37666454985486
645,75,25,1.1375679999999997,736.2736818818169,75,75,0,0,0,0,57975,57975,57950,0,25,0,0.9995687796463993,134965.7694486908,0.5770905747627968,215879,69,18.343786736953174
646,75,25,1.0983679999999993,737.3720498818169,75,75,0,0,0,0,58050,58050,58025,0,25,0,0.9995693367786391,134923.0636229643,0.577040788764718,216213,69,18.311226000126563
647,75,25,1.5273279999999994,738.8993778818169,75,75,0,0,0,0,58125,58125,58100,0,25,0,0.9995698924731182,134847.11312876033,0.5772833326084433,216631,69,18.265866747281162
648,75,25,1.2279999999999995,740.1273778818169,75,75,0,0,0,0,58200,58200,58175,0,25,0,0.9995704467353952,134803.28249110043,0.5773546029187705,216986,69,18.22898319676729
649,75,25,1.1272319999999998,741.2546098818169,75,75,0,0,0,0,58275,58275,58250,0,25,0,0.9995709995709996,134759.1052633403,0.5773450716812171,217319,69,18.195439973783913
650,75,25,1.0763519999999995,742.330961881817,75,75,0,0,0,0,58350,58350,58325,0,25,0,0.9995715509854327,134722.35584310963,0.5773336534577788,217645,69,18.163899939062656
651,75,25,1.1768,743.5077618818169,75,75,0,0,0,0,58425,58425,58400,0,25,0,0.9995721009841677,134697.13852956242,0.5773682990816807,217986,70,18.128487323392463
652,75,25,1.1652159999999996,744.6729778818169,75,75,0,0,0,0,58500,58500,58475,0,25,0,0.9995726495726496,134663.3958509435,0.5773477829949091,218326,70,18.093464769746376
653,75,25,1.1888319999999994,745.861809881817,75,75,0,0,0,0,58575,58575,58550,0,25,0,0.9995731967562953,134627.08328760075,0.5773692812848579,218669,70,18.058422956338912
654,75,25,1.2226559999999997,747.084465881817,75,75,0,0,0,0,58650,58650,58625,0,25,0,0.9995737425404945,134584.7499068541,0.5774382270258442,219021,71,18.022565122034845
655,75,25,1.2207679999999999,748.305233881817,75,75,0,0,0,0,58725,58725,58700,0,25,0,0.9995742869306088,134543.90994664727,0.5774754163477017,219377,71,17.986579482314593
656,75,25,1.055712,749.360945881817,75,75,0,0,0,0,58800,58800,58775,0,25,0,0.9995748299319728,134509.69463238717,0.5773778445255797,219692,71,17.954780190644755
657,75,25,1.08816,750.449105881817,75,75,0,0,0,0,58875,58875,58850,0,25,0,0.9995753715498938,134469.23876526277,0.5772945524648354,220016,71,17.92290425207997
658,75,25,1.3026559999999998,751.751761881817,75,75,0,0,0,0,58950,58950,58925,0,25,0,0.9995759117896522,134437.0696877571,0.5773398357391615,220389,71,17.884605763047286
659,75,25,1.3667519999999993,753.118513881817,75,75,0,0,0,0,59025,59025,59000,0,25,0,0.9995764506565015,134383.4285501071,0.5773821781223065,220779,71,17.844949405628817
660,75,25,1.1590079999999998,754.2775218818169,75,75,0,0,0,0,59100,59100,59075,0,25,0,0.9995769881556683,134341.5136476477,0.5773116391962988,221114,71,17.81014819742061
661,75,25,1.046464,755.323985881817,75,75,0,0,0,0,59175,59175,59150,0,25,0,0.9995775242923531,134304.79356691916,0.5772211556720974,221429,71,17.778881249294688
662,75,25,1.1645119999999995,756.4884978818169,75,75,0,0,0,0,59250,59250,59225,0,25,0,0.9995780590717299,134262.11275437992,0.5771597350819756,221777,71,17.74445639145311
663,75,25,1.155328,757.643825881817,75,75,0,0,0,0,59325,59325,59300,0,25,0,0.9995785924989464,134222.34106064346,0.5770766774848035,222118,71,17.71071756578207
664,75,25,1.2483839999999995,758.8922098818169,75,75,0,0,0,0,59400,59400,59375,0,25,0,0.9995791245791246,134180.4576118364,0.5770944064524576,222477,71,17.674806474441397
665,75,25,1.142016,760.034225881817,75,75,0,0,0,0,59475,59475,59450,0,25,0,0.9995796553173603,134137.29609573234,0.5770158194020646,222815,71,17.64205068499823
666,75,25,1.4015039999999992,761.435729881817,75,75,0,0,0,0,59550,59550,59525,0,25,0,0.9995801847187238,134075.47346884475,0.577133003742203,223203,71,17.601637044880057
667,75,25,1.1583359999999994,762.594065881817,75,75,0,0,0,0,59625,59625,59600,0,25,0,0.99958071278826,134029.4929803978,0.5770875479236768,223539,72,17.567282700464997
668,75,25,1.4762559999999996,764.070321881817,75,75,0,0,0,0,59700,59700,59675,0,25,0,0.9995812395309883,133976.78861270283,0.5772565052795364,223943,72,17.523767813474844
669,75,25,1.0743359999999995,765.144657881817,75,75,0,0,0,0,59775,59775,59750,0,25,0,0.999581764951903,133946.1851353998,0.5771868352992513,224265,72,17.492384472190768
670,75,25,1.2789759999999997,766.423633881817,75,75,0,0,0,0,59850,59850,59825,0,25,0,0.9995822890559732,133880.33910215038,0.5772686592118617,224635,72,17.455358508087425
671,75,25,1.24016,767.6637938818169,75,75,0,0,0,0,59925,59925,59900,0,25,0,0.9995828118481435,133837.19385861422,0.5772999495447751,224993,72,17.419137143945207
672,75,25,1.2174399999999992,768.8812338818169,75,75,0,0,0,0,60000,60000,59975,0,25,0,0.9995833333333334,133783.33540627282,0.5773274688847744,225340,73,17.383196762944085
673,75,25,1.2786879999999996,770.1599218818169,75,75,0,0,0,0,60075,60075,60050,0,25,0,0.9995838535164377,133721.28706510854,0.577414490635815,225710,73,17.345322435425814
674,75,25,1.1792319999999998,771.3391538818169,75,75,0,0,0,0,60150,60150,60125,0,25,0,0.9995843724023276,133681.8434291473,0.5774245165793954,226056,73,17.310405844210056
675,75,25,1.1544319999999995,772.4935858818169,75,75,0,0,0,0,60225,60225,60200,0,25,0,0.9995848899958489,133641.0008921344,0.5774555317583565,226397,73,17.276254335804186
676,75,25,1.0296639999999997,773.5232498818169,75,75,0,0,0,0,60300,60300,60275,0,25,0,0.9995854063018242,133609.4396849615,0.5773473346537578,226709,73,17.245903587867595
677,75,25,1.2646719999999994,774.7879218818169,75,75,0,0,0,0,60375,60375,60350,0,25,0,0.9995859213250518,133568.22567477438,0.5773756729173443,227075,73,17.2100080490417
678,75,25,1.1199679999999994,775.9078898818169,75,75,0,0,0,0,60450,60450,60425,0,25,0,0.9995864350703061,133529.37552391808,0.5773438528611948,227410,73,17.177940876697264
679,75,25,1.1092479999999993,777.0171378818169,75,75,0,0,0,0,60525,60525,60500,0,25,0,0.9995869475423379,133486.30157984473,0.5772734504063908,227739,73,17.145369450543683
680,75,25,1.6908799999999988,778.7080178818169,75,75,0,0,0,0,60600,60600,60575,0,25,0,0.9995874587458746,133434.35230401042,0.5774973671316529,228190,73,17.094380775149148
681,75,25,1.3955199999999999,780.1035378818169,75,75,0,0,0,0,60675,60675,60650,0,25,0,0.99958796868562,133376.5929103668,0.5775951296711842,228575,73,17.053302299639626
682,75,25,1.3397439999999992,781.4432818818169,75,75,0,0,0,0,60750,60750,60725,0,25,0,0.9995884773662551,133308.57199147926,0.5776674238115945,228956,73,17.01360203197055
683,75,25,1.2739199999999993,782.7172018818169,75,75,0,0,0,0,60825,60825,60800,0,25,0,0.9995889847924373,133248.11534645138,0.5776875022310063,229328,73,16.97560844884392
684,75,25,1.4176959999999992,784.1348978818169,75,75,0,0,0,0,60900,60900,60875,0,25,0,0.9995894909688013,133198.94865301845,0.5778172505612634,229724,74,16.933346311354107
685,75,25,1.421791999999999,785.5566898818169,75,75,0,0,0,0,60975,60975,60950,0,25,0,0.999589995899959,133150.87421091937,0.5779167282093938,230122,74,16.890644151799837
686,75,25,1.0163839999999995,786.5730738818169,75,75,0,0,0,0,61050,61050,61025,0,25,0,0.9995904995904996,133119.2783948926,0.5778372233125162,230436,74,16.860588799407626
687,75,25,1.0527679999999997,787.6258418818169,75,75,0,0,0,0,61125,61125,61100,0,25,0,0.9995910020449897,133087.74093743958,0.5777839320598558,230756,74,16.830451278925846
688,75,25,1.1935679999999993,788.8194098818169,75,75,0,0,0,0,61200,61200,61175,0,25,0,0.9995915032679739,133034.9718647548,0.5778204185660127,231105,74,16.79636593162612
689,75,25,1.1235199999999994,789.9429298818169,75,75,0,0,0,0,61275,61275,61250,0,25,0,0.9995920032639739,132988.94898105747,0.5778343117524067,231442,74,16.763794055965008
690,75,25,1.0829439999999995,791.0258738818169,75,75,0,0,0,0,61350,61350,61325,0,25,0,0.9995925020374898,132946.8118203578,0.5778063546612366,231766,74,16.732724097246557
691,75,25,1.0751039999999994,792.1009778818169,75,75,0,0,0,0,61425,61425,61400,0,25,0,0.9995929995929996,132904.8832656625,0.577777938964443,232094,74,16.701467521958865
692,75,25,0.9980159999999993,793.0989938818169,75,75,0,0,0,0,61500,61500,61475,0,25,0,0.9995934959349594,132867.34797661673,0.5777158160085044,232409,74,16.67252432944655
693,75,25,1.220703999999999,794.3196978818169,75,75,0,0,0,0,61575,61575,61550,0,25,0,0.9995939910678034,132812.8816159564,0.5778182849382951,232770,74,16.63745887804608
694,74,26,1.2809499787429983,795.6006478605599,75,74,0,1,0,0,61650,61650,61624,0,26,0,0.9995782643957827,132767.34286736415,0.5779183148826132,233142,74,16.59991981117331
695,74,26,1.1284799999999993,796.7291278605599,74,74,0,0,0,0,61724,61724,61698,0,26,0,0.9995787700084247,132722.33724396583,0.577937188574103,233480,74,16.566897123562313
696,74,26,1.1435520000000001,797.8726798605599,74,74,0,0,0,0,61798,61798,61772,0,26,0,0.9995792744101751,132696.39965426966,0.5779475492620171,233825,74,16.534190238762555
697,74,26,1.01424,798.8869198605598,74,74,0,0,0,0,61872,61872,61846,0,26,0,0.9995797776053789,132670.36092980416,0.5778858217721891,234132,74,16.50382678400714
698,74,26,1.2982719999999992,800.1851918605598,74,74,0,0,0,0,61946,61946,61920,0,26,0,0.9995802795983598,132635.706183494,0.578016481615846,234508,74,16.46732686836406
699,74,26,1.0508799999999996,801.2360718605598,74,74,0,0,0,0,62020,62020,61994,0,26,0,0.9995807803934215,132602.76681413583,0.5780774638483114,234826,74,16.436211941256254
700,74,26,1.2049599999999994,802.4410318605599,74,74,0,0,0,0,62094,62094,62068,0,26,0,0.9995812799948465,132570.8977684552,0.5781344623036059,235176,74,16.400605744168423
701,74,26,1.2680319999999992,803.7090638605598,74,74,0,0,0,0,62168,62168,62142,0,26,0,0.9995817784068974,132506.38668730593,0.5782544722484806,235548,74,16.364345915708665
702,74,26,1.0806079999999996,804.7896718605598,74,74,0,0,0,0,62242,62242,62216,0,26,0,0.9995822756338164,132470.03997147674,0.5782532580478871,235878,74,16.333092407899475
703,74,26,1.1496959999999994,805.9393678605597,74,74,0,0,0,0,62316,62316,62290,0,26,0,0.9995827716798255,132417.65355537806,0.5783611904219486,236217,74,16.299264773689234
704,74,26,1.033727999999999,806.9730958605597,74,74,0,0,0,0,62390,62390,62364,0,26,0,0.9995832665491264,132384.73568449644,0.5783729282244332,236530,74,16.268419039295555
705,74,26,1.0839360000000002,808.0570318605597,74,74,0,0,0,0,62464,62464,62438,0,26,0,0.9995837602459017,132363.50874112162,0.5783573748006252,236858,74,16.237224323285332
706,74,26,1.5325439999999992,809.5895758605598,74,74,0,0,0,0,62538,62538,62512,0,26,0,0.9995842527743132,132308.8577148987,0.5785968272403296,237284,74,16.19184173896815
707,74,26,1.441024,811.0305998605597,74,74,0,0,0,0,62612,62612,62586,0,26,0,0.9995847441385038,132260.4400110704,0.578848782168259,237687,74,16.1497104130693
708,74,26,1.468768,812.4993678605597,74,74,0,0,0,0,62686,62686,62660,0,26,0,0.9995852343425964,132224.66410390788,0.579031007996578,238096,75,16.10649932058333
709,74,26,1.229664,813.7290318605596,74,74,0,0,0,0,62760,62760,62734,0,26,0,0.9995857233906947,132189.73366853228,0.5790685840741606,238456,77,16.071575634471454
710,74,26,1.3611840000000002,815.0902158605596,74,74,0,0,0,0,62834,62834,62808,0,26,0,0.9995862112868829,132134.71331672187,0.5791133313241092,238844,77,16.03237156014791
711,74,26,1.2287359999999996,816.3189518605597,74,74,0,0,0,0,62908,62908,62882,0,26,0,0.999586698035226,132087.81169938875,0.5792250499987147,239206,77,15.996606016557667
712,74,26,1.2045119999999998,817.5234638605597,74,74,0,0,0,0,62982,62982,62956,0,26,0,0.9995871836397701,132050.4924595206,0.5792978077751728,239564,77,15.961199021806756
713,74,26,1.1005119999999997,818.6239758605597,74,74,0,0,0,0,63056,63056,63030,0,26,0,0.999587668104542,132023.985598987,0.5793026519827542,239892,77,15.928399481623709
714,74,26,1.0954559999999993,819.7194318605597,74,74,0,0,0,0,63130,63130,63104,0,26,0,0.9995881514335498,131988.10689948907,0.5792935974082656,240218,77,15.896294650159538
715,73,27,0.987550392292732,820.7069822528524,74,73,0,1,0,0,63204,63204,63177,0,27,0,0.9995728118473515,131960.25663472855,0.5792440587633423,240527,77,15.867700399878373
716,73,27,1.1398719999999996,821.8468542528524,73,73,0,0,0,0,63277,63277,63250,0,27,0,0.9995733046762647,131920.8991784295,0.5791915094464725,240863,77,15.83494817676649
717,72,28,1.2277175810972845,823.0745718339497,73,72,0,1,0,0,63350,63350,63322,0,28,0,0.9995580110497237,131885.2941333481,0.5792003838537805,241215,77,15.799221804591369
718,72,28,1.3311999999999995,824.4057718339496,72,72,0,0,0,0,63422,63422,63394,0,28,0,0.9995585128188956,131854.34128898173,0.5792996504714347,241592,77,15.761581291682742
719,72,28,1.4509439999999998,825.8567158339497,72,72,0,0,0,0,63494,63494,63466,0,28,0,0.9995590134500898,131802.84414116928,0.5795015515973636,242001,77,15.72117942405348
720,72,28,1.2285119999999996,827.0852278339497,72,72,0,0,0,0,63566,63566,63538,0,28,0,0.999559512947173,131763.62040149915,0.5795393407609088,242355,77,15.686551453984078
721,72,28,1.1398719999999996,828.2250998339497,72,72,0,0,0,0,63638,63638,63610,0,28,0,0.9995600113139947,131729.89809397687,0.5795104777392003,242692,77,15.654107863021077
722,72,28,1.2107519999999996,829.4358518339496,72,72,0,0,0,0,63710,63710,63682,0,28,0,0.999560508554387,131682.9888152291,0.5795412826304738,243053,77,15.619491923846354
723,72,28,1.2292159999999999,830.6650678339496,72,72,0,0,0,0,63782,63782,63754,0,28,0,0.9995610046721646,131653.04312743898,0.5795488674607955,243407,77,15.584182566808224
724,72,28,1.2279039999999997,831.8929718339496,72,72,0,0,0,0,63854,63854,63826,0,28,0,0.9995614996711247,131615.23862694055,0.579531875913864,243762,77,15.548483793259924
725,72,28,1.1795199999999995,833.0724918339496,72,72,0,0,0,0,63926,63926,63898,0,28,0,0.999561993555048,131575.8245224213,0.5795352500479887,244112,77,15.514301212879255
726,72,28,1.1101759999999992,834.1826678339496,72,72,0,0,0,0,63998,63998,63970,0,28,0,0.9995624863276977,131543.2365490514,0.5794789666292539,244442,77,15.482664755410228
727,72,28,1.2873279999999996,835.4699958339496,72,72,0,0,0,0,64070,64070,64042,0,28,0,0.9995629779928203,131505.4191626967,0.5795507293143549,244811,78,15.44634243678029
728,72,28,1.3512639999999991,836.8212598339496,72,72,0,0,0,0,64142,64142,64114,0,28,0,0.9995634685541455,131460.59891192187,0.5796690745593601,245194,78,15.408213617067647
729,72,28,1.8045119999999992,838.6257718339497,72,72,0,0,0,0,64214,64214,64186,0,28,0,0.999563958015386,131376.3012065113,0.5800283722609886,245672,78,15.35754902221625
730,72,28,1.8241279999999993,840.4498998339496,72,72,0,0,0,0,64286,64286,64258,0,28,0,0.9995644463802383,131295.67868566787,0.5804371261698907,246156,78,15.306151507624717
731,71,29,1.7352045892647079,842.1851044232144,72,71,0,1,0,0,64358,64358,64329,0,29,0,0.9995493955685385,131202.8714586159,0.580740325732732,246623,79,15.257231597031126
732,71,29,1.649503999999999,843.8346084232144,71,71,0,0,0,0,64429,64429,64400,0,29,0,0.9995498921293207,131125.82832642682,0.5811730171057243,247068,79,15.210640475342014
733,70,30,1.68356866930231,845.5181770925167,71,70,0,1,0,0,64500,64500,64470,0,30,0,0.9995348837209302,131038.1763535721,0.5815529413592937,247520,79,15.163424824381561
734,70,30,1.7536639999999988,847.2718410925166,70,70,0,0,0,0,64570,64570,64540,0,30,0,0.9995353879510609,130945.60992011696,0.5820143652995687,247989,79,15.115281169235105
735,70,30,1.15808,848.4299210925167,70,70,0,0,0,0,64640,64640,64610,0,30,0,0.9995358910891089,130901.01284616231,0.5820140835112615,248336,79,15.083205445407856
736,69,31,1.125917036502188,849.5558381290189,70,69,0,1,0,0,64710,64710,64679,0,31,0,0.9995209395765724,130861.73622776796,0.5820574456199672,248665,79,15.051775728264689
737,69,31,1.3561279999999996,850.9119661290189,69,69,0,0,0,0,64779,64779,64748,0,31,0,0.9995214498525756,130814.85797688548,0.5820919953742248,249050,79,15.014051902011065
738,68,32,1.1804332041539893,852.0923993331729,69,68,0,1,0,0,64848,64848,64816,0,32,0,0.9995065383666419,130767.78068575602,0.5821462472391608,249394,79,14.981876712201478
739,68,32,1.2165119999999998,853.3089113331729,68,68,0,0,0,0,64916,64916,64884,0,32,0,0.9995070552714277,130715.10037992474,0.5821749046261453,249749,79,14.947911503446043
740,68,32,1.1223039999999993,854.4312153331729,68,68,0,0,0,0,64984,64984,64952,0,32,0,0.9995075710944232,130672.07049131932,0.5821530854560079,250088,79,14.916210301779522
741,67,33,1.0580485477994137,855.4892638809723,68,67,0,1,0,0,65052,65052,65019,0,33,0,0.9994927135214905,130632.38163038931,0.5821070680037966,250410,79,14.887315842751159
742,67,33,1.234368,856.7236318809723,67,67,0,0,0,0,65119,65119,65086,0,33,0,0.9994932354612325,130597.50406831864,0.582086278781805,250767,79,14.853299552043493
743,67,33,0.9326399999999994,857.6562718809723,67,67,0,0,0,0,65186,65186,65153,0,33,0,0.9994937563280459,130562.05810098769,0.5819592038854915,251062,79,14.827767092131307
744,67,33,1.3199999999999996,858.9762718809724,67,67,0,0,0,0,65253,65253,65220,0,33,0,0.9994942761252357,130517.69143110301,0.5820490813984269,251435,79,14.791168952011287
745,67,33,1.237279999999999,860.2135518809724,67,67,0,0,0,0,65320,65320,65287,0,33,0,0.999494794856093,130464.86858361994,0.5820783686631493,251789,79,14.757383294759213
746,67,33,1.1066239999999996,861.3201758809724,67,67,0,0,0,0,65387,65387,65354,0,33,0,0.9994953125238962,130422.87774705967,0.5820750758811227,252120,79,14.7265493539022
747,67,33,1.0471359999999992,862.3673118809725,67,67,0,0,0,0,65454,65454,65421,0,33,0,0.9994958291319095,130387.27981785989,0.582031579144149,252439,79,14.697594081999215
748,67,33,1.1046079999999994,863.4719198809725,67,67,0,0,0,0,65521,65521,65488,0,33,0,0.999496344683384,130347.49296249835,0.5820081186349076,252772,79,14.66761905626592
