round,alive_nodes,dead_nodes,round_airtime_s,elapsed_channel_time_s,generated_round,delivered_round,channel_drops_round,energy_drops_round,route_drops_round,fallback_direct_round,generated_total,attempted_total,delivered_total,channel_drops_total,energy_drops_total,route_drops_total,pdr,goodput_bps,average_delay_s,frame_attempts,retransmissions,residual_energy_j
466,83,17,1.426848,576.0990151223774,83,83,0,0,0,0,44622,44622,44605,0,17,0,0.9996190220070817,125140.57151214816,0.6242631178836399,171123,57,24.95085884319025
467,83,17,1.3918399999999997,577.4908551223774,83,83,0,0,0,0,44705,44705,44688,0,17,0,0.9996197293367632,125056.7058498197,0.6243256325188136,171543,57,24.90962539592812
468,83,17,1.7871359999999996,579.2779911223774,83,83,0,0,0,0,44788,44788,44771,0,17,0,0.9996204340448335,124944.14272457601,0.6247840196463356,172037,57,24.854440992183356
469,83,17,1.2571839999999992,580.5351751223775,83,83,0,0,0,0,44871,44871,44854,0,17,0,0.9996211361458403,124869.42928948069,0.6247496843204374,172436,57,24.817155764302896
470,83,17,1.580575999999999,582.1157511223774,83,83,0,0,0,0,44954,44954,44937,0,17,0,0.9996218356542244,124792.26658948151,0.6249794571579453,172889,57,24.7674103254753
471,82,18,1.6831575453810799,583.7989086677585,83,82,0,1,0,0,45037,45037,45019,0,18,0,0.9996003286186913,124701.98028655647,0.6253162476918045,173365,57,24.71849246193999
472,82,18,1.3468479999999996,585.1457566677585,82,82,0,0,0,0,45119,45119,45101,0,18,0,0.9996010549879208,124639.0581644605,0.6254052710167702,173769,57,24.679065487452945
473,82,18,1.2776319999999994,586.4233886677586,82,82,0,0,0,0,45201,45201,45183,0,18,0,0.9996017787217097,124556.09617811935,0.6254797421356648,174163,57,24.641513505888526
474,81,19,1.3626278020342302,587.7860164697928,82,81,0,1,0,0,45283,45283,45264,0,19,0,0.9995804164918402,124471.74643488639,0.6255983329271909,174571,57,24.601896074292995
475,80,20,1.6086471765946537,589.3946636463875,81,80,0,1,0,0,45364,45364,45344,0,20,0,0.9995591217705669,124371.64521730276,0.6259666254696878,175038,57,24.555674799139837
476,80,20,1.4596799999999996,590.8543436463875,80,80,0,0,0,0,45444,45444,45424,0,20,0,0.9995598978963119,124280.76866935454,0.6260413016403141,175471,57,24.51278324739933
477,80,20,1.813024,592.6673676463876,80,80,0,0,0,0,45524,45524,45504,0,20,0,0.9995606712942624,124219.43913052682,0.6264907222615935,175974,57,24.459566317620418
478,80,20,1.5177919999999996,594.1851596463875,80,80,0,0,0,0,45604,45604,45584,0,20,0,0.9995614419787738,124126.30440634466,0.6266391312326024,176421,57,24.415208944547494
479,80,20,1.4886079999999993,595.6737676463875,80,80,0,0,0,0,45684,45684,45664,0,20,0,0.9995622099641012,124034.05355909509,0.626824828878262,176856,57,24.371895021907736
480,80,20,1.351999999999999,597.0257676463875,80,80,0,0,0,0,45764,45764,45744,0,20,0,0.9995629752644,123949.69197347971,0.626947780485875,177268,57,24.33189422201101
481,79,21,2.375113422346114,599.4008810687336,80,79,0,1,0,0,45844,45844,45823,0,21,0,0.9995419247884129,123792.14369471592,0.6279585624125844,177893,57,24.262718040556067
482,79,21,1.8334399999999988,601.2343210687336,79,79,0,0,0,0,45923,45923,45902,0,21,0,0.999542712801864,123691.19558545337,0.6287328020929409,178409,57,24.209433565925035
483,79,21,1.9451199999999995,603.1794410687336,79,79,0,0,0,0,46002,46002,45981,0,21,0,0.9995434981087779,123566.9038519282,0.6294419318775415,178936,57,24.153617407016885
484,79,21,2.0277439999999984,605.2071850687336,79,79,0,0,0,0,46081,46081,46060,0,21,0,0.9995442807230746,123440.94029801623,0.6301993546206444,179486,57,24.09392063403602
485,78,22,1.9335102164163176,607.1406952851498,79,78,0,1,0,0,46160,46160,46138,0,22,0,0.9995233968804159,123336.4598708552,0.6308388141245712,180016,57,24.03777511218302
486,78,22,1.8293119999999983,608.9700072851498,78,78,0,0,0,0,46238,46238,46216,0,22,0,0.9995242008737402,123195.5845156604,0.6314118407770922,180521,57,23.986009878113226
487,78,22,1.7487999999999995,610.7188072851498,78,78,0,0,0,0,46316,46316,46294,0,22,0,0.9995250021590811,123073.72739039549,0.6318922472112042,181013,57,23.93770525231857
488,78,22,1.890239999999999,612.6090472851497,78,78,0,0,0,0,46394,46394,46372,0,22,0,0.999525800750097,122957.16547741223,0.6323913380514016,181536,57,23.8830473371305
489,77,23,1.7400303419519296,614.3490776271017,78,77,0,1,0,0,46472,46472,46449,0,23,0,0.9995050783267344,122846.65306490345,0.6327773188617618,182020,57,23.833031456227218
490,76,24,2.615485760357603,616.9645633874593,77,76,0,1,0,0,46549,46549,46525,0,24,0,0.9994844142731315,122655.47243833516,0.6339693458690071,182691,57,23.758229691721173
491,76,24,1.1998399999999994,618.1644033874593,76,76,0,0,0,0,46625,46625,46601,0,24,0,0.999485254691689,122590.58526296465,0.6339608050223446,183065,57,23.724276698533068
492,76,24,2.099583999999998,620.2639873874593,76,76,0,0,0,0,46701,46701,46677,0,24,0,0.9994860923748956,122473.25903921388,0.6347224405546348,183625,57,23.664034838478326
493,76,24,1.718783999999999,621.9827713874594,76,76,0,0,0,0,46777,46777,46753,0,24,0,0.999486927336084,122378.10354490262,0.6352331938575679,184106,57,23.61448009255812
494,76,24,2.049695999999999,624.0324673874594,76,76,0,0,0,0,46853,46853,46829,0,24,0,0.9994877595885002,122237.80650284309,0.6360457819566678,184657,57,23.55603866731198
495,76,24,1.8784319999999997,625.9108993874594,76,76,0,0,0,0,46929,46929,46905,0,24,0,0.9994885891453046,122124.16827188345,0.6367090914366557,185174,57,23.50226459717831
496,76,24,1.7036799999999988,627.6145793874593,76,76,0,0,0,0,47005,47005,46981,0,24,0,0.9994894160195724,122030.15435802723,0.6372845140038621,185659,57,23.45388257235888
497,76,24,1.8096639999999993,629.4242433874593,76,76,0,0,0,0,47081,47081,47057,0,24,0,0.9994902402242943,121938.56338760973,0.6379539255831677,186164,57,23.400872356282548
498,76,24,1.6949439999999996,631.1191873874593,76,76,0,0,0,0,47157,47157,47133,0,24,0,0.9994910617723773,121861.07717365879,0.6384577273373812,186636,57,23.352659189594874
499,76,24,2.074367999999999,633.1935553874594,76,76,0,0,0,0,47233,47233,47209,0,24,0,0.9994918806766455,121763.5260877246,0.6392228290555088,187191,57,23.29382651729843
500,76,24,1.2753599999999994,634.4689153874593,76,76,0,0,0,0,47309,47309,47285,0,24,0,0.9994926969498404,121691.23203277752,0.6393026135861672,187573,57,23.2579900313788
501,76,24,1.2250239999999992,635.6939393874593,76,76,0,0,0,0,47385,47385,47361,0,24,0,0.9994935106046218,121631.60163915406,0.6392845191114334,187951,57,23.2239988396659
502,76,24,1.1895359999999997,636.8834753874593,76,76,0,0,0,0,47461,47461,47437,0,24,0,0.9994943216535682,121570.19453660106,0.6391974101270428,188321,57,23.191280933606144
503,76,24,1.4054719999999996,638.2889473874593,76,76,0,0,0,0,47537,47537,47513,0,24,0,0.9994951301091781,121500.30846911027,0.639206553560241,188732,57,23.15198325622172
504,76,24,1.606784,639.8957313874593,76,76,0,0,0,0,47613,47613,47589,0,24,0,0.99949593598387,121402.76640314292,0.639389248391256,189202,57,23.107358637742074
505,76,24,1.283808,641.1795393874593,76,76,0,0,0,0,47689,47689,47665,0,24,0,0.9994967392899831,121350.37258726635,0.6393744755266424,189593,57,23.07216672405294
506,76,24,1.3631359999999997,642.5426753874593,76,76,0,0,0,0,47765,47765,47741,0,24,0,0.9994975400397781,121289.73683032829,0.6393644219128409,190004,57,23.034352685186445
507,76,24,1.481056,644.0237313874593,76,76,0,0,0,0,47841,47841,47817,0,24,0,0.999498338245438,121222.29072492252,0.6395012431034791,190444,57,22.992453543382084
508,76,24,1.5689279999999992,645.5926593874593,76,76,0,0,0,0,47917,47917,47893,0,24,0,0.9994991339190684,121125.15664938645,0.6397430381919436,190905,57,22.949349807765888
509,76,24,1.501728,647.0943873874593,76,76,0,0,0,0,47993,47993,47969,0,24,0,0.9994999270726981,121049.91408787802,0.6398447729806944,191344,57,22.906701344942807
510,76,24,1.5842239999999992,648.6786113874592,76,76,0,0,0,0,48069,48069,48045,0,24,0,0.99950071771828,120958.24129637229,0.6400112077927887,191804,57,22.86307305728671
511,75,25,1.3191226649954229,649.9977340524547,76,75,0,1,0,0,48145,48145,48120,0,25,0,0.9994807352788452,120880.8890919291,0.6400192544878393,192200,57,22.825777029183072
512,75,25,1.41152,651.4092540524547,75,75,0,0,0,0,48220,48220,48195,0,25,0,0.9994815429282455,120794.21885778703,0.6402036668030192,192622,57,22.786428701600364
513,75,25,1.8027839999999995,653.2120380524547,75,75,0,0,0,0,48295,48295,48270,0,25,0,0.9994823480691583,120673.84464471565,0.6407153106537683,193141,57,22.735715527421032
514,75,25,1.1880000000000002,654.4000380524546,75,75,0,0,0,0,48370,48370,48345,0,25,0,0.999483150713252,120610.62868348032,0.6406027442920778,193520,58,22.702700578244137
515,75,25,1.484512,655.8845500524546,75,75,0,0,0,0,48445,48445,48420,0,25,0,0.999483950872123,120504.62233586532,0.6406443652166571,193963,58,22.662635136560418
516,73,27,1.3765604332159558,657.2611104856705,75,73,0,2,0,0,48520,48520,48493,0,27,0,0.9994435284418797,120430.43280243751,0.6406630235888869,194378,58,22.62414824958345
517,72,28,1.579954590117187,658.8410650757877,73,72,0,1,0,0,48593,48593,48565,0,28,0,0.9994237853188731,120325.94232856565,0.6409353649668205,194839,58,22.58101407029527
518,72,28,1.8658879999999993,660.7069530757877,72,72,0,0,0,0,48665,48665,48637,0,28,0,0.9994246378300626,120186.97189477178,0.6413065707479463,195353,58,22.531173774961392
519,72,28,1.2762239999999996,661.9831770757877,72,72,0,0,0,0,48737,48737,48709,0,28,0,0.9994254878223937,120128.67207786419,0.6413102865423044,195733,58,22.495764898579097
520,72,28,1.4131519999999997,663.3963290757877,72,72,0,0,0,0,48809,48809,48781,0,28,0,0.9994263353070131,120041.3154395106,0.6414273013911028,196166,58,22.4575865527474
521,72,28,1.249216,664.6455450757877,72,72,0,0,0,0,48881,48881,48853,0,28,0,0.9994271802950021,119966.28366915185,0.6414048897513641,196560,58,22.423745817206683
522,72,28,1.4583359999999999,666.1038810757877,72,72,0,0,0,0,48953,48953,48925,0,28,0,0.9994280227973771,119898.49972201732,0.6415728945438051,196990,58,22.382933436244144
523,72,28,1.8819519999999996,667.9858330757877,72,72,0,0,0,0,49025,49025,48997,0,28,0,0.9994288628250892,119748.68333910388,0.6420086562924447,197529,58,22.331135220617305
524,72,28,1.3891839999999998,669.3750170757877,72,72,0,0,0,0,49097,49097,49069,0,28,0,0.9994297003890258,119688.05222219568,0.642168120770151,197941,58,22.29279459716446
525,72,28,1.3946239999999994,670.7696410757877,72,72,0,0,0,0,49169,49169,49141,0,28,0,0.9994305355000102,119599.12775917635,0.6423101065134212,198368,58,22.254573780907542
526,72,28,1.4390399999999994,672.2086810757877,72,72,0,0,0,0,49241,49241,49213,0,28,0,0.9994313681688024,119497.27259018182,0.6423721199280605,198801,58,22.21581468284912
527,72,28,1.2738239999999994,673.4825050757877,72,72,0,0,0,0,49313,49313,49285,0,28,0,0.9994321984060998,119423.24172318209,0.642344445003631,199189,58,22.180872807178993
528,72,28,1.7109119999999995,675.1934170757877,72,72,0,0,0,0,49385,49385,49357,0,28,0,0.9994330262225372,119362.54999203257,0.642694248290282,199676,58,22.13395823095158
529,72,28,1.579839999999999,676.7732570757877,72,72,0,0,0,0,49457,49457,49429,0,28,0,0.9994338516286876,119278.77934893065,0.6429617740040026,200141,58,22.091855196178923
530,72,28,1.6710399999999994,678.4442970757876,72,72,0,0,0,0,49529,49529,49501,0,28,0,0.9994346746350623,119173.3858601042,0.6433835801545434,200624,58,22.045979643571535
531,72,28,1.4991359999999991,679.9434330757877,72,72,0,0,0,0,49601,49601,49573,0,28,0,0.9994354952521118,119083.2355475885,0.6436463654886999,201071,58,22.00434831932842
532,72,28,1.637471999999999,681.5809050757877,72,72,0,0,0,0,49673,49673,49645,0,28,0,0.9994363134902261,118961.67776440887,0.6439614428507033,201549,58,21.960185467472137
533,72,28,1.3889920000000002,682.9698970757877,72,72,0,0,0,0,49745,49745,49717,0,28,0,0.9994371293597346,118892.57249502082,0.6440637838907305,201956,58,21.92159622633532
534,72,28,1.3907519999999995,684.3606490757877,72,72,0,0,0,0,49817,49817,49789,0,28,0,0.9994379428709075,118812.99152692141,0.6442366118064878,202376,58,21.88388881248374
535,72,28,1.225728,685.5863770757877,72,72,0,0,0,0,49889,49889,49861,0,28,0,0.9994387540339554,118778.8595615546,0.6442243819167116,202738,58,21.848886302180535
536,72,28,1.4015679999999995,686.9879450757877,72,72,0,0,0,0,49961,49961,49933,0,28,0,0.99943956285903,118699.899444384,0.6443440031302747,203166,58,21.811260619747333
537,72,28,2.0022399999999987,688.9901850757877,72,72,0,0,0,0,50033,50033,50005,0,28,0,0.9994403693562249,118568.67887169386,0.6449104382028519,203730,58,21.75818432624299
538,72,28,1.3978559999999995,690.3880410757878,72,72,0,0,0,0,50105,50105,50077,0,28,0,0.9994411735355753,118496.09659014856,0.6450250264147867,204142,58,21.71989131455502
539,72,28,1.4705919999999992,691.8586330757878,72,72,0,0,0,0,50177,50177,50149,0,28,0,0.999441975407059,118430.30943436161,0.6451211452607123,204577,59,21.679641237405505
540,72,28,1.2075199999999995,693.0661530757878,72,72,0,0,0,0,50249,50249,50221,0,28,0,0.9994427749805966,118392.76183932657,0.6450716096438781,204948,59,21.645817157877392
541,72,28,1.4516159999999994,694.5177690757878,72,72,0,0,0,0,50321,50321,50293,0,28,0,0.999443572266052,118327.68527918284,0.6452682947891607,205379,59,21.606857259339424
542,72,28,1.442783999999999,695.9605530757877,72,72,0,0,0,0,50393,50393,50365,0,28,0,0.9994443672732324,118252.63319347627,0.6454364783585386,205811,59,21.567058878785012
543,72,28,1.433119999999999,697.3936730757878,72,72,0,0,0,0,50465,50465,50437,0,28,0,0.9994451600118894,118182.68387279045,0.6455960865709697,206244,59,21.528580842304418
544,72,28,1.1995199999999997,698.5931930757878,72,72,0,0,0,0,50537,50537,50509,0,28,0,0.9994459504917189,118129.8770413974,0.6455584781372785,206611,59,21.494850801112975
545,72,28,1.3616639999999995,699.9548570757878,72,72,0,0,0,0,50609,50609,50581,0,28,0,0.9994467387223617,118073.66027185302,0.6456330158331648,207011,59,21.456988644109778
546,72,28,1.2854719999999997,701.2403290757878,72,72,0,0,0,0,50681,50681,50653,0,28,0,0.9994475247134035,118008.68342678617,0.6456234740594473,207412,59,21.42182837283842
547,72,28,1.2161279999999999,702.4564570757879,72,72,0,0,0,0,50753,50753,50725,0,28,0,0.9994483084743759,117954.32324008162,0.645571179056709,207789,59,21.38691655487496
548,72,28,1.6015679999999999,704.0580250757879,72,72,0,0,0,0,50825,50825,50797,0,28,0,0.9994490900147566,117868.8077464453,0.6458002366225365,208255,59,21.34294468171789
549,72,28,1.5623679999999993,705.6203930757879,72,72,0,0,0,0,50897,50897,50869,0,28,0,0.9994498693439692,117764.57825684591,0.6459139744381125,208720,59,21.300418531074495
550,71,29,1.4432118395619926,707.0636049153499,72,71,0,1,0,0,50969,50969,50940,0,29,0,0.9994310267025055,117692.6084463967,0.6460435726718801,209150,59,21.259370946231797
551,71,29,1.4840000000000002,708.5476049153499,71,71,0,0,0,0,51040,51040,51011,0,29,0,0.9994318181818181,117610.28817528178,0.6462857617609501,209577,59,21.219674704341656
552,71,29,1.468352,710.0159569153499,71,71,0,0,0,0,51111,51111,51082,0,29,0,0.9994326074621901,117555.543910052,0.6464397569855624,209999,59,21.179579108072318
553,71,29,1.3616959999999996,711.3776529153499,71,71,0,0,0,0,51182,51182,51153,0,29,0,0.9994333945527725,117488.07635084001,0.6464971575577679,210411,59,21.141806456719696
554,71,29,1.4259519999999999,712.80360491535,71,71,0,0,0,0,51253,51253,51224,0,29,0,0.9994341794626656,117408.39611766361,0.6465563412122323,210837,59,21.10301270713173
555,71,29,1.6942719999999991,714.4978769153499,71,71,0,0,0,0,51324,51324,51295,0,29,0,0.9994349622009197,117294.06441599398,0.6468696543538617,211328,59,21.0577213260261
556,70,30,1.1038399999999995,715.6017169153499,71,64,0,1,6,0,51395,51395,51359,0,30,6,0.9992995427570776,117248.34920976732,0.6467596331395254,211662,59,21.026413955554712
557,69,31,1.121664,716.7233809153499,70,55,0,1,14,0,51465,51465,51414,0,31,20,0.999009035266686,117207.94135767374,0.6465936103068612,211992,59,20.995148158324394
558,67,33,1.4808395494036002,718.2042204647536,69,57,0,2,10,0,51534,51534,51471,0,33,30,0.9987775061124694,117174.82799744977,0.6467381539327224,212406,59,20.955582029542647
559,65,35,0.8625828610148838,719.0668033257684,67,45,0,3,19,0,51601,51600,51516,0,36,49,0.9983527451018391,117125.97440247016,0.6465405081561958,212667,59,20.932759553386855
560,64,36,0.8383651148663217,719.9051684406347,65,41,0,2,22,0,51666,51664,51557,0,38,71,0.9978902953586498,117081.07636256059,0.646377484781891,212918,59,20.910861219898628
561,63,37,0.7188823275944975,720.6240507682293,64,37,0,2,25,0,51730,51727,51594,0,40,96,0.9973709646240093,117059.80658024282,0.6461933896553761,213118,59,20.891957377911115
562,63,37,0.8987200000000003,721.5227707682293,63,50,13,0,0,27,51793,51790,51644,13,40,96,0.9971231633618443,117059.86757711219,0.6459889880153677,213360,109,20.825875213143448
563,63,37,0.8362560000000006,722.3590267682293,63,53,10,0,0,27,51856,51853,51697,23,40,96,0.9969338167232336,117061.65613838374,0.645742394828708,213588,157,20.767148634851
564,63,37,1.0051840000000003,723.3642107682293,63,53,10,0,0,27,51919,51916,51750,33,40,96,0.9967449296018799,117056.34138309647,0.6455876566954265,213861,222,20.690733466693775
565,63,37,0.9066560000000002,724.2708667682293,63,52,11,0,0,27,51982,51979,51802,44,40,96,0.9965372628986957,117065.18636919338,0.6453918428238643,214107,271,20.631745319551573
566,63,37,0.8620159999999999,725.1328827682294,63,52,11,0,0,27,52045,52042,51854,55,40,96,0.9963300989528293,117072.79867920985,0.6451920716236617,214340,311,20.572930029858668
567,63,37,0.9093760000000001,726.0422587682293,63,51,12,0,0,27,52108,52105,51905,67,40,96,0.996104245029554,117075.76380500289,0.6449825632516317,214585,362,20.507808054200165
568,63,37,0.922336,726.9645947682293,63,53,10,0,0,27,52171,52168,51958,77,40,96,0.9959172720476893,117094.48384778501,0.644808539554465,214836,408,20.445307640010697
569,63,37,0.8432000000000003,727.8077947682293,63,51,12,0,0,27,52234,52231,52009,89,40,96,0.9956924608492552,117096.02536908722,0.6446318508298096,215069,455,20.38857885386264
570,63,37,0.7552640000000002,728.5630587682293,63,49,14,0,0,27,52297,52294,52058,103,40,96,0.995429948180584,117077.71204350231,0.6443636334950013,215281,508,20.33167110555233
571,63,37,0.6724800000000002,729.2355387682293,63,51,12,0,0,27,52360,52357,52109,115,40,96,0.9952062643239113,117065.48496552683,0.6440426443056343,215476,555,20.28075562542913
572,63,37,0.7664000000000001,730.0019387682293,63,51,12,0,0,27,52423,52420,52160,127,40,96,0.9949831180970184,117052.07268926069,0.6437951214640917,215694,613,20.21896658808823
573,63,37,0.8745920000000004,730.8765307682293,63,51,12,0,0,27,52486,52483,52211,139,40,96,0.9947605075639218,117057.40764458953,0.6435783746557655,215935,661,20.16087697311231
574,63,37,1.2568319999999995,732.1333627682293,63,50,13,0,0,27,52549,52546,52261,152,40,96,0.994519400940075,117088.74415430478,0.6435602424435306,216253,719,20.082341679421464
575,63,37,1.0314879999999997,733.1648507682293,63,52,11,0,0,27,52612,52609,52313,163,40,96,0.994316885881548,117109.06204796015,0.6434388895747314,216527,769,20.01427435038672
576,63,37,1.057056,734.2219067682292,63,52,11,0,0,27,52675,52672,52365,174,40,96,0.9941148552444233,117120.78760835064,0.6433441599237651,216807,831,19.938220688485426
577,63,37,0.9960640000000002,735.2179707682293,63,52,11,0,0,27,52738,52735,52417,185,40,96,0.9939133072926543,117136.04866052534,0.6432157324218887,217071,879,19.874334638621114
578,63,37,1.069056,736.2870267682293,63,52,11,0,0,27,52801,52798,52469,196,40,96,0.9937122402984792,117152.50828010653,0.6431436151315576,217353,936,19.801901706037768
579,63,37,1.2180159999999995,737.5050427682294,63,50,13,0,0,27,52864,52861,52519,209,40,96,0.9934738196125908,117181.32214474794,0.6431371751445955,217663,996,19.723021823901423
580,63,37,0.738496,738.2435387682294,63,51,12,0,0,27,52927,52924,52570,221,40,96,0.993254860468192,117178.567040813,0.6428854238750449,217873,1045,19.667973252292207
581,63,37,0.7382399999999999,738.9817787682294,63,52,11,0,0,27,52990,52987,52622,232,40,96,0.9930552934515946,117175.70647592095,0.6426352776624346,218085,1096,19.609398181370675
582,63,37,0.8039040000000001,739.7856827682294,63,52,11,0,0,27,53053,53050,52674,243,40,96,0.9928562004033702,117175.94706027575,0.6424088079358959,218309,1142,19.555319661956663
583,63,37,0.8706560000000001,740.6563387682295,63,51,12,0,0,27,53116,53113,52725,255,40,96,0.9926387529181414,117175.7473166754,0.6422341881994919,218549,1191,19.49714523120003
584,63,37,0.7048639999999998,741.3612027682295,63,51,12,0,0,27,53179,53176,52776,267,40,96,0.992421820643487,117169.89731273612,0.6419778340987092,218746,1237,19.44500395866676
585,63,37,0.8487359999999999,742.2099387682296,63,51,12,0,0,27,53242,53239,52827,279,40,96,0.9922054017504978,117169.18820074755,0.6417660324432662,218980,1285,19.38676303398689
586,63,37,0.8066239999999998,743.0165627682296,63,51,12,0,0,27,53305,53302,52878,291,40,96,0.99198949441891,117158.57271832295,0.6415652079754601,219205,1342,19.323090394763568
587,63,37,0.8422719999999999,743.8588347682296,63,53,10,0,0,27,53368,53365,52931,301,40,96,0.9918115724778894,117160.4771315976,0.6413301504923533,219439,1394,19.26094972806166
588,63,37,0.965472,744.8243067682296,63,51,12,0,0,27,53431,53428,52982,313,40,96,0.9915966386554622,117161.35363336703,0.6411896957331852,219699,1455,19.194343718243147
589,63,37,0.8386240000000003,745.6629307682296,63,51,12,0,0,27,53494,53491,53033,325,40,96,0.9913822110890941,117167.5463469646,0.641000698035391,219932,1496,19.143613118840907
590,63,37,0.7542080000000002,746.4171387682295,63,53,10,0,0,27,53557,53554,53086,335,40,96,0.9912056313833859,117176.39836664849,0.6407490724369381,220143,1535,19.09406925723399
591,63,37,0.7237120000000002,747.1408507682295,63,52,11,0,0,27,53620,53617,53138,346,40,96,0.9910108168593809,117179.69364140523,0.6404955310951861,220346,1574,19.04585734116317
592,63,37,0.7255679999999999,747.8664187682294,63,51,12,0,0,27,53683,53680,53189,358,40,96,0.9907978317158131,117174.86144695806,0.6402654299743725,220551,1619,18.993038288362584
593,63,37,0.800512,748.6669307682295,63,51,12,0,0,27,53746,53743,53240,370,40,96,0.9905853458862055,117173.21601207106,0.6400820007987676,220773,1671,18.93519753812477
594,63,37,0.7686080000000003,749.4355387682294,63,51,12,0,0,27,53809,53806,53291,382,40,96,0.9903733576167556,117172.23891507642,0.6398588126722823,220989,1721,18.880284578006258
595,63,37,0.68368,750.1192187682294,63,51,12,0,0,27,53872,53869,53342,394,40,96,0.9901618651618651,117166.71937071886,0.6395815339815564,221185,1767,18.830716560593892
596,63,37,0.76288,750.8820987682294,63,53,10,0,0,27,53935,53932,53395,404,40,96,0.9899879484564754,117153.71047506192,0.639324674785449,221400,1823,18.77556586806645
597,63,37,0.7583680000000003,751.6404667682294,63,51,12,0,0,27,53998,53995,53446,416,40,96,0.989777399162932,117146.65706942459,0.6390742532236457,221613,1875,18.71742899047483
598,63,37,0.723456,752.3639227682295,63,51,12,0,0,27,54061,54058,53497,428,40,96,0.9895673405967333,117140.48126567295,0.6388296746600505,221822,1927,18.66175915333144
599,63,37,0.7034879999999999,753.0674107682295,63,51,12,0,0,27,54124,54121,53548,440,40,96,0.9893577710442687,117128.97774983791,0.6385819315892878,222024,1978,18.60437147562106
600,63,37,0.6391680000000001,753.7065787682295,63,53,10,0,0,27,54187,54184,53601,450,40,96,0.9891855980216657,117125.2294815728,0.6382805288171859,222215,2022,18.55722516869139
601,63,37,0.7636480000000002,754.4702267682295,63,51,12,0,0,27,54250,54247,53652,462,40,96,0.9889769585253456,117123.85839069811,0.6380605787035606,222432,2067,18.504058785813253
602,63,37,0.7611840000000003,755.2314107682295,63,56,7,0,0,27,54313,54310,53708,469,40,96,0.9888608620403955,117128.92067084195,0.6378245105057007,222652,2116,18.44935760317402
603,63,37,0.7034559999999999,755.9348667682294,63,52,11,0,0,27,54376,54373,53760,480,40,96,0.9886714727085479,117118.00565371264,0.6375750760836367,222856,2169,18.394547224547654
604,63,37,0.738048,756.6729147682295,63,51,12,0,0,27,54439,54436,53811,492,40,96,0.9884641525377027,117111.42062900847,0.6373460870421691,223066,2218,18.34035713785399
605,63,37,0.7043200000000002,757.3772347682295,63,53,10,0,0,27,54502,54499,53864,502,40,96,0.9882940075593556,117114.33078278837,0.6370565595245238,223272,2259,18.289424404763555
606,63,37,0.7758400000000002,758.1530747682295,63,51,12,0,0,27,54565,54562,53915,514,40,96,0.9880876019426372,117105.90242892795,0.6368024925489905,223489,2312,18.232538717775334
607,63,37,0.7320000000000001,758.8850747682295,63,51,12,0,0,27,54628,54625,53966,526,40,96,0.987881672402431,117105.626338931,0.6365404263670456,223696,2354,18.1803700813557
608,63,37,0.7988800000000001,759.6839547682296,63,51,12,0,0,27,54691,54688,54017,538,40,96,0.9876762172935218,117110.50028316413,0.6363103775629879,223917,2399,18.124742436795046
609,63,37,0.7599360000000002,760.4438907682296,63,53,10,0,0,27,54754,54751,54070,548,40,96,0.9875077619899916,117114.09228369169,0.6360355008187238,224130,2443,18.07161571531141
610,63,37,0.7928640000000001,761.2367547682296,63,50,13,0,0,27,54817,54814,54120,561,40,96,0.9872849663425579,117110.16243184773,0.6357801133849106,224350,2494,18.01225720898222
611,63,37,0.7654720000000002,762.0022267682297,63,49,14,0,0,27,54880,54877,54169,575,40,96,0.9870444606413994,117100.25622686319,0.6355390768717355,224564,2545,17.956595345076277
612,63,37,0.7750720000000002,762.7772987682297,63,51,12,0,0,27,54943,54940,54220,587,40,96,0.9868409078499536,117083.97738661148,0.6352620787659821,224788,2603,17.89629109688621
613,63,37,0.6908800000000002,763.4681787682297,63,50,13,0,0,27,55006,55003,54270,600,40,96,0.9866196414936552,117078.28366103425,0.6349833912986962,224986,2645,17.84652157097549
614,63,37,0.7129280000000001,764.1811067682297,63,52,11,0,0,27,55069,55066,54322,611,40,96,0.9864351994770197,117067.87201051918,0.6346940069544204,225194,2700,17.792330085420357
615,63,37,0.7077760000000001,764.8888827682297,63,53,10,0,0,27,55132,55129,54375,621,40,96,0.9862693172749039,117067.46171539371,0.6344259804345432,225395,2746,17.739459785371327
616,63,37,1.1711359999999997,766.0600187682297,63,49,14,0,0,27,55195,55192,54424,635,40,96,0.986031343418788,117073.44829744227,0.6344138219308366,225697,2809,17.65075661713729
617,63,37,0.993056,767.0530747682297,63,51,12,0,0,27,55258,55255,54475,647,40,96,0.985830106047993,117069.0098949582,0.634309981390634,225966,2880,17.567226175427816
618,63,37,0.983392,768.0364667682297,63,50,13,0,0,27,55321,55318,54525,660,40,96,0.9856112507004573,117073.7014328959,0.6341889530909515,226228,2938,17.492569438297227
619,63,37,0.9063680000000003,768.9428347682298,63,52,11,0,0,27,55384,55381,54577,671,40,96,0.9854290047667197,117075.84482159157,0.6340036160891356,226473,2992,17.423341483190057
620,63,37,0.8433920000000003,769.7862267682298,63,51,12,0,0,27,55447,55444,54628,683,40,96,0.9852291377351344,117071.31781033236,0.6338132407362641,226708,3052,17.35749390094081
621,63,37,0.8746560000000003,770.6608827682297,63,51,12,0,0,27,55510,55507,54679,695,40,96,0.9850297243739866,117074.07241939161,0.6336510431142659,226944,3103,17.288815864656293
