seed,correlation,round,method,accuracy,macro_f1,effective_bits,compressed_bits,raw_selected_bits,mean_selected_hops,mean_selected_etx,energy_j,min_residual_energy_j,mean_residual_energy_j,participation_jain,utility_target_js,class_coverage_js,relay_queue_max,relay_energy_max_j,selected,accepted_updates
67,0.5,4,resource,0.927,0.92782005513328,145521.7242962861,74880.0,146304.0,1.0,1.9433990958371539,0.6022825864444294,8.983450537683229,10.300294658467687,0.8,0.06843256411786287,0.003038415357819771,0.0,0.0,6,6
67,0.5,5,resource,0.93,0.9306233958934582,182027.39346992335,93600.0,182880.0,1.0333333333333334,1.9447371097214028,0.75928447909167,8.983450537683229,10.29375291294072,0.8152173913043478,0.04987885860984355,0.0029749104272791833,0.007715613157959305,0.011715613157959305,6,6
67,0.5,6,resource,0.933,0.9338681566403622,212738.1543159836,112320.0,219456.0,1.0277777777777777,1.8940362741807653,0.9013506203607604,8.983450537683229,10.28783349038784,0.7714285714285715,0.05636521179801948,0.0044052558120207825,0.003715613157959305,0.011715613157959305,6,6
67,0.5,7,resource,0.929,0.9298210677599228,248844.76539063104,131040.0,256032.0,1.0238095238095237,1.898998514885768,1.0515105369727316,8.956899679850029,10.281576827195675,0.7989130434782609,0.05952425680085523,0.0028799938021410072,0.0,0.011715613157959305,6,5
67,0.5,8,resource,0.933,0.9339722596410495,283531.2249110456,149760.0,292608.0,1.0208333333333333,1.8932373458269602,1.1995402262533534,8.956899679850029,10.275408923475648,0.7868852459016393,0.05695228985188783,0.004457347313666081,0.0,0.011715613157959305,6,6
67,0.5,9,resource,0.93,0.9305929100254788,314463.13269850484,168480.0,329184.0,1.0185185185185186,1.866471585342502,1.3419380879345422,8.956899679850029,10.269475679238932,0.7788461538461539,0.060898505379604964,0.0038772722731190423,0.0,0.011715613157959305,6,6
67,0.5,10,resource,0.933,0.9336228782343351,354008.90060306113,187200.0,365760.0,1.0166666666666666,1.891073186982163,1.4972567397913765,8.956899679850029,10.263004068744896,0.7978723404255319,0.062051757540003055,0.0032636438080803996,0.0,0.011715613157959305,6,6
67,0.5,11,resource,0.931,0.9315425025983585,390028.7351652051,205920.0,402336.0,1.0151515151515151,1.894078939224965,1.6472864916345922,8.956899679850029,10.256752829084764,0.8030973451327433,0.06280194724208715,0.003961543609070894,0.0,0.011715613157959305,6,5
67,0.5,12,resource,0.935,0.9353841701884607,426777.7693661823,224640.0,438912.0,1.0138888888888888,1.899829813773958,1.798410042936058,8.930348822016828,10.250456014447202,0.8120300751879699,0.062003160519506884,0.003947442550609203,0.0,0.011715613157959305,6,6
67,0.5,13,resource,0.935,0.9355278079744146,465173.8546814662,243360.0,475488.0,1.0256410256410255,1.9114638999074038,1.956515944129899,8.930348822016828,10.243868268564126,0.8125,0.054968232977646504,0.0036920879201150433,0.010521906848391133,0.014521906848391133,6,6
67,0.5,14,resource,0.934,0.9346960191501985,497793.9071729727,262080.0,512064.0,1.0238095238095237,1.8993967764536488,2.101446022867158,8.930348822016828,10.237829515283407,0.8076923076923077,0.06069250193196014,0.004023690009545793,0.006521906848391133,0.014521906848391133,6,6
67,0.5,15,resource,0.935,0.9354959341544082,530300.1795676589,280800.0,548640.0,1.0222222222222221,1.8885334030187269,2.2462054314591877,8.930348822016828,10.231797873258738,0.7959905660377359,0.06301086713734946,0.0040061363463125554,0.0025219068483911325,0.014521906848391133,6,6
67,0.5,16,resource,0.934,0.9346577658975612,568806.0530813149,299520.0,585216.0,1.0208333333333333,1.8990586708110129,2.3999642417296716,8.930348822016828,10.225391256164135,0.8067226890756303,0.0665171729166167,0.004089549436898352,0.0,0.014521906848391133,6,6
67,0.5,17,resource,0.935,0.9354840501810845,600250.4141140336,318240.0,621792.0,1.0196078431372548,1.8861564043301697,2.5431307832787495,8.903797964183628,10.21942598359959,0.796875,0.06759293760579492,0.0035735204271671647,0.0,0.014521906848391133,6,5
67,0.5,18,resource,0.938,0.938458139036309,633912.8302398572,336960.0,658368.0,1.0185185185185186,1.8812702701800121,2.6896244074674853,8.903797964183628,10.213322082591725,0.7941176470588235,0.06988939284271155,0.003306304638560501,0.0,0.014521906848391133,6,6
67,0.5,19,resource,0.937,0.9375043047728399,675929.6726836067,355680.0,694944.0,1.0175438596491229,1.900387068948511,2.848649671133109,8.903797964183628,10.20669602993899,0.8130630630630631,0.06888389102343173,0.0037022338325451995,0.0,0.014521906848391133,6,6
67,0.5,20,resource,0.938,0.9384212021957652,711041.5454997377,374400.0,731520.0,1.025,1.8991494270826321,3.0020109615763424,8.903797964183628,10.200305976170524,0.8064516129032258,0.06348858435614099,0.003638150375555836,0.010703614846512837,0.029225521694903972,6,6
67,0.5,21,resource,0.944,0.9442605618100774,754322.2159137161,393120.0,768096.0,1.0317460317460319,1.9188090555395703,3.1691753560840947,8.903797964183628,10.193340793066033,0.8227611940298507,0.06103879173440711,0.003480494243330367,0.007715613157959305,0.029225521694903972,6,6
67,0.5,22,resource,0.943,0.9433100070228425,791834.1119246642,411840.0,804672.0,1.0303030303030303,1.9226741256912006,3.321443200100517,8.877247106350428,10.18699629956535,0.826879271070615,0.06031761002200965,0.002253388790018936,0.003715613157959305,0.029225521694903972,6,5
67,0.5,23,resource,0.937,0.937442125325602,829877.2468199612,430560.0,841248.0,1.0289855072463767,1.9274369352005791,3.474507902443462,8.877247106350428,10.180618603634393,0.8317610062893082,0.06100750173081679,0.0024350758342227283,0.0,0.029225521694903972,6,6
67,0.5,24,resource,0.936,0.9366128627989498,869329.010226706,449280.0,877824.0,1.0347222222222223,1.9349381459818065,3.6341973207744944,8.877247106350428,10.1739648778706,0.8372093023255814,0.06258718671502697,0.002890224281855005,0.010521906848391133,0.04374742854329511,6,6
67,0.5,25,resource,0.94,0.9402917347259683,900109.0534248833,468000.0,914400.0,1.0333333333333334,1.9233099432155627,3.7763673855717603,8.877247106350428,10.168041125170713,0.8252640845070423,0.06346240585152044,0.0027857396238108734,0.006521906848391133,0.04374742854329511,6,6
67,0.5,26,resource,0.939,0.9393554654262178,938104.5195950688,486720.0,950976.0,1.0320512820512822,1.9274008045592304,3.9293605848270388,8.877247106350428,10.161666408535076,0.8270799347471451,0.06286098057181765,0.0028506563534487616,0.0025219068483911325,0.04374742854329511,6,6
67,0.5,27,resource,0.94,0.940278702359211,974726.1934235716,505440.0,987552.0,1.0308641975308641,1.9284706264315679,4.080293095569792,8.850696248517227,10.155377553920795,0.8296661608497724,0.06509339172507933,0.0027842448539422554,0.0,0.04374742854329511,6,5
67,0.5,28,resource,0.94,0.9404634634246211,1010856.2407658729,524160.0,1024128.0,1.0297619047619047,1.9285261003622427,4.230488166583244,8.850696248517227,10.149119425961901,0.8305084745762712,0.06669344897268634,0.00285695013208059,0.0,0.04374742854329511,6,5
67,0.5,29,resource,0.942,0.9423934626017502,1057939.6659869866,542880.0,1060704.0,1.0402298850574712,1.9487541740108072,4.408050174520736,8.850696248517227,10.141721008964508,0.841,0.06057732466196586,0.0026123717778178835,0.010703614846512837,0.058451043389807944,6,6
67,0.5,30,resource,0.941,0.9413373501046965,1094422.98415213,561600.0,1097280.0,1.038888888888889,1.948758874914762,4.558775151768451,8.850696248517227,10.135440801579186,0.8448060075093867,0.06044895630532596,0.0026192662484381957,0.006703614846512837,0.058451043389807944,6,6
67,0.5,31,resource,0.942,0.9422118518206466,1127934.1568278815,580320.0,1133856.0,1.0376344086021505,1.9436417094497553,4.705041910782078,8.824145390684027,10.12934635328695,0.8419976635514018,0.06131403294056098,0.0024749633793252745,0.0027036148465128373,0.058451043389807944,6,6
67,0.5,32,resource,0.94,0.9401120509217051,1172728.9139591153,599040.0,1170432.0,1.0364583333333333,1.9576804786977762,4.8682340464789275,8.824145390684027,10.122546680966249,0.8533333333333334,0.061375983526075,0.0027948091934675897,0.0,0.058451043389807944,6,6
67,0.5,33,resource,0.943,0.9433007690640102,1218916.5750034212,617760.0,1207008.0,1.0454545454545454,1.973123178909968,5.042720792485338,8.824145390684027,10.115276399882648,0.8615506329113924,0.05679146467325099,0.0021222756430025816,0.025225521694903972,0.08767656508471192,6,6
67,0.5,34,resource,0.946,0.9462312029010285,1257958.3352473772,636480.0,1243584.0,1.0490196078431373,1.9764302652830843,5.203526821738057,8.824145390684027,10.108576148663785,0.8652694610778443,0.05477353895137696,0.00195833733126978,0.021225521694903972,0.08767656508471192,6,4
67,0.5,35,resource,0.942,0.9420043623353728,1290968.18369907,655200.0,1280160.0,1.0476190476190477,1.970342160712867,5.349041594415596,8.797594532850827,10.102513033135553,0.8594480823199252,0.05526194164916939,0.0016883043738491164,0.017225521694903972,0.08767656508471192,6,6
67,0.5,36,resource,0.942,0.9423114325615316,1332419.0807806812,673920.0,1316736.0,1.0462962962962963,1.9771175818801665,5.507217940038011,8.797594532850827,10.095922352067953,0.8655387355298308,0.0559507106801241,0.0018473211898263047,0.013225521694903972,0.08767656508471192,6,6
67,0.5,37,resource,0.945,0.9451231817911955,1367085.6552934505,692640.0,1353312.0,1.045045045045045,1.9737318885618083,5.655217801807165,8.797594532850827,10.089755691160905,0.8628151260504202,0.0579515299207401,0.001973987178437074,0.009225521694903972,0.08767656508471192,6,6
67,0.5,38,resource,0.941,0.941338807082588,1401229.9659162427,711360.0,1389888.0,1.043859649122807,1.9697902129951685,5.802434267741353,8.797594532850827,10.08362167174698,0.8595238095238096,0.057667201824555876,0.002038792034047384,0.0052255216949039715,0.08767656508471192,6,6
67,0.5,39,resource,0.94,0.9404191664727349,1433681.7704019465,730080.0,1426464.0,1.0427350427350428,1.9637324271339398,5.947111974469909,8.797594532850827,10.077593433966625,0.8551349325337332,0.05978281835016683,0.0021017944670444193,0.0012255216949039714,0.08767656508471192,6,6
67,0.5,40,resource,0.939,0.9394985042837793,1468298.8897236574,748800.0,1463040.0,1.0416666666666667,1.9608692437548851,6.095037653452475,8.771043675017626,10.071429864009017,0.8547008547008547,0.060920896151244304,0.002031952024770807,0.0,0.08767656508471192,6,6
71,0.5,1,resource,0.818,0.8045609356072652,28912.049940362034,18720.0,36576.0,1.0,1.5444471121988268,0.1393680749105431,8.603378149138742,10.17248677266135,0.25,0.3803956656215095,0.03055937530187631,0.0,0.0,6,6
71,0.5,2,resource,0.893,0.8917852131898995,72732.0368408908,37440.0,73152.0,1.0,1.9426291891263567,0.3010980552613363,8.603378149138742,10.165748023480068,0.5,0.2044945856753668,0.021674047492375018,0.0,0.0,6,5
71,0.5,3,resource,0.884,0.8806334666776012,111450.52573034549,56160.0,109728.0,1.0,1.9845179083038726,0.45517578859551844,8.603378149138742,10.159328117924476,0.6136363636363636,0.14417199407100342,0.011192934551212903,0.0,0.0,6,6
71,0.5,4,resource,0.912,0.910786795393777,147558.867006869,74880.0,146304.0,1.0416666666666667,1.9706045273353234,0.6083604504829297,8.603378149138742,10.152945423679167,0.631578947368421,0.11013837664972227,0.017243289059361545,0.01004533766891266,0.01404533766891266,6,6
71,0.5,5,resource,0.896,0.8928433833549543,190323.14035314452,93600.0,182880.0,1.1,2.033366884114792,0.7791029145904759,8.603378149138742,10.145831154341353,0.646551724137931,0.08774583266017194,0.006975371022960891,0.00962471202212173,0.01404533766891266,6,6
71,0.5,6,resource,0.899,0.896688945367927,244677.60634606666,112320.0,219456.0,1.1388888888888888,2.178397492397317,0.9668652133247655,8.575625019642526,10.138007725227425,0.75,0.07084286378009744,0.0036742961289596004,0.011017287120909571,0.015017287120909571,6,6
71,0.5,7,resource,0.915,0.9138540861670383,280702.01706153015,131040.0,256032.0,1.119047619047619,2.142109409810211,1.116901829397961,8.575625019642526,10.131756199557708,0.7205882352941176,0.07390545793984646,0.004008035594044357,0.007017287120909571,0.015017287120909571,6,6
71,0.5,8,resource,0.918,0.9172338919451468,333052.8818319357,149760.0,292608.0,1.1458333333333333,2.2239108028307673,1.302510321459372,8.575625019642526,10.124022512388484,0.8,0.04075932248595321,0.004096460605098759,0.010965217703174185,0.015017287120909571,6,6
71,0.5,9,resource,0.924,0.9231739623331121,362192.08420866705,168480.0,329184.0,1.1296296296296295,2.1497630829099412,1.442219125024469,8.575625019642526,10.118201312239938,0.75,0.04293053718169839,0.006582011201463511,0.006965217703174185,0.015017287120909571,6,6
71,0.5,10,resource,0.919,0.917831231812427,399541.54936667415,187200.0,365760.0,1.1166666666666667,2.1343031483262496,1.5942433227614794,8.575625019642526,10.111866970667561,0.7425742574257426,0.05363184602048811,0.007396686306569145,0.0029652177031741847,0.015017287120909571,6,6
71,0.5,11,resource,0.922,0.9212341713853325,444078.72182281857,205920.0,402336.0,1.121212121212121,2.156559449411511,1.7600712314183222,8.575625019642526,10.104957474473524,0.75625,0.05074321358627748,0.009435714813436021,0.01004533766891266,0.02809067533782532,6,5
71,0.5,12,resource,0.926,0.9251302923925525,472989.0297675384,224640.0,438912.0,1.1111111111111112,2.1055423333668895,1.899436693335402,8.575625019642526,10.099150580226981,0.72,0.05685135309601366,0.010005681311764308,0.006045337668912659,0.02809067533782532,6,6
71,0.5,13,resource,0.923,0.9219796702541018,511779.4947491844,243360.0,475488.0,1.1025641025641026,2.102972940290862,2.0536223908078717,8.575625019642526,10.092726176165629,0.7201704545454546,0.062350166060016116,0.009249044983724215,0.002045337668912659,0.02809067533782532,6,6
71,0.5,14,resource,0.927,0.9262687883691554,548337.8138256238,262080.0,512064.0,1.0952380952380953,2.092253563131958,2.204459869422531,8.575625019642526,10.086441281223351,0.7205882352941176,0.0653303071338176,0.011820992609385718,0.0,0.02809067533782532,6,5
71,0.5,15,resource,0.92,0.9192197080547698,587549.0751407295,280800.0,548640.0,1.1,2.0924112362561575,2.3639125802171885,8.575625019642526,10.079797418273573,0.7180851063829787,0.06613509157728002,0.010145201618676054,0.00962471202212173,0.02809067533782532,6,6
71,0.5,16,resource,0.922,0.921199665049581,626727.0269679365,299520.0,585216.0,1.09375,2.092437990678205,2.518679507957999,8.575625019642526,10.073348796284373,0.7191011235955056,0.06973406221554578,0.009165533908454867,0.00562471202212173,0.02809067533782532,6,6
71,0.5,17,resource,0.922,0.9212500991029724,677964.422121032,318240.0,621792.0,1.107843137254902,2.1303557758956497,2.701066215996552,8.575625019642526,10.0657493501161,0.7448453608247423,0.05806205768178627,0.008648681979817316,0.011341113735814055,0.02993043540634837,6,6
71,0.5,18,resource,0.922,0.921036603773121,727692.3997004954,336960.0,658368.0,1.1296296296296295,2.1595809582754484,2.887849017376788,8.547871890146311,10.057966733391922,0.7617554858934169,0.05500994240654129,0.0058066183393602755,0.011017287120909571,0.030034574241819142,6,6
71,0.5,19,resource,0.922,0.9211831214576712,768580.996851817,355680.0,694944.0,1.131578947368421,2.1608777464344824,3.0482040630763967,8.547871890146311,10.05128527315444,0.7605337078651685,0.0543872116611393,0.005788409024897835,0.01004533766891266,0.04213601300673798,6,5
71,0.5,20,resource,0.924,0.9231343435437148,806877.4459676031,374400.0,731520.0,1.125,2.155121383460477,3.201648736750075,8.547871890146311,10.044891745084703,0.7556675062972292,0.05703006139669147,0.0061660913151902474,0.006045337668912659,0.04213601300673798,6,6
71,0.5,21,resource,0.923,0.9220204369844703,853945.8304248817,393120.0,768096.0,1.1349206349206349,2.1722268783701697,3.376725135670501,8.547871890146311,10.037596895129685,0.765625,0.05973404518611534,0.005522881896201322,0.010965217703174185,0.04489565310952255,6,5
71,0.5,22,resource,0.924,0.9230826534376938,896854.885131739,411840.0,804672.0,1.1363636363636365,2.1776779456384485,3.5430489529969202,8.547871890146311,10.030666736074417,0.7674418604651163,0.05897238546468682,0.005779979050634276,0.008544021153079454,0.04489565310952255,6,6
71,0.5,23,resource,0.924,0.9230321094862708,930725.6884828698,430560.0,841248.0,1.1304347826086956,2.161663156082473,3.689855158023617,8.547871890146311,10.02454981086497,0.7571564885496184,0.0643059072130206,0.006186900369902527,0.004544021153079454,0.04489565310952255,6,6
71,0.5,24,resource,0.924,0.9232701055539405,973793.613259151,449280.0,877824.0,1.1319444444444444,2.167453733215702,3.8534791951606646,8.54675353122218,10.017732142650928,0.7605633802816901,0.0632275156817356,0.006169175201423231,0.01004533766891266,0.05618135067565064,6,6
71,0.5,25,resource,0.927,0.9261884511111077,1012256.2892003909,468000.0,914400.0,1.1333333333333333,2.1629407888897236,4.011135473086116,8.54675353122218,10.0111631310707,0.758495145631068,0.063839096313269,0.00591410541206731,0.011017287120909571,0.05618135067565064,6,6
71,0.5,26,resource,0.925,0.9241555038461394,1048517.1369151621,486720.0,950976.0,1.1282051282051282,2.154251185312216,4.161526744658272,8.54675353122218,10.004896828088528,0.7544642857142857,0.06755771473241384,0.006417408353660722,0.007017287120909571,0.05618135067565064,6,6
71,0.5,27,resource,0.922,0.9211780934851884,1095035.85647169,505440.0,987552.0,1.1296296296296295,2.1665001908667496,4.334549015486357,8.54675353122218,9.997687566804023,0.7646853146853146,0.06304186738491935,0.006391562122191993,0.009484635732222966,0.05618135067565064,6,6
71,0.5,28,resource,0.92,0.9192026325396189,1131655.169042535,524160.0,1024128.0,1.125,2.158988036176998,4.485477984342625,8.54675353122218,9.991398859768346,0.7616580310880829,0.06315117032943032,0.0065406132538717195,0.005484635732222966,0.05618135067565064,6,6
71,0.5,29,resource,0.923,0.9220266814723903,1179323.7159919846,542880.0,1060704.0,1.132183908045977,2.1723469569554696,4.6649417523945145,8.520118760650096,9.983921202766185,0.7682704019488429,0.06281836004643362,0.005794888320754907,0.011341113735814055,0.05618135067565064,6,6
71,0.5,30,resource,0.925,0.9241178926651582,1234085.4032405948,561600.0,1097280.0,1.1444444444444444,2.197445518590804,4.854580255474564,8.520118760650096,9.976019598471183,0.7857974388824214,0.05907174899647928,0.0052332421291444615,0.010965217703174185,0.0702266883445633,6,6
71,0.5,31,resource,0.926,0.9252177307429752,1284928.1127780231,580320.0,1133856.0,1.1505376344086022,2.214171685928495,5.036766819060432,8.520118760650096,9.968428491655104,0.7946527012127894,0.058007763466764055,0.005388344699365603,0.011017287120909571,0.0702266883445633,6,5
71,0.5,32,resource,0.924,0.9233039651612513,1322135.466024335,599040.0,1170432.0,1.1458333333333333,2.2070904547681898,5.188577848929899,8.520118760650096,9.96210303207721,0.7885010266940452,0.05877282550869835,0.005181483555014195,0.007017287120909571,0.0702266883445633,6,6
71,0.5,33,resource,0.925,0.924222833148419,1358398.0557347483,617760.0,1207008.0,1.1414141414141414,2.198909051629678,5.3389717334955185,8.520118760650096,9.955836620220309,0.7876084860173578,0.06068994997913724,0.0055699047733236695,0.003017287120909571,0.0702266883445633,6,6
71,0.5,34,resource,0.923,0.9222317701747711,1397730.155992749,636480.0,1243584.0,1.142156862745098,2.196031542220888,5.497807887295028,8.520118760650096,9.949218447145329,0.7831978319783198,0.0622674845071685,0.00559182525513538,0.010965217703174185,0.07482608851587093,6,6
71,0.5,35,resource,0.924,0.9232240808246551,1445513.5648177543,655200.0,1280160.0,1.1476190476190475,2.2062172845203847,5.674773486236476,8.49236563115388,9.941844880522769,0.7886266094420601,0.061183829685074714,0.005566849761350377,0.01004533766891266,0.08427202601347597,6,6
71,0.5,36,resource,0.924,0.9233012742445009,1475832.8066166923,673920.0,1316736.0,1.1435185185185186,2.1899228493243927,5.816252348934883,8.49236563115388,9.935949927910334,0.7776,0.0632691357384505,0.005599164019426537,0.006045337668912659,0.08427202601347597,6,5
71,0.5,37,resource,0.926,0.9252283291551034,1520964.274332873,692640.0,1353312.0,1.1441441441441442,2.195894366962456,5.984585369331152,8.49236563115388,9.928936052060491,0.7807984790874525,0.06492351606210567,0.004921726514480435,0.00962471202212173,0.08427202601347597,6,6
71,0.5,38,resource,0.922,0.9211851907761682,1561326.1901972059,711360.0,1389888.0,1.144736842105263,2.194846758599315,6.147088478393786,8.49236563115388,9.922165089182881,0.7802593659942363,0.06617163329486792,0.0052234967961860175,0.008544021153079454,0.08427202601347597,6,6
71,0.5,39,resource,0.922,0.9212395389078416,1599388.601424266,730080.0,1426464.0,1.141025641025641,2.1907032125578967,6.3001820952343754,8.49236563115388,9.91578618848119,0.780266757865937,0.06621769586376039,0.0052945497238654216,0.004544021153079454,0.08427202601347597,6,5
71,0.5,40,resource,0.921,0.9201914482814851,1635732.0720035587,748800.0,1463040.0,1.1375,2.184471250004757,6.450697301103314,8.49236563115388,9.909514721569984,0.7751937984496124,0.0683472721229812,0.005442323359378776,0.0005440211530794541,0.08427202601347597,6,5
73,0.5,1,resource,0.734,0.7123675614688684,22593.68019760349,18720.0,36576.0,1.0,1.2069273609830928,0.12989052029640524,8.513918015456191,9.720743224472672,0.25,0.3803956656215095,0.13516097477370534,0.0,0.0,6,6
73,0.5,2,resource,0.927,0.9234560561024997,52948.10475792689,37440.0,73152.0,1.0,1.4142121997309536,0.27142215713689033,8.513918015456191,9.714846072937652,0.5,0.21164956410958985,0.03727361209307879,0.0,0.0,6,6
73,0.5,3,resource,0.923,0.9171351104192332,93565.9587365888,56160.0,109728.0,1.0,1.6660605188139033,0.4283489381048833,8.513918015456191,9.708307457063986,0.75,0.12607080105396992,0.008462878184805914,0.0,0.0,6,5
73,0.5,4,resource,0.951,0.9478466051548416,129074.8314930342,74880.0,146304.0,1.0416666666666667,1.7237557624603925,0.5828367688452292,8.513918015456191,9.701870464116473,0.75,0.08393239644045684,0.009874318368540868,0.008533026852644742,0.012533026852644742,6,6
73,0.5,5,resource,0.955,0.9525018701479162,156170.83647247002,93600.0,182880.0,1.0333333333333334,1.6684918426545943,0.719480776314383,8.492490798403544,9.696176963805259,0.75,0.08588324488811415,0.008275202358915747,0.004533026852644742,0.012533026852644742,6,6
73,0.5,6,resource,0.958,0.9556008307665774,186601.1159638997,112320.0,219456.0,1.0277777777777777,1.661334721900816,0.8611261955515276,8.492490798403544,9.690275071337043,0.75,0.0899356774411709,0.00997419742121651,0.000533026852644742,0.012533026852644742,6,6
73,0.5,7,resource,0.96,0.9574878800737281,214871.7376527909,131040.0,256032.0,1.0238095238095237,1.6397415877044481,0.9995321280848646,8.471063581350897,9.684508157481488,0.75,0.09509586896192085,0.009183974004418217,0.0,0.012533026852644742,6,6
73,0.5,8,resource,0.961,0.9591229229395924,255008.48939649286,149760.0,292608.0,1.0416666666666667,1.7027810456496584,1.1613026758169585,8.471063581350897,9.67776771799265,0.7868852459016393,0.06798479280538837,0.009408707901058497,0.008873925363508043,0.025406952216152787,6,6
73,0.5,9,resource,0.969,0.9675763574635189,283756.10648457916,168480.0,329184.0,1.037037037037037,1.6842124079094205,1.3004241014490878,8.471063581350897,9.671970991924645,0.7689873417721519,0.0721962546720908,0.00984160815180124,0.0048739253635080425,0.025406952216152787,6,6
73,0.5,10,resource,0.965,0.9629332405652331,314258.85707790806,187200.0,365760.0,1.0333333333333334,1.6787332108862612,1.4421782273390815,8.44963636429825,9.666064570012562,0.7731958762886598,0.08026240618808336,0.00898870058485569,0.0008739253635080425,0.025406952216152787,6,6
73,0.5,11,resource,0.957,0.9547501500382856,355077.3403413028,205920.0,402336.0,1.0454545454545454,1.72434605837851,1.6044662349071792,8.44963636429825,9.659302569697223,0.8102678571428571,0.07661289288619345,0.006075265704106537,0.010786965515484255,0.025406952216152787,6,5
73,0.5,12,resource,0.969,0.9675703607351563,389746.77235967945,224640.0,438912.0,1.0555555555555556,1.734983851316237,1.758316938523371,8.44963636429825,9.652892123713215,0.8059701492537313,0.06543677206908516,0.005345224523282795,0.01037550760998886,0.025406952216152787,6,6
73,0.5,13,resource,0.967,0.9651069847657203,420687.0883127356,243360.0,475488.0,1.0512820512820513,1.7286616054928323,1.9007274124529554,8.428209147245603,9.64695835396615,0.8022151898734177,0.07295908728855588,0.007319074812798598,0.0063755076099888605,0.025406952216152787,6,5
73,0.5,14,resource,0.972,0.9707639457086484,448696.2400250806,262080.0,512064.0,1.0476190476190477,1.7120583029040022,2.038741140021473,8.428209147245603,9.641207781984129,0.7945945945945946,0.06830165557097273,0.008081071131729588,0.0023755076099888604,0.025406952216152787,6,6
73,0.5,15,resource,0.973,0.9717153456746616,487944.3863917186,280800.0,548640.0,1.0555555555555556,1.7376936837311925,2.1988378811771074,8.428209147245603,9.634537084435978,0.8152173913043478,0.06645068042158754,0.006643822809447059,0.008533026852644742,0.03793997906879753,6,6
73,0.5,16,resource,0.97,0.9683340002939161,517391.7403866087,299520.0,585216.0,1.0520833333333333,1.7274029793890524,2.339008912169443,8.406781930192956,9.628696624811296,0.810126582278481,0.0738117084848533,0.008338137180712333,0.004533026852644742,0.03793997906879753,6,6
73,0.5,17,resource,0.968,0.9665059960189002,543611.5610234239,318240.0,621792.0,1.0490196078431373,1.7081811243823035,2.474338643124666,8.406781930192956,9.623057886021495,0.7939560439560439,0.07904135032087439,0.009445380379682351,0.000533026852644742,0.03793997906879753,6,5
73,0.5,18,resource,0.97,0.9686126196162033,581331.1954843255,336960.0,658368.0,1.0462962962962963,1.7252231584886215,2.626918094816018,8.406781930192956,9.616700408867688,0.81,0.07784240374974384,0.008605648865932899,0.0,0.03793997906879753,6,6
73,0.5,19,resource,0.973,0.9716021701346038,615216.650859931,355680.0,694944.0,1.0526315789473684,1.7296914385400681,2.779311697995967,8.385354713140309,9.61035067540186,0.8082089552238806,0.0774797360552345,0.008447278990672717,0.008873925363508043,0.05081390443230557,6,5
73,0.5,20,resource,0.973,0.9716021701346038,643119.7340669243,374400.0,731520.0,1.05,1.717734332443709,2.9171663228064575,8.385354713140309,9.604606732701422,0.7978723404255319,0.08262329439517921,0.008433000150222681,0.0048739253635080425,0.05081390443230557,6,6
73,0.5,21,resource,0.97,0.9687385058227385,678023.856783284,393120.0,768096.0,1.0476190476190477,1.7247249104173903,3.065522506880997,8.385354713140309,9.598425225031647,0.8106617647058824,0.08546100398618511,0.006755661385601814,0.0008739253635080425,0.05081390443230557,6,6
73,0.5,22,resource,0.97,0.9686526554860555,705458.025466082,411840.0,804672.0,1.0454545454545454,1.7129419810268125,3.2026737599051938,8.385354713140309,9.592710589488973,0.7995594713656388,0.08841412877207029,0.007678906524054632,0.0,0.05081390443230557,6,6
73,0.5,23,resource,0.975,0.9739957596641146,747202.7200367295,430560.0,841248.0,1.0507246376811594,1.735420661549447,3.36957599686874,8.35021508392744,9.585756329615492,0.816358024691358,0.07962591591877599,0.007907805118028181,0.009712412160222322,0.05081390443230557,6,6
73,0.5,24,resource,0.969,0.9677357804021076,806819.0957826516,449280.0,877824.0,1.0763888888888888,1.795804611339592,3.5766973404714744,8.35021508392744,9.577126273632045,0.8487229862475442,0.06742199134322686,0.00611115811135016,0.021406952216152783,0.07622085664845836,6,6
73,0.5,25,resource,0.971,0.9699412018918909,837586.0839957207,468000.0,914400.0,1.0733333333333333,1.7897138546917115,3.718847822791078,8.35021508392744,9.571203336868727,0.8445945945945946,0.06983953630244571,0.005720842409928612,0.017406952216152783,0.07622085664845836,6,6
73,0.5,26,resource,0.974,0.9729407740127494,866925.8916963801,486720.0,950976.0,1.0705128205128205,1.7811593764307616,3.8588575343420675,8.35021508392744,9.565369598887436,0.8366336633663366,0.0722444069502069,0.005933585792447706,0.013406952216152783,0.07622085664845836,6,6
73,0.5,27,resource,0.975,0.973942320158152,900082.5383051746,505440.0,987552.0,1.0679012345679013,1.780790080534138,4.0045925042552595,8.328787866874793,9.559297308474386,0.8372894333843798,0.07002090050960116,0.007181095570982073,0.009406952216152783,0.07622085664845836,6,5
73,0.5,28,resource,0.973,0.9720217049859124,927528.303355283,524160.0,1024128.0,1.0654761904761905,1.7695518607968619,4.141761151830422,8.328787866874793,9.553581948158754,0.8305084745762712,0.07248061467888482,0.007018449725983023,0.005406952216152783,0.07622085664845836,6,6
73,0.5,29,resource,0.974,0.9729867249741838,968032.4323786992,542880.0,1060704.0,1.0689655172413792,1.78314255890565,4.306802540473121,8.31507545471457,9.546705223631976,0.8387632978723404,0.07215617008605701,0.0063340505074193885,0.009712412160222322,0.07622085664845836,6,6
