round,alive_nodes,dead_nodes,residual_energy_j,generated_packets,delivered_packets,energy_drops,pdr,avg_delay_s,throughput_bps
890,37,63,4.591854050808767,59985,59922,63,0.9989497374343586,0.01700030381788375,269312.3595505618
891,37,63,4.576226920528777,60022,59959,63,0.9989503848588851,0.01700030378136163,269176.20650953986
892,37,63,4.560599790248786,60059,59996,63,0.9989510314857057,0.01700030374488455,269040.3587443946
893,37,63,4.544972659968797,60096,60033,63,0.998951677316294,0.01700030370845244,268904.8152295633
894,37,63,4.529345529688807,60133,60070,63,0.9989523223521195,0.017000303672065207,268769.5749440716
895,37,63,4.513718399408817,60170,60107,63,0.9989529665946485,0.01700030363572277,268634.6368715084
896,36,64,4.49842376224895,60207,60143,64,0.9989370006809839,0.017000303599423065,268495.53571428574
897,36,64,4.483355038769318,60243,60179,64,0.9989376359079063,0.017000303563166785,268356.7447045708
898,36,64,4.468286315289685,60279,60215,64,0.9989382703760845,0.01700030352695386,268218.2628062361
899,36,64,4.453217591810052,60315,60251,64,0.9989389040868772,0.01700030349078421,268080.0889877642
900,35,65,4.438507522520334,60351,60286,65,0.9989229673079154,0.01700030345466201,267937.77777777775
901,35,65,4.423994753100913,60386,60321,65,0.9989235915609579,0.017000303418581733,267795.782463929
902,35,65,4.409481983681492,60421,60356,65,0.9989242150907797,0.017000303382543297,267654.1019955654
903,35,65,4.394969214262069,60456,60391,65,0.9989248378986371,0.017000303346546636,267512.7353266888
904,35,65,4.380456444842649,60491,60426,65,0.998925459985783,0.017000303310591675,267371.6814159292
905,35,65,4.365943675423226,60526,60461,65,0.9989260813534679,0.01700030327467834,267230.9392265193
906,35,65,4.351430906003804,60561,60496,65,0.9989267020029392,0.017000303238806563,267090.5077262693
907,35,65,4.336918136584383,60596,60531,65,0.9989273219354413,0.017000303202976266,266950.38588754134
908,35,65,4.322405367164961,60631,60566,65,0.9989279411522158,0.017000303167187383,266810.57268722466
909,35,65,4.30789259774554,60666,60601,65,0.9989285596545017,0.01700030313143984,266671.0671067107
910,35,65,4.293379828326118,60701,60636,65,0.9989291774435347,0.01700030309573356,266531.86813186813
911,35,65,4.2788670589066955,60736,60671,65,0.998929794520548,0.017000303060068483,266392.97475301864
912,35,65,4.264354289487274,60771,60706,65,0.9989304108867717,0.017000303024444528,266254.3859649123
913,35,65,4.249841520067852,60806,60741,65,0.9989310265434332,0.01700030298886163,266116.1007667032
914,35,65,4.23532875064843,60841,60776,65,0.9989316414917572,0.017000302953319713,265978.1181619256
915,35,65,4.220815981229008,60876,60811,65,0.9989322557329654,0.01700030291781871,265840.4371584699
916,35,65,4.206303211809587,60911,60846,65,0.9989328692682766,0.017000302882358546,265703.056768559
917,35,65,4.1917904423901655,60946,60881,65,0.9989334820989072,0.017000302846939156,265565.9760087241
918,35,65,4.177277672970743,60981,60916,65,0.9989340942260704,0.017000302811560467,265429.19389978214
919,35,65,4.162764903551322,61016,60951,65,0.9989347056509768,0.017000302776222408,265292.70946681174
920,35,65,4.1482521341319005,61051,60986,65,0.9989353163748341,0.01700030274092491,265156.52173913043
921,35,65,4.133739364712478,61086,61021,65,0.9989359263988475,0.017000302705667904,265020.62975027144
922,35,65,4.119226595293056,61121,61056,65,0.9989365357242191,0.01700030267045132,264885.032537961
923,35,65,4.104713825873635,61156,61091,65,0.9989371443521486,0.01700030263527509,264749.7291440953
924,35,65,4.090201056454213,61191,61126,65,0.9989377522838326,0.01700030260013914,264614.7186147186
925,35,65,4.075688287034791,61226,61161,65,0.9989383595204652,0.017000302565043406,264480.0
926,35,65,4.061175517615369,61261,61196,65,0.9989389660632376,0.017000302529987816,264345.57235421165
927,35,65,4.046662748195947,61296,61231,65,0.9989395719133386,0.017000302494972305,264211.4347357066
928,35,65,4.032149978776526,61331,61266,65,0.9989401770719538,0.017000302459996796,264077.5862068966
929,35,65,4.017637209357105,61366,61301,65,0.9989407815402666,0.017000302425061228,263944.02583423036
930,35,65,4.003124439937682,61401,61336,65,0.9989413853194573,0.01700030239016553,263810.75268817204
931,35,65,3.9886116705182606,61436,61371,65,0.9989419884107038,0.017000302355309634,263677.76584317937
932,35,65,3.974098901098839,61471,61406,65,0.9989425908151811,0.017000302320493474,263545.0643776824
933,35,65,3.9595861316794174,61506,61441,65,0.9989431925340617,0.01700030228571698,263412.64737406216
934,35,65,3.945073362259995,61541,61476,65,0.9989437935685153,0.017000302250980082,263280.51391862956
935,35,65,3.9305605928405734,61576,61511,65,0.998944393919709,0.017000302216282716,263148.66310160427
936,35,65,3.916047823421152,61611,61546,65,0.9989449935888072,0.017000302181624814,263017.094017094
937,35,65,3.90153505400173,61646,61581,65,0.9989455925769718,0.01700030214700631,262885.8057630736
938,35,65,3.8870222845823084,61681,61616,65,0.9989461908853617,0.01700030211242713,262754.7974413646
939,35,65,3.8725095151628866,61716,61651,65,0.9989467885151339,0.017000302077887216,262624.0681576145
940,34,66,3.858432718863173,61751,61685,66,0.9989311913977101,0.017000302043451265,262489.3617021277
941,34,66,3.84445232813856,61785,61719,66,0.9989317795581452,0.017000302009053253,262354.9415515409
942,34,66,3.830471937413946,61819,61753,66,0.9989323670716123,0.017000301974693124,262220.8067940552
943,34,66,3.816491546689333,61853,61787,66,0.9989329539391784,0.017000301940370804,262086.95652173914
944,34,66,3.8025111559647193,61887,61821,66,0.9989335401619079,0.017000301906086243,261953.38983050847
945,34,66,3.7885307652401057,61921,61855,66,0.9989341257408634,0.017000301871839367,261820.10582010582
946,34,66,3.774550374515492,61955,61889,66,0.9989347106771044,0.017000301837630124,261687.10359408034
947,34,66,3.7605699837908784,61989,61923,66,0.9989352949716885,0.017000301803458445,261554.38225976768
948,34,66,3.7465895930662647,62023,61957,66,0.9989358786256711,0.01700030176932427,261421.94092827005
949,34,66,3.7326092023416515,62057,61991,66,0.9989364616401051,0.01700030173522754,261289.77871443625
950,34,66,3.7186288116170383,62091,62025,66,0.998937044016041,0.01700030170116819,261157.8947368421
951,34,66,3.7046484208924246,62125,62059,66,0.9989376257545272,0.01700030166714616,261026.28811777077
952,34,66,3.6906680301678114,62159,62093,66,0.9989382068566096,0.01700030163316139,260894.95798319328
953,34,66,3.6766876394431973,62193,62127,66,0.9989387873233322,0.017000301599213816,260763.9034627492
954,34,66,3.662707248718584,62227,62161,66,0.9989393671557363,0.01700030156530338,260633.12368972745
955,34,66,3.64872685799397,62261,62195,66,0.9989399463548609,0.017000301531430017,260502.61780104713
956,34,66,3.634746467269357,62295,62229,66,0.9989405249217433,0.01700030149759367,260372.3849372385
957,34,66,3.620766076544743,62329,62263,66,0.9989411028574179,0.017000301463794276,260242.42424242425
958,34,66,3.6067856858201295,62363,62297,66,0.9989416801629171,0.017000301430031776,260112.73486430064
959,34,66,3.592805295095516,62397,62331,66,0.9989422568392711,0.01700030139630611,259983.31595411888
960,34,66,3.578824904370902,62431,62365,66,0.9989428328875078,0.017000301362617216,259854.16666666666
961,34,66,3.5648445136462885,62465,62399,66,0.9989434083086528,0.017000301328965035,259725.28616024973
962,34,66,3.5508641229216753,62499,62433,66,0.9989439831037297,0.017000301295349508,259596.6735966736
963,34,66,3.5368837321970616,62533,62467,66,0.9989445572737594,0.017000301261770573,259468.32814122533
964,34,66,3.5229033414724484,62567,62501,66,0.9989451308197612,0.01700030122822817,259340.2489626556
965,34,66,3.5089229507478343,62601,62535,66,0.9989457037427517,0.017000301194722244,259212.43523316062
966,34,66,3.4949425600232207,62635,62569,66,0.9989462760437455,0.017000301161252732,259084.8861283644
967,34,66,3.4809621692986075,62669,62603,66,0.998946847723755,0.017000301127819573,258957.60082730092
968,34,66,3.466981778573994,62703,62637,66,0.9989474187837902,0.01700030109442271,258830.5785123967
969,34,66,3.4530013878493806,62737,62671,66,0.9989479892248593,0.017000301061062085,258703.81836945305
970,33,67,3.439052954720408,62771,62704,67,0.9989326281244524,0.0170003010278467,258573.19587628866
971,33,67,3.4255880608592952,62804,62737,67,0.9989331889688555,0.017000300994666255,258442.84243048404
972,33,67,3.412123166998182,62837,62770,67,0.9989337492241832,0.0170003009615207,258312.75720164608
973,33,67,3.3986582731370696,62870,62803,67,0.9989343088913631,0.017000300928409977,258182.93936279547
974,33,67,3.3851933792759565,62903,62836,67,0.9989348679713209,0.017000300895334036,258053.38809034906
975,33,67,3.371728485414844,62936,62869,67,0.9989354264649803,0.017000300862292813,257924.10256410256
976,33,67,3.358263591553731,62969,62902,67,0.998935984373263,0.01700030082928626,257795.0819672131
977,33,67,3.344798697692618,63002,62935,67,0.998936541697089,0.017000300796314323,257666.32548618218
978,33,67,3.331333803831505,63035,62968,67,0.9989370984373761,0.017000300763376944,257537.83231083845
979,33,67,3.3178689099703917,63068,63001,67,0.9989376545950402,0.01700030073047407,257409.60163432074
980,33,67,3.3044040161092787,63101,63034,67,0.9989382101709957,0.017000300697605646,257281.6326530612
981,33,67,3.290939122248166,63134,63067,67,0.9989387651661545,0.017000300664771623,257153.9245667686
982,33,67,3.2774742283870535,63167,63100,67,0.998939319581427,0.01700030063197194,257026.4765784114
983,33,67,3.2640093345259404,63200,63133,67,0.9989398734177215,0.017000300599206545,256899.28789420144
984,33,67,3.250544440664828,63233,63166,67,0.9989404266759445,0.017000300566475387,256772.35772357724
985,33,67,3.237079546803715,63266,63199,67,0.9989409793570005,0.017000300533778413,256645.6852791878
986,33,67,3.2236146529426017,63299,63232,67,0.9989415314617924,0.017000300501115565,256519.26977687626
987,33,67,3.210149759081489,63332,63265,67,0.9989420829912209,0.01700030046848679,256393.11043566364
988,33,67,3.196684865220376,63365,63298,67,0.9989426339461848,0.01700030043589204,256267.2064777328
989,32,68,3.18325649322029,63398,63330,68,0.9989274109593362,0.017000300403474118,256137.51263902933
990,32,68,3.170297197460149,63430,63362,68,0.9989279520731515,0.01700030037108894,256008.08080808082
991,32,68,3.1573379017000076,63462,63394,68,0.9989284926412656,0.017000300338736455,255878.91019172553
992,32,68,3.1443786059398664,63494,63426,68,0.9989290326645037,0.017000300306416617,255750.0
993,32,68,3.1314193101797256,63526,63458,68,0.9989295721436892,0.017000300274129375,255621.34944612285
994,31,69,3.118549232878927,63558,63489,69,0.9989143774190503,0.017000300242033372,255488.93360160966
995,31,69,3.1060930449844393,63589,63520,69,0.9989149066662473,0.017000300209968698,255356.78391959798
996,31,69,3.0936368570899515,63620,63551,69,0.9989154353976737,0.017000300177935305,255224.89959839356
997,31,69,3.0811806691954633,63651,63582,69,0.9989159636140831,0.017000300145933147,255093.27983951857
998,31,69,3.0687244813009755,63682,63613,69,0.9989164913162275,0.017000300113962183,254961.9238476954
999,31,69,3.0562682934064878,63713,63644,69,0.9989170185048577,0.01700030008202236,254830.83083083082
1000,31,69,3.043812105512,63744,63675,69,0.9989175451807228,0.017000300050113642,254700.0
1001,31,69,3.031355917617512,63775,63706,69,0.9989180713445708,0.017000300018235975,254569.43056943058
1002,31,69,3.018899729723024,63806,63737,69,0.9989185969971476,0.017000299986389317,254439.12175648703
1003,31,69,3.0064435418285362,63837,63768,69,0.9989191221391983,0.01700029995457362,254309.07278165504
1004,31,69,2.993987353934048,63868,63799,69,0.9989196467714662,0.01700029992278885,254179.2828685259
1005,30,70,2.9815884109637967,63899,63829,70,0.9989045211975148,0.01700029989122902,254045.7711442786
1006,30,70,2.969629792467243,63929,63859,70,0.9989050352735065,0.017000299859698847,253912.52485089464
1007,30,70,2.95767117397069,63959,63889,70,0.998905548867243,0.017000299828198284,253779.54319761667
1008,30,70,2.9457125554741364,63989,63919,70,0.9989060619794027,0.017000299796727292,253646.82539682538
1009,30,70,2.9337539369775834,64019,63949,70,0.9989065746106625,0.017000299765285824,253514.3706640238
1010,30,70,2.9217953184810295,64049,63979,70,0.998907086761698,0.017000299733873844,253382.17821782178
1011,30,70,2.9098366999844765,64079,64009,70,0.998907598433184,0.01700029970249131,253250.24727992088
1012,30,70,2.8978780814879226,64109,64039,70,0.9989081096257936,0.017000299671138176,253118.57707509882
1013,30,70,2.8859194629913696,64139,64069,70,0.9989086203401987,0.017000299639814406,252987.16683119448
1014,30,70,2.8739608444948166,64169,64099,70,0.9989091305770699,0.017000299608519957,252856.0157790927
1015,30,70,2.862002225998263,64199,64129,70,0.9989096403370769,0.01700029957725479,252725.12315270936
1016,30,70,2.8500436075017097,64229,64159,70,0.9989101496208878,0.01700029954601886,252594.48818897636
1017,30,70,2.8380849890051563,64259,64189,70,0.9989106584291695,0.017000299514812123,252464.11012782695
1018,30,70,2.826126370508603,64289,64219,70,0.9989111667625877,0.017000299483634546,252333.98821218076
1019,29,71,2.8144085183914083,64319,64248,71,0.9988961271164042,0.017000299452722398,252200.19627085378
1020,29,71,2.802940813306414,64348,64277,71,0.9988966246037173,0.017000299421838148,252066.66666666666
1021,29,71,2.7914731082214206,64377,64306,71,0.9988971216428227,0.01700029939098175,251933.3986287953
1022,29,71,2.7800054031364274,64406,64335,71,0.998897618234326,0.01700029936015317,251800.39138943248
1023,29,71,2.768537698051434,64435,64364,71,0.9988981143788314,0.01700029932935237,251667.64418377323
1024,29,71,2.7570699929664397,64464,64393,71,0.9988986100769421,0.017000299298579317,251535.15625
1025,29,71,2.745602287881446,64493,64422,71,0.9988991053292605,0.017000299267833967,251402.92682926828
1026,29,71,2.734134582796453,64522,64451,71,0.9988996001363876,0.017000299237116285,251270.955165692
1027,29,71,2.7226668777114584,64551,64480,71,0.9989000944989234,0.017000299206426234,251139.2405063291
1028,29,71,2.7111991726264653,64580,64509,71,0.9989005884174668,0.017000299175763775,251007.7821011673
1029,29,71,2.699731467541471,64609,64538,71,0.9989010818926156,0.01700029914512887,250876.5792031098
1030,29,71,2.6882637624564785,64638,64567,71,0.9989015749249668,0.01700029911452149,250745.63106796116
1031,29,71,2.6767960573714844,64667,64596,71,0.9989020675151159,0.01700029908394159,250614.9369544132
1032,28,72,2.6653512003585607,64696,64624,72,0.998887102757512,0.017000299053666516,250480.62015503875
1033,28,72,2.654368013537203,64724,64652,72,0.9988875842036957,0.017000299023417664,250346.56340755083
1034,28,72,2.6433848267158444,64752,64680,72,0.9988880652335063,0.017000298993195006,250212.7659574468
1035,28,72,2.632401639894487,64780,64708,72,0.9988885458474838,0.0170002989629985,250079.2270531401
1036,28,72,2.621418453073129,64808,64736,72,0.9988890260461671,0.017000298932828117,249945.94594594595
1037,28,72,2.610435266251771,64836,64764,72,0.9988895058300944,0.01700029890268382,249812.9218900675
1038,28,72,2.5994520794304132,64864,64792,72,0.9988899851998027,0.01700029887256558,249680.1541425819
1039,28,72,2.5884688926090558,64892,64820,72,0.9988904641558282,0.01700029884247336,249547.64196342637
1040,28,72,2.577485705787698,64920,64848,72,0.9988909426987062,0.01700029881240712,249415.38461538462
1041,28,72,2.56650251896634,64948,64876,72,0.9988914208289709,0.01700029878236684,249283.381364073
1042,28,72,2.5555193321449816,64976,64904,72,0.9988918985471559,0.017000298752352476,249151.63147792706
1043,28,72,2.5445361453236237,65004,64932,72,0.9988923758537936,0.017000298722364,249020.13422818793
1044,28,72,2.5335529585022663,65032,64960,72,0.9988928527494156,0.017000298692401373,248888.88888888888
1045,28,72,2.5225697716809083,65060,64988,72,0.9988933292345528,0.017000298662464566,248757.8947368421
1046,28,72,2.5115865848595504,65088,65016,72,0.9988938053097345,0.017000298632553545,248627.15105162523
1047,28,72,2.5006033980381925,65116,65044,72,0.9988942809754899,0.017000298602668273,248496.6571155683
1048,28,72,2.4896202112168346,65144,65072,72,0.9988947562323468,0.017000298572808725,248366.41221374046
1049,28,72,2.4786370243954767,65172,65100,72,0.9988952310808322,0.017000298542974857,248236.41563393708
1050,28,72,2.467653837574119,65200,65128,72,0.9988957055214724,0.017000298513166645,248106.66666666666
1051,28,72,2.456670650752761,65228,65156,72,0.9988961795547924,0.017000298483384052,247977.16460513795
1052,28,72,2.445687463931403,65256,65184,72,0.9988966531813167,0.017000298453627046,247847.90874524714
1053,28,72,2.4347042771100456,65284,65212,72,0.9988971264015686,0.017000298423895593,247718.89838556506
1054,28,72,2.4237210902886877,65312,65240,72,0.9988975992160706,0.01700029839418966,247590.13282732447
1055,27,73,2.4127624471033515,65340,65267,73,0.9988827670645852,0.01700029836485401,247457.81990521328
1056,27,73,2.4022532171953928,65367,65294,73,0.998883228540395,0.017000298335542622,247325.75757575757
1057,26,74,2.392112378462578,65394,65320,74,0.9988683977123284,0.017000298306603497,247190.16083254493
1058,25,75,2.3823254674532826,65420,65345,75,0.9988535616019566,0.017000298278039182,247051.03969754252
1059,25,75,2.372762448046339,65445,65370,75,0.9988539995415998,0.01700029824949672,246912.18130311614
1060,25,75,2.363199428639395,65470,65395,75,0.9988544371467848,0.017000298220976075,246773.5849056604
1061,25,75,2.3536364092324513,65495,65420,75,0.9988548744178944,0.017000298192477233,246635.24976437323
1062,25,75,2.3440733898255077,65520,65445,75,0.9988553113553114,0.01700029816400016,246497.17514124294
1063,25,75,2.3345103704185632,65545,65470,75,0.9988557479594172,0.017000298135544836,246359.36030103482
1064,25,75,2.32494735101162,65570,65495,75,0.9988561842305933,0.017000298107111237,246221.8045112782
1065,25,75,2.3153843316046756,65595,65520,75,0.9988566201692202,0.017000298078699336,246084.50704225354
1066,25,75,2.3058213121977316,65620,65545,75,0.9988570557756782,0.017000298050309108,245947.46716697936
1067,25,75,2.296258292790788,65645,65570,75,0.9988574910503466,0.01700029802194053,245810.68416119964
1068,25,75,2.286695273383844,65670,65595,75,0.9988579259936043,0.017000297993593573,245674.1573033708
1069,25,75,2.2771322539769,65695,65620,75,0.99885836060583,0.017000297965268217,245537.88587464922
1070,25,75,2.2675692345699563,65720,65645,75,0.9988587948874011,0.017000297936964438,245401.86915887852
1071,25,75,2.258006215163012,65745,65670,75,0.9988592288386949,0.017000297908682207,245266.10644257703
1072,25,75,2.2484431957560687,65770,65695,75,0.9988596624600882,0.0170002978804215,245130.59701492538
1073,25,75,2.2388801763491246,65795,65720,75,0.9988600957519569,0.017000297852182295,244995.34016775395
1074,25,75,2.2293171569421806,65820,65745,75,0.9988605287146763,0.017000297823964568,244860.33519553073
1075,25,75,2.219754137535237,65845,65770,75,0.9988609613486218,0.017000297795768293,244725.58139534883
1076,25,75,2.2101911181282925,65870,65795,75,0.9988613936541673,0.01700029776759344,244591.0780669145
1077,25,75,2.200628098721349,65895,65820,75,0.9988618256316868,0.017000297739439996,244456.82451253483
1078,25,75,2.191065079314405,65920,65845,75,0.9988622572815534,0.017000297711307927,244322.82003710576
1079,25,75,2.1815020599074613,65945,65870,75,0.9988626886041398,0.017000297683197215,244189.06394810008
1080,25,75,2.1719390405005172,65970,65895,75,0.9988631195998181,0.01700029765510783,244055.55555555556
1081,25,75,2.162376021093573,65995,65920,75,0.9988635502689598,0.017000297627039754,243922.29417206292
1082,25,75,2.152813001686629,66020,65945,75,0.9988639806119358,0.017000297598992957,243789.27911275416
1083,25,75,2.1432499822796856,66045,65970,75,0.9988644106291165,0.017000297570967417,243656.50969529085
1084,25,75,2.1336869628727415,66070,65995,75,0.9988648403208717,0.017000297542963113,243523.9852398524
1085,25,75,2.124123943465798,66095,66020,75,0.998865269687571,0.017000297514980015,243391.70506912444
1086,25,75,2.114560924058854,66120,66045,75,0.9988656987295825,0.0170002974870181,243259.6685082873
1087,25,75,2.10499790465191,66145,66070,75,0.9988661274472749,0.01700029745907735,243127.8748850046
1088,25,75,2.095434885244966,66170,66095,75,0.9988665558410156,0.017000297431157736,242996.32352941178
1089,25,75,2.0858718658380218,66195,66120,75,0.9988669839111716,0.017000297403259233,242865.01377410468
1090,25,75,2.076308846431078,66220,66145,75,0.9988674116581093,0.01700029737538182,242733.94495412844
1091,25,75,2.066745827024134,66245,66170,75,0.9988678390821949,0.01700029734752547,242603.1164069661
1092,24,76,2.0574009703778344,66270,66194,76,0.9988531763995775,0.01700029732013695,242468.86446886446
1093,23,77,2.0485422409567176,66294,66217,77,0.9988385072555586,0.017000297293217587,242331.19853613907
1094,23,77,2.039894978597117,66317,66240,77,0.9988389100833873,0.017000297266316914,242193.78427787934
1095,23,77,2.0312477162375173,66340,66263,77,0.9988393126318963,0.01700029723943492,242056.6210045662
1096,23,77,2.0226004538779163,66363,66286,77,0.9988397149013758,0.01700029721257158,241919.7080291971
1097,23,77,2.013953191518316,66386,66309,77,0.9988401168921158,0.017000297185726872,241783.04466727437
1098,23,77,2.0053059291587156,66409,66332,77,0.998840518604406,0.017000297158900786,241646.63023679418
1099,23,77,1.9966586667991153,66432,66355,77,0.9988409200385356,0.017000297132093292,241510.46405823476
1100,23,77,1.988011404439515,66455,66378,77,0.9988413211947935,0.01700029710530438,241374.54545454544
1101,23,77,1.9793641420799146,66478,66401,77,0.9988417220734679,0.017000297078534024,241238.87375113534
1102,23,77,1.9707168797203138,66501,66424,77,0.998842122674847,0.017000297051782208,241103.44827586206
1103,23,77,1.9620696173607135,66524,66447,77,0.9988425229992183,0.017000297025048912,240968.26835902085
1104,23,77,1.9534223550011132,66547,66470,77,0.9988429230468692,0.017000296998334115,240833.33333333334
1105,23,77,1.944775092641513,66570,66493,77,0.9988433228180862,0.0170002969716378,240698.64253393665
1106,23,77,1.9361278302819123,66593,66516,77,0.998843722313156,0.017000296944959945,240564.1952983725
1107,23,77,1.927480567922312,66616,66539,77,0.9988441215323646,0.017000296918300534,240429.99096657633
1108,23,77,1.9188333055627114,66639,66562,77,0.9988445204759976,0.01700029689165955,240296.02888086642
1109,23,77,1.910186043203111,66662,66585,77,0.9988449191443401,0.017000296865036967,240162.30838593328
1110,23,77,1.9015387808435107,66685,66608,77,0.9988453175376771,0.017000296838432773,240028.82882882882
1111,23,77,1.8928915184839104,66708,66631,77,0.9988457156562931,0.017000296811846945,239895.5895589559
1112,23,77,1.88424425612431,66731,66654,77,0.998846113500472,0.017000296785279465,239762.58992805754
1113,23,77,1.8755969937647097,66754,66677,77,0.9988465110704976,0.017000296758730313,239629.82929020666
1114,23,77,1.866949731405109,66777,66700,77,0.9988469083666532,0.01700029673219947,239497.30700179533
1115,23,77,1.8583024690455088,66800,66723,77,0.9988473053892215,0.017000296705686917,239365.02242152466
1116,23,77,1.8496552066859082,66823,66746,77,0.9988477021384853,0.017000296679192638,239232.97491039426
1117,23,77,1.8410079443263079,66846,66769,77,0.9988480986147263,0.01700029665271661,239101.16383169204
1118,23,77,1.832360681966707,66869,66792,77,0.9988484948182267,0.01700029662625882,238969.5885509839
1119,23,77,1.823713419607107,66892,66815,77,0.9988488907492675,0.01700029659981924,238838.24843610366
1120,23,77,1.8150661572475064,66915,66838,77,0.9988492864081298,0.017000296573397862,238707.14285714287
1121,23,77,1.8064188948879063,66938,66861,77,0.9988496817950939,0.01700029654699466,238576.2711864407
1122,23,77,1.7977716325283055,66961,66884,77,0.9988500769104404,0.017000296520609616,238445.63279857396
1123,23,77,1.7891243701687054,66984,66907,77,0.9988504717544489,0.01700029649424271,238315.2270703473
1124,23,77,1.7804771078091048,67007,66930,77,0.9988508663273986,0.01700029646789393,238185.05338078292
1125,23,77,1.7718298454495045,67030,66953,77,0.9988512606295689,0.01700029644156325,238055.11111111112
1126,23,77,1.763182583089904,67053,66976,77,0.9988516546612382,0.017000296415250655,237925.3996447602
1127,23,77,1.7545353207303036,67076,66999,77,0.9988520484226847,0.017000296388956126,237795.91836734695
1128,23,77,1.745888058370703,67099,67022,77,0.9988524419141865,0.017000296362679645,237666.66666666666
1129,22,78,1.737303684034387,67122,67044,78,0.9988379368910343,0.01700029633696663,237534.10097431357
1130,22,78,1.7290993471734784,67144,67066,78,0.9988383176456571,0.017000296311270487,237401.76991150444
1131,22,78,1.7208950103125702,67166,67088,78,0.9988386981508501,0.017000296285591198,237269.67285587976
1132,22,78,1.7126906734516618,67188,67110,78,0.9988390784068584,0.017000296259928743,237137.80918727914
1133,22,78,1.7044863365907534,67210,67132,78,0.9988394584139265,0.01700029623428311,237006.1782877317
1134,22,78,1.6962819997298448,67232,67154,78,0.9988398381722989,0.01700029620865428,236874.77954144622
1135,22,78,1.6880776628689367,67254,67176,78,0.9988402176822196,0.017000296183042236,236743.61233480176
1136,22,78,1.6798733260080283,67276,67198,78,0.9988405969439325,0.01700029615744696,236612.67605633804
1137,22,78,1.6716689891471197,67298,67220,78,0.9988409759576807,0.01700029613186844,236481.97009674582
1138,22,78,1.663464652286211,67320,67242,78,0.9988413547237077,0.01700029610630666,236351.49384885764
1139,22,78,1.655260315425303,67342,67264,78,0.998841733242256,0.017000296080761597,236221.2467076383
1140,22,78,1.6470559785643943,67364,67286,78,0.998842111513568,0.01700029605523324,236091.22807017545
1141,22,78,1.638851641703486,67386,67308,78,0.9988424895378862,0.01700029602972157,235961.43733567046
1142,22,78,1.6306473048425776,67408,67330,78,0.9988428673154521,0.017000296004226575,235831.87390542906
1143,22,78,1.6224429679816694,67430,67352,78,0.9988432448465074,0.017000295978748234,235702.53718285213
1144,22,78,1.6142386311207606,67452,67374,78,0.9988436221312934,0.01700029595328653,235573.42657342658
1145,22,78,1.6060342942598524,67474,67396,78,0.9988439991700507,0.01700029592784145,235444.54148471614
1146,22,78,1.5978299573989438,67496,67418,78,0.99884437596302,0.017000295902412976,235315.88132635254
1147,22,78,1.5896256205380355,67518,67440,78,0.9988447525104417,0.017000295877001095,235187.44551002615
1148,21,79,1.5815117844880553,67540,67461,79,0.9988303227716908,0.017000295852199022,235055.74912891985
1149,21,79,1.5737430665302923,67561,67482,79,0.9988306863427125,0.017000295827412384,234924.2819843342
1150,21,79,1.5659743485725293,67582,67503,79,0.9988310496877867,0.01700029580264117,234793.04347826086
1151,21,79,1.5582056306147662,67603,67524,79,0.998831412807124,0.017000295777885362,234662.03301476975
1152,21,79,1.5504369126570032,67624,67545,79,0.9988317757009346,0.01700029575314495,234531.25
1153,21,79,1.5426681946992402,67645,67566,79,0.9988321383694286,0.017000295728419917,234400.6938421509
1154,21,79,1.5348994767414772,67666,67587,79,0.9988325008128159,0.017000295703710245,234270.36395147315
1155,21,79,1.5271307587837144,67687,67608,79,0.9988328630313059,0.017000295679015925,234140.25974025973
1156,21,79,1.5193620408259514,67708,67629,79,0.9988332250251079,0.017000295654336944,234010.38062283737
1157,21,79,1.5115933228681884,67729,67650,79,0.9988335867944308,0.01700029562967328,233880.72601555748
1158,21,79,1.5038246049104251,67750,67671,79,0.9988339483394834,0.017000295605024928,233751.29533678756
1159,21,79,1.4960558869526623,67771,67692,79,0.9988343096604743,0.017000295580391865,233622.08800690252
1160,21,79,1.488287168994899,67792,67713,79,0.9988346707576116,0.017000295555774085,233493.10344827586
1161,21,79,1.4805184510371363,67813,67734,79,0.9988350316311032,0.017000295531171567,233364.34108527133
1162,21,79,1.4727497330793733,67834,67755,79,0.9988353922811569,0.0170002955065843,233235.80034423407
1163,21,79,1.4649810151216103,67855,67776,79,0.9988357527079803,0.01700029548201227,233107.48065348237
1164,21,79,1.457212297163847,67876,67797,79,0.9988361129117803,0.01700029545745546,232979.38144329897
1165,21,79,1.4494435792060842,67897,67818,79,0.998836472892764,0.017000295432913863,232851.50214592274
1166,21,79,1.4416748612483212,67918,67839,79,0.9988368326511381,0.017000295408387458,232723.84219554032
1167,21,79,1.4339061432905584,67939,67860,79,0.998837192187109,0.01700029538387623,232596.40102827764
1168,21,79,1.4261374253327954,67960,67881,79,0.9988375515008828,0.017000295359380174,232469.1780821918
1169,21,79,1.4183687073750322,67981,67902,79,0.9988379105926656,0.017000295334899263,232342.1727972626
1170,21,79,1.4105999894172692,68002,67923,79,0.9988382694626629,0.017000295310433493,232215.38461538462
1171,21,79,1.4028312714595064,68023,67944,79,0.99883862811108,0.017000295285982847,232088.81298035866
1172,21,79,1.3950625535017431,68044,67965,79,0.9988389865381224,0.01700029526154731,231962.45733788397
1173,21,79,1.3872938355439801,68065,67986,79,0.9988393447439947,0.01700029523712687,231836.31713554988
