round,alive_nodes,dead_nodes,round_airtime_s,elapsed_channel_time_s,generated_round,delivered_round,channel_drops_round,energy_drops_round,generated_total,delivered_total,channel_drops_total,energy_drops_total,pdr,goodput_bps,average_delay_s,frame_attempts,retransmissions,residual_energy_j
620,42,58,0.8534400000000001,897.1971062194415,42,42,0,0,43089,40172,2859,58,0.9323029079347397,179099.9980785694,0.7923391270621206,220733,15835,6.263507460722458
621,42,58,0.8575040000000002,898.0546102194414,42,42,0,0,43131,40214,2859,58,0.9323688298439637,179116.05616132243,0.7919721597195027,220944,15836,6.239702454527598
622,42,58,0.8534400000000001,898.9080502194414,42,42,0,0,43173,40256,2859,58,0.932434623491534,179132.89347079585,0.7916027275829852,221154,15836,6.215991410930278
623,41,59,0.8525461233000786,899.7605963427415,42,41,0,1,43215,40297,2859,59,0.9324771491380308,179145.4311904535,0.7912363535962824,221363,15836,6.192315674797985
624,41,59,0.8453120000000001,900.6059083427415,41,41,0,0,43256,40338,2859,59,0.9325411503606436,179159.3842604402,0.790869289681485,221571,15839,6.1691253682996425
625,41,59,0.8371840000000002,901.4430923427415,41,41,0,0,43297,40379,2859,59,0.9326050303716192,179174.9267058439,0.7905034744167531,221777,15840,6.146093881954956
626,41,59,0.837184,902.2802763427414,41,41,0,0,43338,40420,2859,59,0.9326687895149753,179190.4403090199,0.7901364909395447,221983,15841,6.123091500651693
627,41,59,0.8331200000000001,903.1133963427415,41,41,0,0,43379,40461,2859,59,0.9327324281334286,179206.73157480042,0.7897692467827967,222188,15841,6.1001830819459695
628,41,59,0.8331200000000001,903.9465163427415,41,41,0,0,43420,40502,2859,59,0.9327959465684017,179222.99281097384,0.789402746145402,222393,15841,6.077274663240245
629,41,59,0.8331200000000001,904.7796363427415,41,41,0,0,43461,40543,2859,59,0.9328593451600286,179239.22410049388,0.7890369867716598,222598,15841,6.054366244534522
630,41,59,0.837184,905.6168203427414,41,41,0,0,43502,40584,2859,59,0.9329226242471611,179254.621108475,0.7886733683467806,222804,15842,6.03136386323126
631,41,59,0.8412480000000001,906.4580683427414,41,41,0,0,43543,40625,2859,59,0.9329857841673748,179269.1859393953,0.7883120844624758,223011,15844,6.008267519330455
632,41,59,0.8331200000000001,907.2911883427414,41,41,0,0,43584,40666,2859,59,0.9330488252569751,179285.32988083147,0.7879485309986335,223216,15844,5.985359100624732
633,41,59,0.8371840000000002,908.1283723427414,41,41,0,0,43625,40707,2859,59,0.9331117478510028,179300.64180237532,0.7875874070772294,223422,15845,5.96235671932147
634,41,59,0.837184,908.9655563427414,41,41,0,0,43666,40748,2859,59,0.933174552283241,179315.92551845938,0.7872267106654347,223628,15846,5.939304420849954
635,41,59,0.8331200000000001,909.7986763427414,41,41,0,0,43707,40789,2859,59,0.9332372388862196,179331.98216539886,0.7868653444923258,223833,15846,5.91639600214423
636,41,59,0.8331200000000001,910.6317963427414,41,41,0,0,43748,40830,2859,59,0.9332998079912225,179348.00943248637,0.786504704060735,224038,15846,5.893487583438507
637,40,60,0.8320717227798955,911.4638680655213,41,40,0,1,43789,40870,2859,60,0.9333394231427984,179359.82514256737,0.7861467183742307,224242,15847,5.8706827593189805
638,40,60,0.8168640000000001,912.2807320655213,40,40,0,0,43829,40910,2859,60,0.9334002601017591,179374.60942477424,0.7857900063050957,224443,15848,5.848465617508942
639,40,60,0.8128000000000001,913.0935320655213,40,40,0,0,43869,40950,2859,60,0.9334609861177597,179390.16568156582,0.7854303191191241,224643,15848,5.826342438296444
640,40,60,0.8168640000000001,913.9103960655214,40,40,0,0,43909,40990,2859,60,0.933521601493999,179404.89648204544,0.785075200632222,224844,15849,5.8041252964864025
641,40,60,0.8128000000000001,914.7231960655214,40,40,0,0,43949,41030,2859,60,0.9335821065325719,179420.39811160986,0.7847169116232374,225044,15849,5.782002117273904
642,40,60,0.8128000000000001,915.5359960655214,40,40,0,0,43989,41070,2859,60,0.9336425015344745,179435.8722169162,0.7843593205232062,225244,15849,5.759878938061404
643,40,60,0.8128000000000001,916.3487960655215,40,40,0,0,44029,41110,2859,60,0.9337027867996094,179451.31887120643,0.7840024252949339,225444,15849,5.737755758848906
644,40,60,0.8128000000000001,917.1615960655215,40,40,0,0,44069,41150,2859,60,0.9337629626267898,179466.7381474628,0.7836462239091467,225644,15849,5.715632579636407
645,40,60,0.816864,917.9784600655215,40,40,0,0,44109,41190,2859,60,0.9338230293137455,179481.3355296377,0.7832911090033515,225845,15850,5.693415437826367
646,40,60,0.816864,918.7953240655215,40,40,0,0,44149,41230,2859,60,0.933882987157127,179495.90695592086,0.7829363874323239,226046,15851,5.671148378848077
647,40,60,0.8128000000000001,919.6081240655216,40,40,0,0,44189,41270,2859,60,0.9339428364525109,179511.24580130193,0.7825822549993064,226246,15851,5.6490251996355765
648,40,60,0.8128000000000001,920.4209240655216,40,40,0,0,44229,41310,2859,60,0.9340025774944041,179526.55755600482,0.7822288083710492,226446,15851,5.626902020423079
649,40,60,0.816864,921.2377880655216,40,40,0,0,44269,41350,2859,60,0.9340622105762497,179541.05025079168,0.7818768318209118,226647,15852,5.604684878613038
650,40,60,0.816864,922.0546520655216,40,40,0,0,44309,41390,2859,60,0.9341217359904308,179555.51726692577,0.7815256337709917,226848,15853,5.582467736802999
651,40,60,0.8128000000000001,922.8674520655217,40,40,0,0,44349,41430,2859,60,0.9341811540282757,179570.74943871162,0.7811742310347092,227048,15853,5.560344557590501
652,40,60,0.8128000000000001,923.6802520655217,40,40,0,0,44389,41470,2859,60,0.9342404649800626,179585.95480314895,0.7808235061913347,227248,15853,5.538221378378001
653,40,60,0.8128000000000001,924.4930520655217,40,40,0,0,44429,41510,2859,60,0.9342996691350244,179601.13343094353,0.7804734572811685,227448,15853,5.516098199165501
654,40,60,0.8128000000000001,925.3058520655218,40,40,0,0,44469,41550,2859,60,0.9343587667813533,179616.2853925528,0.7801240823520568,227648,15853,5.493975019953002
655,40,60,0.816864,926.1227160655218,40,40,0,0,44509,41590,2859,60,0.9344177582062055,179630.62250189992,0.779776747480515,227849,15854,5.471757878142963
656,40,60,0.8128000000000001,926.9355160655218,40,40,0,0,44549,41630,2859,60,0.9344766436957058,179645.72196652056,0.7794287133725986,228049,15854,5.449634698930465
657,40,60,0.8209280000000001,927.7564440655218,40,40,0,0,44589,41670,2859,60,0.9345354235349526,179659.22098001445,0.7790844683390435,228251,15856,5.4273235945228855
658,40,60,0.8128000000000001,928.5692440655218,40,40,0,0,44629,41710,2859,60,0.9345940980080217,179674.26884561707,0.7787377656599043,228451,15856,5.405200415310386
659,39,61,0.8054817373394331,929.3747258028612,40,39,0,1,44669,41749,2859,61,0.9346302805077347,179686.40136596866,0.7783918328654307,228649,15857,5.3833965341374626
660,39,61,0.8006080000000001,930.1753338028612,39,39,0,0,44708,41788,2859,61,0.9346873042855864,179699.45442073583,0.7780524006885651,228846,15859,5.361844800537328
661,39,61,0.8087360000000001,930.9840698028612,39,39,0,0,44747,41827,2859,61,0.934744228663374,179710.91603686407,0.7777207914899145,229045,15863,5.3401051417421135
662,39,61,0.7924800000000001,931.7765498028612,39,39,0,0,44786,41866,2859,61,0.9348010539007726,179725.49323701145,0.7773758217962915,229240,15863,5.318741333337058
663,38,62,0.7797701963260907,932.5563199991873,39,38,0,1,44825,41904,2859,62,0.934835471277189,179738.20605295568,0.7770318281183815,229431,15863,5.297849676598249
664,38,62,0.7762240000000001,933.3325439991872,38,38,0,0,44863,41942,2859,62,0.9348906671421885,179751.5805900647,0.776689379210254,229622,15864,5.277146765552918
665,38,62,0.7762240000000001,934.1087679991872,38,38,0,0,44901,41980,2859,62,0.9349457695819692,179764.93289927678,0.7763476470748045,229813,15865,5.256443854507587
666,38,62,0.7721600000000001,934.8809279991872,38,38,0,0,44939,42018,2859,62,0.9350007788335299,179779.0445460303,0.776004792078731,230003,15865,5.235834906059797
667,38,62,0.7721600000000001,935.6530879991872,38,38,0,0,44977,42056,2859,62,0.935055695133068,179793.1329011401,0.7756625566608317,230193,15865,5.215225957612005
668,37,63,0.7603316204677804,936.413419619655,38,37,0,1,45015,42093,2859,63,0.9350883038987005,179805.1976533912,0.7753228060857098,230380,15865,5.195053096731356
669,37,63,0.7640320000000002,937.177451619655,37,37,0,0,45052,42130,2859,63,0.9351416141347776,179816.53283351968,0.7749856003232717,230568,15868,5.174861499142406
670,37,63,0.7518400000000001,937.929291619655,37,37,0,0,45089,42167,2859,63,0.9351948368781743,179830.18710156405,0.7746452275635706,230753,15868,5.155001706514326
671,37,63,0.7518400000000001,938.681131619655,37,37,0,0,45126,42204,2859,63,0.9352479723441032,179843.81949673904,0.7743054516094857,230938,15868,5.135141913886246
672,37,63,0.7518400000000001,939.4329716196551,37,37,0,0,45163,42241,2859,63,0.9353010207470717,179857.43007156008,0.7739662708927438,231123,15868,5.115282121258166
673,37,63,0.7518400000000001,940.1848116196551,37,37,0,0,45200,42278,2859,63,0.935353982300885,179871.01887837454,0.7736276838505614,231308,15868,5.095422328630087
674,37,63,0.7518400000000001,940.9366516196551,37,37,0,0,45237,42315,2859,63,0.9354068572186485,179884.58596936255,0.7732896889256213,231493,15868,5.075562536002008
675,37,63,0.7518400000000001,941.6884916196551,37,37,0,0,45274,42352,2859,63,0.9354596457127712,179898.1313965376,0.772952284566049,231678,15868,5.055702743373928
676,37,63,0.755904,942.4443956196551,37,37,0,0,45311,42389,2859,63,0.9355123479949681,179910.8793983727,0.7726163320907534,231864,15869,5.035748988148308
677,37,63,0.755904,943.2002996196551,37,37,0,0,45348,42426,2859,63,0.9355649642762636,179923.60696708114,0.7722810613786025,232050,15870,5.015795232922689
678,37,63,0.755904,943.9562036196551,37,37,0,0,45385,42463,2859,63,0.9356174947669935,179936.31415175047,0.7719464706474396,232236,15871,4.99584147769707
679,37,63,0.7518400000000001,944.7080436196551,37,37,0,0,45422,42500,2859,63,0.9356699396768086,179949.77511638822,0.7716114106389615,232421,15871,4.97598168506899
680,37,63,0.7518400000000001,945.4598836196551,37,37,0,0,45459,42537,2859,63,0.935722299214677,179963.21467241447,0.7712769335216284,232606,15871,4.95612189244091
681,37,63,0.7518400000000001,946.2117236196551,37,37,0,0,45496,42574,2859,63,0.9357745735888869,179976.63287086177,0.7709430377757117,232791,15871,4.936262099812831
682,37,63,0.7518400000000001,946.9635636196551,37,37,0,0,45533,42611,2859,63,0.9358267630070498,179990.02976260055,0.7706097218867616,232976,15871,4.916402307184752
683,37,63,0.7518400000000001,947.7154036196551,37,37,0,0,45570,42648,2859,63,0.9358788676761027,180003.4053983398,0.7702769843455831,233161,15871,4.896542514556672
684,37,63,0.7559040000000001,948.4713076196551,37,37,0,0,45607,42685,2859,63,0.935930887802311,180015.9884946864,0.7699464422027428,233347,15872,4.876588759331052
685,36,64,0.7401511671982695,949.2114587868534,37,36,0,1,45644,42721,2859,64,0.935960914906669,180027.3252267725,0.7696178745662763,233529,15872,4.857142792127652
686,36,64,0.735584,949.9470427868534,36,36,0,0,45680,42757,2859,64,0.9360113835376532,180039.50988494713,0.7692873310123282,233710,15873,4.837908435730992
687,36,64,0.7315200000000001,950.6785627868535,36,36,0,0,45716,42793,2859,64,0.9360617726835244,180052.4453798771,0.7689572486351122,233890,15873,4.8187680419318735
688,36,64,0.7315200000000001,951.4100827868535,36,36,0,0,45752,42829,2859,64,0.9361120825319111,180065.3609831254,0.7686277211606757,234070,15873,4.799627648132754
689,36,64,0.735584,952.1456667868536,36,36,0,0,45788,42865,2859,64,0.9361623132698523,180077.48812071513,0.7682991264280602,234251,15874,4.780393291736094
690,36,64,0.735584,952.8812507868536,36,36,0,0,45824,42901,2859,64,0.9362124650837989,180089.59653503084,0.76797117789998,234432,15875,4.761158935339435
691,36,64,0.7315200000000001,953.6127707868536,36,36,0,0,45860,42937,2859,64,0.9362625381596162,180102.45380657574,0.7676433060492178,234612,15875,4.742018541540316
692,36,64,0.7315200000000001,954.3442907868537,36,36,0,0,45896,42973,2859,64,0.9363125326825867,180115.29136751645,0.7673159835381174,234792,15875,4.722878147741197
693,36,64,0.735584,955.0798747868537,36,36,0,0,45932,43009,2859,64,0.9363624488374118,180127.3427925528,0.7669899649220338,234973,15876,4.703643791344537
694,36,64,0.7315200000000001,955.8113947868537,36,36,0,0,45968,43045,2859,64,0.9364122868082144,180140.14160021202,0.7666637363243118,235153,15876,4.684503397545417
695,36,64,0.7315200000000001,956.5429147868538,36,36,0,0,46004,43081,2859,64,0.936462046778541,180152.9208319931,0.7663380529427876,235333,15876,4.665363003746299
696,36,64,0.7315200000000001,957.2744347868538,36,36,0,0,46040,43117,2859,64,0.936511728931364,180165.6805327739,0.7660129134117971,235513,15876,4.64622260994718
697,36,64,0.7315200000000001,958.0059547868539,36,36,0,0,46076,43153,2859,64,0.9365613334490841,180178.42074729517,0.7656883163702336,235693,15876,4.627082216148059
698,36,64,0.7355840000000001,958.7415387868539,36,36,0,0,46112,43189,2859,64,0.9366108605135323,180190.37770971857,0.7653654837359727,235874,15877,4.6078478597514
699,36,64,0.7355840000000001,959.4771227868539,36,36,0,0,46148,43225,2859,64,0.9366603103059721,180202.31633850996,0.7650432828645728,236055,15878,4.588613503354741
700,36,64,0.7315200000000001,960.2086427868539,36,36,0,0,46184,43261,2859,64,0.936709683007102,180214.99941696745,0.7647203030574737,236235,15878,4.569473109555622
701,36,64,0.7315200000000001,960.940162786854,36,36,0,0,46220,43297,2859,64,0.9367589787970575,180227.6631853245,0.7643978603440796,236415,15878,4.550332715756502
702,36,64,0.7315200000000001,961.671682786854,36,36,0,0,46256,43333,2859,64,0.9368081978554134,180240.30768764718,0.7640759533857765,236595,15878,4.531192321957383
703,36,64,0.735584,962.407266786854,36,36,0,0,46292,43369,2859,64,0.9368573403611855,180252.17180578504,0.7637549556783441,236776,15879,4.511945864092176
704,36,64,0.7315200000000001,963.1387867868541,36,36,0,0,46328,43405,2859,64,0.9369064064928337,180264.77843262552,0.7634341159212612,236956,15879,4.492805470293057
705,36,64,0.7315200000000001,963.8703067868541,36,36,0,0,46364,43441,2859,64,0.9369553964282633,180277.3659241122,0.7631138079305398,237136,15879,4.473665076493937
706,35,65,0.7120730925222238,964.5823798793764,36,35,0,1,46400,43476,2859,65,0.9369827586206897,180289.4222697155,0.7627951685249468,237311,15879,4.455203388031162
707,35,65,0.7112,965.2935798793764,35,35,0,0,46435,43511,2859,65,0.9370302573489825,180301.62390777387,0.7624766002903883,237486,15879,4.436772170868497
708,35,65,0.715264,966.0088438793764,35,35,0,0,46470,43546,2859,65,0.9370776845276523,180313.04899911454,0.7621591974390212,237662,15880,4.4182469911082904
709,35,65,0.715264,966.7241078793764,35,35,0,0,46505,43581,2859,65,0.9371250403182454,180324.45718396356,0.7618423976532003,237838,15881,4.399721811348086
710,35,65,0.7112,967.4353078793764,35,35,0,0,46540,43616,2859,65,0.9371723248818221,180336.60605423432,0.7615253608897802,238013,15881,4.38129059418542
711,35,65,0.7112,968.1465078793764,35,35,0,0,46575,43651,2859,65,0.9372195383789587,180348.73707539553,0.7612088325356382,238188,15881,4.362859377022754
712,35,65,0.7112,968.8577078793763,35,35,0,0,46610,43686,2859,65,0.937266680969749,180360.85028675417,0.7608928113688062,238363,15881,4.3444281598600885
713,35,65,0.7112,969.5689078793763,35,35,0,0,46645,43721,2859,65,0.9373137528138064,180372.94572750188,0.7605772961712259,238538,15881,4.325996942697423
714,35,65,0.7112,970.2801078793763,35,35,0,0,46680,43756,2859,65,0.9373607540702656,180385.02343671536,0.7602622857287387,238713,15881,4.307565725534757
715,35,65,0.7152640000000001,970.9953718793763,35,35,0,0,46715,43791,2859,65,0.9374076848977845,180396.32842015242,0.7599490780934715,238889,15882,4.289040545774552
716,35,65,0.7112,971.7065718793763,35,35,0,0,46750,43826,2859,65,0.9374545454545454,180408.37128532,0.7596350724965936,239064,15882,4.2706093286118865
717,35,65,0.7112,972.4177718793762,35,35,0,0,46785,43861,2859,65,0.937501335898258,180420.3965348373,0.7593215680372137,239239,15882,4.25217811144922
718,35,65,0.7112,973.1289718793762,35,35,0,0,46820,43896,2859,65,0.9375480563861598,180432.40420732685,0.7590085635166016,239414,15882,4.233746894286555
719,35,65,0.7112,973.8401718793762,35,35,0,0,46855,43931,2859,65,0.9375947070750187,180444.39434129844,0.7586960577398485,239589,15882,4.21531567712389
720,35,65,0.7112,974.5513718793761,35,35,0,0,46890,43966,2859,65,0.9376412881211346,180456.3669751494,0.7583840495158484,239764,15882,4.196884459961224
721,35,65,0.7112,975.2625718793761,35,35,0,0,46925,44001,2859,65,0.937687799680341,180468.3221471651,0.7580725376572878,239939,15882,4.178453242798558
722,35,65,0.7112,975.973771879376,35,35,0,0,46960,44036,2859,65,0.9377342419080068,180480.25989551924,0.7577615209806254,240114,15882,4.160022025635893
723,35,65,0.7152640000000001,976.6890358793761,35,35,0,0,46995,44071,2859,65,0.9377806149590382,180491.42923088121,0.7574530270324555,240290,15883,4.141496845875688
724,35,65,0.7193280000000001,977.4083638793761,35,35,0,0,47030,44106,2859,65,0.9378269189878801,180501.83170089265,0.7571472340904152,240467,15885,4.122877703517941
725,35,65,0.7112,978.1195638793761,35,35,0,0,47065,44141,2859,65,0.937873154148518,180513.7188951823,0.7568376909276264,240642,15885,4.104446486355276
726,35,65,0.7112,978.830763879376,35,35,0,0,47100,44176,2859,65,0.9379193205944798,180525.58881544892,0.7565286382578975,240817,15885,4.08601526919261
727,35,65,0.723392,979.554155879376,35,35,0,0,47135,44211,2859,65,0.9379654184788374,180535.19444388623,0.7562272448966407,240995,15888,4.067302164237325
728,35,65,0.7112,980.265355879376,35,35,0,0,47170,44246,2859,65,0.9380114479542082,180547.03141194995,0.7559191640503075,241170,15888,4.048870947074659
729,35,65,0.7112,980.976555879376,35,35,0,0,47205,44281,2859,65,0.9380574091727572,180558.85121660313,0.7556115702223171,241345,15888,4.030439729911993
730,35,65,0.7152640000000001,981.691819879376,35,35,0,0,47240,44316,2859,65,0.9381033022861981,180569.90637018965,0.7553071217045528,241521,15889,4.011914550151787
731,35,65,0.7152640000000001,982.407083879376,35,35,0,0,47275,44351,2859,65,0.9381491274457959,180580.94542586012,0.7550032453361469,241697,15890,3.993389370391583
732,35,65,0.7112,983.118283879376,35,35,0,0,47310,44386,2859,65,0.9381948848023673,180592.71494719124,0.7546971013911591,241872,15890,3.9749581532289167
733,35,65,0.7112,983.829483879376,35,35,0,0,47345,44421,2859,65,0.9382405745062836,180604.46745239568,0.7543914398773661,242047,15890,3.9565269360662514
734,35,65,0.7112,984.5406838793759,35,35,0,0,47380,44456,2859,65,0.9382861967074715,180616.2029783491,0.7540862596553226,242222,15890,3.9380957189035852
735,35,65,0.7152640000000001,985.255947879376,35,35,0,0,47415,44491,2859,65,0.9383317515554149,180627.17650478776,0.7537846652959367,242398,15891,3.9195705391433795
736,35,65,0.7152640000000001,985.971211879376,35,35,0,0,47450,44526,2859,65,0.938377239199157,180638.1341099331,0.7534836363501335,242574,15892,3.901045359383175
737,35,65,0.7112,986.682411879376,35,35,0,0,47485,44561,2859,65,0.9384226597873012,180649.81989543227,0.7531798882558862,242749,15892,3.882614142220509
738,35,65,0.7112,987.393611879376,35,35,0,0,47520,44596,2859,65,0.9384680134680135,180661.48884685323,0.7528766169390769,242924,15892,3.864182925057843
739,35,65,0.7112,988.1048118793759,35,35,0,0,47555,44631,2859,65,0.9385133003890233,180673.14100054553,0.752573821278026,243099,15892,3.8457517078951775
740,34,66,0.7053613533625285,988.8101732327384,35,34,0,1,47590,44665,2859,66,0.9385375078798067,180681.79801983936,0.7522799914823747,243272,15893,3.8275560255157224
741,34,66,0.6949440000000001,989.5051172327384,34,34,0,0,47624,44699,2859,66,0.9385813875356963,180692.34497748024,0.751981384185479,243443,15894,3.809706966697923
742,34,66,0.69088,990.1959972327384,34,34,0,0,47658,44733,2859,66,0.9386252045826514,180703.61877855918,0.7516808687066192,243613,15894,3.791951870477664
743,34,66,0.6949440000000001,990.8909412327383,34,34,0,0,47692,44767,2859,66,0.9386689591545752,180714.13568200226,0.7513833515759301,243784,15895,3.7741028116598643
744,34,66,0.69088,991.5818212327383,34,34,0,0,47726,44801,2859,66,0.9387126513849893,180725.37854436753,0.751083746080358,243954,15895,3.756347715439605
745,34,66,0.69088,992.2727012327383,34,34,0,0,47760,44835,2859,66,0.9387562814070352,180736.60575081734,0.7507845949881251,244124,15895,3.7385926192193457
746,34,66,0.6949440000000001,992.9676452327383,34,34,0,0,47794,44869,2859,66,0.9387998493534754,180747.07757263657,0.7504887050845587,244295,15896,3.7207435604015466
747,34,66,0.69088,993.6585252327383,34,34,0,0,47828,44903,2859,66,0.9388433553566948,180758.27403375888,0.7501904575771225,244465,15896,3.7029884641812876
748,34,66,0.6949440000000001,994.3534692327382,34,34,0,0,47862,44937,2859,66,0.9388867995487025,180768.71611731482,0.7498956458315419,244636,15897,3.6851394053634885
749,34,66,0.6949440000000001,995.0484132327382,34,34,0,0,47896,44971,2859,66,0.9389301820611324,180779.14361532257,0.7496013702358955,244807,15898,3.6672903465456894
750,34,66,0.694944,995.7433572327382,34,34,0,0,47930,45005,2859,66,0.9389735030252452,180789.55655832044,0.7493045593384053,244978,15899,3.6494412877278903
751,34,66,0.69088,996.4342372327382,34,34,0,0,47964,45039,2859,66,0.9390167625719289,180800.6923771737,0.7490081063338749,245148,15899,3.631686191507631
752,34,66,0.69088,997.1251172327381,34,34,0,0,47998,45073,2859,66,0.9390599608317013,180811.81276463444,0.7487121005772379,245318,15899,3.6139310952873718
753,34,66,0.69088,997.8159972327381,34,34,0,0,48032,45107,2859,66,0.9391030979347101,180822.9177527564,0.7484165410571377,245488,15899,3.5961759990671127
754,34,66,0.69088,998.5068772327381,34,34,0,0,48066,45141,2859,66,0.9391461740107352,180834.00737350457,0.7481214267652637,245658,15899,3.5784209028468528
755,34,66,0.69088,999.1977572327381,34,34,0,0,48100,45175,2859,66,0.9391891891891891,180845.08165875563,0.747826756696342,245828,15899,3.5606658066265946
756,34,66,0.69088,999.8886372327381,34,34,0,0,48134,45209,2859,66,0.9392321435991191,180856.14064029802,0.7475325298481215,245998,15899,3.542910710406335
757,34,66,0.694944,1000.5835812327381,34,34,0,0,48168,45243,2859,66,0.9392750373692078,180866.44973430308,0.7472394638297682,246169,15900,3.525061651588535
758,34,66,0.694944,1001.278525232738,34,34,0,0,48202,45277,2859,66,0.9393178706277748,180876.74451811807,0.7469469277159851,246340,15901,3.5072125927707365
759,34,66,0.6949440000000001,1001.973469232738,34,34,0,0,48236,45311,2859,66,0.939360643502778,180887.02502151852,0.7466549203139002,246511,15902,3.489363533952938
760,34,66,0.69088,1002.664349232738,34,34,0,0,48270,45345,2859,66,0.9394033561218148,180898.02448725357,0.7463624545702853,246681,15902,3.471608437732678
761,34,66,0.69088,1003.355229232738,34,34,0,0,48304,45379,2859,66,0.9394460086121232,180909.00880519117,0.7460704270838067,246851,15902,3.453853341512419
762,34,66,0.694944,1004.050173232738,34,34,0,0,48338,45413,2859,66,0.9394886011005834,180919.24571372312,0.7457790158497023,247022,15903,3.435987598090761
763,34,66,0.6990080000000001,1004.749181232738,34,34,0,0,48372,45447,2859,66,0.9395311337137187,180928.73663948875,0.7454903656331328,247194,15905,3.4180445766754213
764,33,67,0.6894720996288258,1005.4386533323668,34,33,0,1,48406,45480,2859,67,0.9395529479816551,180935.95208126825,0.7452043537264439,247363,15906,3.400371814575043
765,33,67,0.67056,1006.1092133323668,33,33,0,0,48439,45513,2859,67,0.93959412869795,180946.55887010487,0.7449152228007594,247528,15906,3.38327139937143
766,33,67,0.67056,1006.7797733323669,33,33,0,0,48472,45546,2859,67,0.9396352533421357,180957.15152975748,0.7446265108502007,247693,15906,3.366170984167816
767,33,67,0.67056,1007.4503333323669,33,33,0,0,48505,45579,2859,67,0.9396763220286568,180967.73008843933,0.7443382169647322,247858,15906,3.3490705689642026
768,33,67,0.67056,1008.1208933323669,33,33,0,0,48538,45612,2859,67,0.939717334871647,180978.29457428853,0.7440503402369506,248023,15906,3.3319701537605892
769,33,67,0.67056,1008.7914533323669,33,33,0,0,48571,45645,2859,67,0.9397582919849293,180988.8450153684,0.7437628797620784,248188,15906,3.314869738556976
770,33,67,0.67056,1009.462013332367,33,33,0,0,48604,45678,2859,67,0.9397991934820179,180999.3814396677,0.7434758346379513,248353,15906,3.2977693233533625
771,33,67,0.67056,1010.132573332367,33,33,0,0,48637,45711,2859,67,0.939840039476119,181009.90387510083,0.7431892039650112,248518,15906,3.2806689081497495
772,33,67,0.6746240000000001,1010.807197332367,33,33,0,0,48670,45744,2859,67,0.9398808300801315,181019.68454804644,0.7429040529533251,248684,15907,3.2634745303485957
773,33,67,0.67056,1011.477757332367,33,33,0,0,48703,45777,2859,67,0.9399215654066485,181030.17952952528,0.742618247725914,248849,15907,3.2463741151449823
774,33,67,0.67056,1012.148317332367,33,33,0,0,48736,45810,2859,67,0.9399622455679579,181040.6606049102,0.7423328542676587,249014,15907,3.2292736999413694
775,33,67,0.674624,1012.822941332367,33,33,0,0,48769,45843,2859,67,0.9400028706760442,181050.40132560034,0.742048314941294,249180,15908,3.212062637536357
776,33,67,0.6746240000000001,1013.497565332367,33,33,0,0,48802,45876,2859,67,0.9400434408425884,181060.1290786738,0.7417651594233593,249346,15909,3.194868259735203
777,33,67,0.67056,1014.168125332367,33,33,0,0,48835,45909,2859,67,0.94008395617897,181070.56947763776,0.7414809946101703,249511,15909,3.17776784453159
778,33,67,0.67056,1014.838685332367,33,33,0,0,48868,45942,2859,67,0.9401244167962675,181080.99607950464,0.7411972380264376,249676,15909,3.160667429327977
779,32,68,0.6681882405633227,1015.5068735729303,33,32,0,1,48901,45974,2859,68,0.9401443733256989,181087.89293861258,0.74091819650093,249840,15910,3.1436764207611665
780,32,68,0.65024,1016.1571135729304,32,32,0,0,48933,46006,2859,68,0.9401835162364867,181097.9793793398,0.740636745935197,250000,15910,3.1272181151457876
781,32,68,0.65024,1016.8073535729304,32,32,0,0,48965,46038,2859,68,0.9402226079852957,181108.05291967405,0.7403556866296448,250160,15910,3.1107598095304083
782,32,68,0.6543040000000001,1017.4616575729304,32,32,0,0,48997,46070,2859,68,0.9402616486723677,181117.39015265155,0.7400761645456155,250321,15911,3.094207541317489
783,31,69,0.640842645534563,1018.102500218465,32,31,0,1,49029,46101,2859,69,0.9402802423055743,181125.18136477465,0.7398020701396254,250478,15911,3.078044728386353
784,31,69,0.62992,1018.732420218465,31,31,0,0,49060,46132,2859,69,0.9403179779861395,181134.9048461895,0.7395240822591176,250633,15911,3.062225369760353
785,31,69,0.62992,1019.362340218465,31,31,0,0,49091,46163,2859,69,0.9403556660080259,181144.6163102575,0.7392464677349473,250788,15911,3.0464060111343536
786,31,69,0.6421120000000001,1020.004452218465,31,31,0,0,49122,46194,2859,69,0.9403933064614632,181152.15046181445,0.7389737126319245,250946,15914,3.030288930718193
787,31,69,0.6339840000000001,1020.638436218465,31,31,0,0,49153,46225,2859,69,0.9404308994364535,181161.11782451297,0.7386978066541889,251102,15915,3.0143756094946537
788,31,69,0.62992,1021.268356218465,31,31,0,0,49184,46256,2859,69,0.9404684450227716,181170.79499565,0.7384213040440295,251257,15915,2.998556250868654
789,31,69,0.6339840000000001,1021.902340218465,31,31,0,0,49215,46287,2859,69,0.9405059433099665,181179.73970038915,0.7381463132009288,251413,15916,2.982642929645114
790,31,69,0.62992,1022.532260218465,31,31,0,0,49246,46318,2859,69,0.9405433943873615,181189.3934382241,0.7378705498165327,251568,15916,2.9668235710191144
791,31,69,0.642112,1023.174372218465,31,31,0,0,49277,46349,2859,69,0.9405807983440551,181196.87614733848,0.7375991010307216,251726,15919,2.950722324600495
792,30,70,0.6187032139873744,1023.7930754324524,31,30,0,1,49308,46379,2859,70,0.9405978745842459,181204.58562550606,0.7373285498688646,251878,15920,2.935284206595472
