round,round_airtime_s,elapsed_channel_time_s,alive_nodes,dead_nodes,residual_energy_j,generated_packets,delivered_packets,energy_drops,pdr,avg_delay_s,throughput_bps
803,0.672,904.9919999999978,42,58,6.068954542645886,56562,56504,58,0.9989745765708427,0.6191837986060817,249743.64414271127
804,0.672,905.6639999999978,42,58,6.050360463620539,56604,56546,58,0.9989753374319836,0.6189801465540193,249743.8343579965
805,0.672,906.3359999999979,42,58,6.0317663845951905,56646,56588,58,0.9989760971648484,0.6187767968058443,249744.02429121267
806,0.672,907.0079999999979,42,58,6.013172305569843,56688,56630,58,0.9989768557719447,0.6185737486889397,249744.21394298677
807,0.672,907.6799999999979,42,58,5.994578226544496,56730,56672,58,0.998977613255773,0.6183710015326825,249744.40331394383
808,0.672,908.3519999999979,42,58,5.975984147519149,56772,56714,58,0.9989783696188261,0.6181685546684368,249744.5924047071
809,0.672,909.023999999998,41,59,5.957593808665684,56814,56755,59,0.9989615235681346,0.6179719217647005,249740.3808920342
810,0.656,909.6799999999979,41,59,5.939618028453899,56855,56796,59,0.9989622724474541,0.6177690934228719,249740.5681118641
811,0.656,910.3359999999979,41,59,5.921642248242114,56896,56837,59,0.9989630202474691,0.6175665577059889,249740.75506186785
812,0.656,910.9919999999978,41,59,5.9036664680303295,56937,56878,59,0.9989637669705113,0.6173643139812431,249740.9417426284
813,0.656,911.6479999999978,41,59,5.885690687818544,56978,56919,59,0.9989645126189055,0.6171623616176498,249741.128154727
814,0.656,912.3039999999977,41,59,5.86771490760676,57019,56960,59,0.9989652571949701,0.6169606999860405,249741.31429874315
815,0.656,912.9599999999976,41,59,5.849739127394974,57060,57001,59,0.9989660007010165,0.6167593284590573,249741.50017525477
816,0.656,913.6159999999976,41,59,5.831763347183189,57101,57042,59,0.9989667431393495,0.6165582464111459,249741.68578483805
817,0.656,914.2719999999975,41,59,5.813787566971403,57142,57083,59,0.9989674845122677,0.6163574532185492,249741.87112806758
818,0.656,914.9279999999975,41,59,5.795811786759619,57183,57124,59,0.9989682248220625,0.6161569482593008,249742.0562055163
819,0.656,915.5839999999974,41,59,5.777836006547833,57224,57165,59,0.9989689640710192,0.6159567309132189,249742.2410177555
820,0.656,916.2399999999974,41,59,5.759860226336048,57265,57206,59,0.9989697022614162,0.6157568005618994,249742.42556535476
821,0.656,916.8959999999973,41,59,5.741884446124264,57306,57247,59,0.9989704393955258,0.6155571565887099,249742.60984888216
822,0.656,917.5519999999973,41,59,5.723908665912477,57347,57288,59,0.9989711754756134,0.6153577983787832,249742.7938689041
823,0.656,918.2079999999972,41,59,5.705932885700692,57388,57329,59,0.9989719105039381,0.6151587253190112,249742.97762598528
824,0.656,918.8639999999972,41,59,5.687957105488906,57429,57370,59,0.9989726444827526,0.6149599367980382,249743.16112068892
825,0.656,919.5199999999971,41,59,5.669981325277123,57470,57411,59,0.9989733774143031,0.6147614322062551,249743.34435357657
826,0.656,920.1759999999971,41,59,5.652005545065337,57511,57452,59,0.9989741093008294,0.6145632109357928,249743.52732520815
827,0.656,920.831999999997,41,59,5.634029764853552,57552,57493,59,0.998974840144565,0.6143652723805163,249743.71003614203
828,0.656,921.487999999997,41,59,5.616053984641766,57593,57534,59,0.9989755699477367,0.6141676159360184,249743.892486935
829,0.656,922.1439999999969,41,59,5.598078204429982,57634,57575,59,0.9989762987125655,0.6139702409996134,249744.0746781422
830,0.656,922.7999999999969,41,59,5.580102424218197,57675,57616,59,0.9989770264412657,0.6137731469703311,249744.25661031727
831,0.656,923.4559999999968,41,59,5.562126644006411,57716,57657,59,0.9989777531360454,0.613576333248911,249744.43828401223
832,0.656,924.1119999999968,41,59,5.544150863794627,57757,57698,59,0.9989784787991066,0.6133797992377954,249744.6196997775
833,0.656,924.7679999999967,41,59,5.5261750835828405,57798,57739,59,0.9989792034326447,0.6131835443411243,249744.80085816205
834,0.656,925.4239999999967,41,59,5.508199303371056,57839,57780,59,0.9989799270388492,0.6129875679647289,249744.9817597132
835,0.656,926.0799999999966,41,59,5.49022352315927,57880,57821,59,0.9989806496199033,0.6127918695161255,249745.16240497673
836,0.656,926.7359999999966,41,59,5.472247742947486,57921,57862,59,0.9989813711779838,0.6125964484045099,249745.3427944969
837,0.656,927.3919999999965,40,60,5.454739179925237,57962,57902,60,0.9989648390324696,0.6124079946730656,249741.20975811832
838,0.64,928.0319999999965,40,60,5.437361329483094,58002,57942,60,0.9989655529119685,0.6122123454064053,249741.38822799307
839,0.64,928.6719999999965,40,60,5.41998347904095,58042,57982,60,0.9989662658075187,0.6120169660845785,249741.56645188062
840,0.64,929.3119999999965,40,60,5.402605628598806,58082,58022,60,0.9989669777211528,0.6118218561492903,249741.74443028917
841,0.64,929.9519999999965,40,60,5.385227778156661,58122,58062,60,0.9989676886548983,0.6116270150437845,249741.92216372554
842,0.64,930.5919999999965,39,61,5.368316135601576,58162,58101,61,0.9989512052542897,0.6114333102208092,249737.80131357338
843,0.624,931.2159999999965,39,61,5.3515326630785385,58201,58140,61,0.9989519080428171,0.6112384892811533,249737.97701070522
844,0.624,931.8399999999965,39,61,5.334749190555499,58240,58179,61,0.9989526098901099,0.6110439295359713,249738.1524725284
845,0.624,932.4639999999965,39,61,5.317965718032461,58279,58218,61,0.9989533107980576,0.6108496304603437,249738.32769951533
846,0.624,933.0879999999966,39,61,5.301182245509423,58318,58257,61,0.9989540107685448,0.610655591530757,249738.50269213715
847,0.624,933.7119999999966,39,61,5.284398772986385,58357,58296,61,0.9989547098034511,0.6104618122250983,249738.6774508637
848,0.624,934.3359999999966,38,62,5.267839028900478,58396,58334,62,0.9989382834440715,0.6102754451063045,249734.5708610188
849,0.608,934.9439999999965,38,62,5.251645442849653,58434,58372,62,0.9989389738850669,0.6100819198277944,249734.74347126766
850,0.608,935.5519999999965,38,62,5.2354518567988295,58472,58410,62,0.9989396634286496,0.6098886463541322,249734.91585716335
851,0.608,936.1599999999964,38,62,5.219258270748004,58510,58448,62,0.9989403520765681,0.6096956241941847,249735.08801914298
852,0.608,936.7679999999964,38,62,5.203064684697179,58548,58486,62,0.9989410398305664,0.6095028528580951,249735.25995764256
853,0.608,937.3759999999963,38,62,5.186871098646356,58586,58524,62,0.9989417266923838,0.609310331857279,249735.43167309693
854,0.608,937.9839999999963,38,62,5.17067751259553,58624,58562,62,0.9989424126637555,0.60911806070442,249735.60316593986
855,0.608,938.5919999999962,38,62,5.154483926544705,58662,58600,62,0.9989430977464117,0.6089260389134656,249735.7744366039
856,0.608,939.1999999999962,38,62,5.13829034049388,58700,58638,62,0.9989437819420783,0.6087342659996237,249735.9454855206
857,0.608,939.8079999999961,38,62,5.122096754443056,58738,58676,62,0.9989444652524772,0.6085427414793574,249736.1163131203
858,0.608,940.4159999999961,38,62,5.1059031683922305,58776,58714,62,0.9989451476793249,0.6083514648703823,249736.28691983226
859,0.608,941.023999999996,38,62,5.089709582341405,58814,58752,62,0.9989458292243344,0.608160435691661,249736.45730608463
860,0.608,941.631999999996,38,62,5.073515996290581,58852,58790,62,0.9989465098892136,0.6079696534634005,249736.62747230448
861,0.608,942.2399999999959,38,62,5.057322410239756,58890,58828,62,0.9989471896756665,0.607779117707047,249736.7974189177
862,0.608,942.8479999999959,38,62,5.041128824188932,58928,58866,62,0.9989478685853923,0.6075888279452826,249736.96714634917
863,0.608,943.4559999999958,38,62,5.024935238138107,58966,58904,62,0.9989485466200861,0.607398783702021,249737.13665502265
864,0.608,944.0639999999958,38,62,5.008741652087283,59004,58942,62,0.9989492237814386,0.607208984502404,249737.30594536077
865,0.608,944.6719999999957,38,62,4.992548066036457,59042,58980,62,0.9989499000711358,0.6070194298727966,249737.4750177851
866,0.608,945.2799999999957,38,62,4.976354479985632,59080,59018,62,0.9989505754908599,0.6068301193407839,249737.64387271611
867,0.608,945.8879999999956,38,62,4.960160893934807,59118,59056,62,0.9989512500422884,0.6066410524351671,249737.81251057325
868,0.608,946.4959999999955,38,62,4.943967307883983,59156,59094,62,0.9989519237270945,0.6064522286859593,249737.9809317748
869,0.608,947.1039999999955,38,62,4.927773721833159,59194,59132,62,0.9989525965469473,0.6062636476243815,249738.149136738
870,0.608,947.7119999999954,38,62,4.911580135782333,59232,59170,62,0.9989532685035116,0.606075308782859,249738.3171258791
871,0.608,948.3199999999954,38,62,4.8953865497315086,59270,59208,62,0.9989539395984478,0.6058872116950178,249738.48489961316
872,0.608,948.9279999999953,38,62,4.879192963680684,59308,59246,62,0.998954609833412,0.60569935589568,249738.65245835422
873,0.608,949.5359999999953,38,62,4.862999377629859,59346,59284,62,0.9989552792100563,0.6055117409208607,249738.8198025153
874,0.608,950.1439999999952,38,62,4.846805791579033,59384,59322,62,0.9989559477300283,0.6053243663077635,249738.98693250833
875,0.608,950.7519999999952,38,62,4.83061220552821,59422,59360,62,0.9989566153949716,0.6051372315947775,249739.15384874414
876,0.608,951.3599999999951,38,62,4.814418619477386,59460,59398,62,0.9989572822065254,0.6049503363214728,249739.32055163264
877,0.608,951.9679999999951,38,62,4.79822503342656,59498,59436,62,0.9989579481663249,0.6047636800285969,249739.48704158253
878,0.608,952.575999999995,38,62,4.7820314473757355,59536,59474,62,0.9989586132760011,0.6045772622580713,249739.65331900158
879,0.608,953.183999999995,38,62,4.76583786132491,59574,59512,62,0.9989592775371806,0.6043910825529872,249739.81938429648
880,0.608,953.7919999999949,38,62,4.749644275274086,59612,59550,62,0.9989599409514863,0.6042051404576023,249739.9852378729
881,0.608,954.3999999999949,38,62,4.73345068922326,59650,59588,62,0.9989606035205365,0.6040194355173368,249740.15088013545
882,0.608,955.0079999999948,38,62,4.717257103172437,59688,59626,62,0.9989612652459455,0.6038339672787695,249740.31631148775
883,0.608,955.6159999999948,37,63,4.701243962768697,59726,59663,63,0.9989451830023776,0.6036574952988509,249736.29575059575
884,0.592,956.2079999999947,37,63,4.685616832488707,59763,59700,63,0.998945836052407,0.6034723978403145,249736.45901310313
885,0.592,956.7999999999947,37,63,4.669989702208717,59800,59737,63,0.9989464882943144,0.6032875296737066,249736.62207357996
886,0.592,957.3919999999947,37,63,4.654362571928727,59837,59774,63,0.9989471397295987,0.6031028903732332,249736.78493240106
887,0.592,957.9839999999947,37,63,4.638735441648737,59874,59811,63,0.9989477903597554,0.6029184795141541,249736.94758994025
888,0.592,958.5759999999947,37,63,4.623108311368747,59911,59848,63,0.9989484401862763,0.6027342966727794,249737.11004657045
889,0.592,959.1679999999947,37,63,4.607481181088757,59948,59885,63,0.9989490892106492,0.6025503414264664,249737.2723026637
890,0.592,959.7599999999946,37,63,4.591854050808767,59985,59922,63,0.9989497374343586,0.602366613353616,249737.43435859104
891,0.592,960.3519999999946,37,63,4.576226920528777,60022,59959,63,0.9989503848588851,0.6021831120336698,249737.59621472267
892,0.592,960.9439999999946,37,63,4.560599790248786,60059,59996,63,0.9989510314857057,0.6019998370471071,249737.75787142784
893,0.592,961.5359999999946,37,63,4.544972659968797,60096,60033,63,0.998951677316294,0.6018167879754414,249737.91932907488
894,0.592,962.1279999999946,37,63,4.529345529688807,60133,60070,63,0.9989523223521195,0.601633964401217,249738.08058803127
895,0.592,962.7199999999946,37,63,4.513718399408817,60170,60107,63,0.9989529665946485,0.6014513659080064,249738.24164866353
896,0.592,963.3119999999946,36,64,4.49842376224895,60207,60143,64,0.9989370006809839,0.6012693955968318,249734.2501702474
897,0.5760000000000001,963.8879999999946,36,64,4.483355038769318,60243,60179,64,0.9989376359079063,0.6010873771270371,249734.40897697798
898,0.5760000000000001,964.4639999999946,36,64,4.468286315289685,60279,60215,64,0.9989382703760845,0.6009055762995213,249734.56759402252
899,0.5760000000000001,965.0399999999946,36,64,4.453217591810052,60315,60251,64,0.9989389040868772,0.6007239927241604,249734.7260217207
900,0.5760000000000001,965.6159999999946,35,65,4.438507522520334,60351,60286,65,0.9989229673079154,0.6005493861604337,249730.74182698023
901,0.56,966.1759999999946,35,65,4.423994753100913,60386,60321,65,0.9989235915609579,0.6003686162781191,249730.89789024086
902,0.56,966.7359999999945,35,65,4.409481983681492,60421,60356,65,0.9989242150907797,0.6001880560500521,249731.05377269632
903,0.56,967.2959999999945,35,65,4.394969214262069,60456,60391,65,0.9989248378986371,0.600007705111713,249731.2094746607
904,0.56,967.8559999999944,35,65,4.380456444842649,60491,60426,65,0.998925459985783,0.599827563099427,249731.3649964472
905,0.56,968.4159999999944,35,65,4.365943675423226,60526,60461,65,0.9989260813534679,0.5996476296503613,249731.52033836843
906,0.56,968.9759999999943,35,65,4.351430906003804,60561,60496,65,0.9989267020029392,0.5994679044025227,249731.67550073625
907,0.56,969.5359999999943,35,65,4.336918136584383,60596,60531,65,0.9989273219354413,0.5992883869947553,249731.8304838618
908,0.56,970.0959999999942,35,65,4.322405367164961,60631,60566,65,0.9989279411522158,0.5991090770667379,249731.98528805547
909,0.56,970.6559999999942,35,65,4.30789259774554,60666,60601,65,0.9989285596545017,0.598929974258982,249732.13991362692
910,0.56,971.2159999999941,35,65,4.293379828326118,60701,60636,65,0.9989291774435347,0.5987510782128288,249732.2943608852
911,0.56,971.775999999994,35,65,4.2788670589066955,60736,60671,65,0.998929794520548,0.5985723885704473,249732.4486301385
912,0.56,972.335999999994,35,65,4.264354289487274,60771,60706,65,0.9989304108867717,0.5983939049748315,249732.60272169445
913,0.56,972.8959999999939,35,65,4.249841520067852,60806,60741,65,0.9989310265434332,0.5982156270697987,249732.75663585987
914,0.56,973.4559999999939,35,65,4.23532875064843,60841,60776,65,0.9989316414917572,0.5980375544999862,249732.91037294088
915,0.56,974.0159999999938,35,65,4.220815981229008,60876,60811,65,0.9989322557329654,0.5978596869108496,249733.06393324293
916,0.56,974.5759999999938,35,65,4.206303211809587,60911,60846,65,0.9989328692682766,0.5976820239486604,249733.21731707075
917,0.56,975.1359999999937,35,65,4.1917904423901655,60946,60881,65,0.9989334820989072,0.5975045652605034,249733.3705247284
918,0.56,975.6959999999937,35,65,4.177277672970743,60981,60916,65,0.9989340942260704,0.5973273104942746,249733.5235565192
919,0.56,976.2559999999936,35,65,4.162764903551322,61016,60951,65,0.9989347056509768,0.5971502592986784,249733.67641274584
920,0.56,976.8159999999936,35,65,4.1482521341319005,61051,60986,65,0.9989353163748341,0.5969734113232261,249733.8290937102
921,0.56,977.3759999999935,35,65,4.133739364712478,61086,61021,65,0.9989359263988475,0.5967967662182329,249733.98159971353
922,0.56,977.9359999999934,35,65,4.119226595293056,61121,61056,65,0.9989365357242191,0.5966203236348157,249734.13393105648
923,0.56,978.4959999999934,35,65,4.104713825873635,61156,61091,65,0.9989371443521486,0.5964440832248911,249734.28608803885
924,0.56,979.0559999999933,35,65,4.090201056454213,61191,61126,65,0.9989377522838326,0.596268044641173,249734.43807095985
925,0.56,979.6159999999933,35,65,4.075688287034791,61226,61161,65,0.9989383595204652,0.5960922075371701,249734.589880118
926,0.56,980.1759999999932,35,65,4.061175517615369,61261,61196,65,0.9989389660632376,0.5959165715671837,249734.74151581113
927,0.56,980.7359999999932,35,65,4.046662748195947,61296,61231,65,0.9989395719133386,0.5957411363863059,249734.89297833637
928,0.56,981.2959999999931,35,65,4.032149978776526,61331,61266,65,0.9989401770719538,0.5955659016504163,249735.04426799022
929,0.56,981.8559999999931,35,65,4.017637209357105,61366,61301,65,0.9989407815402666,0.5953908670161813,249735.19538506842
930,0.56,982.415999999993,35,65,4.003124439937682,61401,61336,65,0.9989413853194573,0.59521603214105,249735.34632986612
931,0.56,982.975999999993,35,65,3.9886116705182606,61436,61371,65,0.9989419884107038,0.5950413966832537,249735.49710267773
932,0.56,983.5359999999929,35,65,3.974098901098839,61471,61406,65,0.9989425908151811,0.5948669603018024,249735.6477037971
933,0.56,984.0959999999928,35,65,3.9595861316794174,61506,61441,65,0.9989431925340617,0.5946927226564834,249735.79813351724
934,0.56,984.6559999999928,35,65,3.945073362259995,61541,61476,65,0.9989437935685153,0.5945186834078586,249735.94839213067
935,0.56,985.2159999999927,35,65,3.9305605928405734,61576,61511,65,0.998944393919709,0.5943448422172626,249736.0984799291
936,0.56,985.7759999999927,35,65,3.916047823421152,61611,61546,65,0.9989449935888072,0.5941711987468,249736.24839720366
937,0.56,986.3359999999926,35,65,3.90153505400173,61646,61581,65,0.9989455925769718,0.5939977526593442,249736.3981442448
938,0.56,986.8959999999926,35,65,3.8870222845823084,61681,61616,65,0.9989461908853617,0.593824503618534,249736.54772134233
939,0.56,987.4559999999925,35,65,3.8725095151628866,61716,61651,65,0.9989467885151339,0.5936514512887724,249736.69712878537
940,0.56,988.0159999999925,34,66,3.858432718863173,61751,61685,66,0.9989311913977101,0.5934861251771189,249732.79784942945
941,0.544,988.5599999999924,34,66,3.84445232813856,61785,61719,66,0.9989317795581452,0.5933139817511145,249732.9448895382
942,0.544,989.1039999999924,34,66,3.830471937413946,61819,61753,66,0.9989323670716123,0.5931420278827506,249733.091767905
943,0.544,989.6479999999924,34,66,3.816491546689333,61853,61787,66,0.9989329539391784,0.5929702632590993,249733.23848479651
944,0.544,990.1919999999924,34,66,3.8025111559647193,61887,61821,66,0.9989335401619079,0.5927986875679208,249733.38504047893
945,0.544,990.7359999999924,34,66,3.7885307652401057,61921,61855,66,0.9989341257408634,0.5926273004976622,249733.53143521777
946,0.544,991.2799999999924,34,66,3.774550374515492,61955,61889,66,0.9989347106771044,0.5924561017374551,249733.67766927803
947,0.544,991.8239999999923,34,66,3.7605699837908784,61989,61923,66,0.9989352949716885,0.5922850909771139,249733.82374292405
948,0.544,992.3679999999923,34,66,3.7465895930662647,62023,61957,66,0.9989358786256711,0.5921142679071337,249733.9696564197
949,0.544,992.9119999999923,34,66,3.7326092023416515,62057,61991,66,0.9989364616401051,0.5919436322186891,249734.1154100282
950,0.544,993.4559999999923,34,66,3.7186288116170383,62091,62025,66,0.998937044016041,0.5917731836036311,249734.2610040122
951,0.544,993.9999999999923,34,66,3.7046484208924246,62125,62059,66,0.9989376257545272,0.5916029217544865,249734.40643863374
952,0.544,994.5439999999923,34,66,3.6906680301678114,62159,62093,66,0.9989382068566096,0.5914328463644556,249734.55171415437
953,0.544,995.0879999999922,34,66,3.6766876394431973,62193,62127,66,0.9989387873233322,0.5912629571274101,249734.696830835
954,0.544,995.6319999999922,34,66,3.662707248718584,62227,62161,66,0.9989393671557363,0.5910932537378915,249734.84178893603
955,0.544,996.1759999999922,34,66,3.64872685799397,62261,62195,66,0.9989399463548609,0.5909237358911091,249734.9865887172
956,0.544,996.7199999999922,34,66,3.634746467269357,62295,62229,66,0.9989405249217433,0.5907544032829388,249735.13123043778
957,0.544,997.2639999999922,34,66,3.620766076544743,62329,62263,66,0.9989411028574179,0.5905852556099203,249735.27571435642
958,0.544,997.8079999999921,34,66,3.6067856858201295,62363,62297,66,0.9989416801629171,0.5904162925692558,249735.42004073123
959,0.544,998.3519999999921,34,66,3.592805295095516,62397,62331,66,0.9989422568392711,0.5902475138588085,249735.56420981974
960,0.544,998.8959999999921,34,66,3.578824904370902,62431,62365,66,0.9989428328875078,0.5900789191771002,249735.70822187891
961,0.544,999.4399999999921,34,66,3.5648445136462885,62465,62399,66,0.9989434083086528,0.58991050822331,249735.85207716518
962,0.544,999.9839999999921,34,66,3.5508641229216753,62499,62433,66,0.9989439831037297,0.5897422806972721,249735.9957759344
963,0.544,1000.5279999999921,34,66,3.5368837321970616,62533,62467,66,0.9989445572737594,0.5895742362994741,249736.13931844186
964,0.544,1001.071999999992,34,66,3.5229033414724484,62567,62501,66,0.9989451308197612,0.5894063747310557,249736.28270494228
965,0.544,1001.615999999992,34,66,3.5089229507478343,62601,62535,66,0.9989457037427517,0.5892386956938063,249736.4259356899
966,0.544,1002.159999999992,34,66,3.4949425600232207,62635,62569,66,0.9989462760437455,0.5890711988901636,249736.56901093837
967,0.544,1002.703999999992,34,66,3.4809621692986075,62669,62603,66,0.998946847723755,0.5889038840232115,249736.71193094074
968,0.544,1003.247999999992,34,66,3.466981778573994,62703,62637,66,0.9989474187837902,0.5887367507966788,249736.85469594956
969,0.544,1003.791999999992,34,66,3.4530013878493806,62737,62671,66,0.9989479892248593,0.5885697989149373,249736.99730621683
970,0.544,1004.3359999999919,33,67,3.439052954720408,62771,62704,67,0.9989326281244524,0.5884103546129483,249733.1570311151
971,0.528,1004.863999999992,33,67,3.4255880608592952,62804,62737,67,0.9989331889688555,0.5882444471922882,249733.29724221586
972,0.528,1005.391999999992,33,67,3.412123166998182,62837,62770,67,0.9989337492241832,0.5880787142162636,249733.4373060478
973,0.528,1005.919999999992,33,67,3.3986582731370696,62870,62803,67,0.9989343088913631,0.5879131554098871,249733.57722284278
974,0.528,1006.447999999992,33,67,3.3851933792759565,62903,62836,67,0.9989348679713209,0.5877477704987494,249733.7169928322
975,0.528,1006.975999999992,33,67,3.371728485414844,62936,62869,67,0.9989354264649803,0.587582559209017,249733.85661624704
976,0.528,1007.5039999999921,33,67,3.358263591553731,62969,62902,67,0.998935984373263,0.5874175212674314,249733.99609331772
977,0.528,1008.0319999999921,33,67,3.344798697692618,63002,62935,67,0.998936541697089,0.5872526564013069,249734.1354242742
978,0.528,1008.5599999999921,33,67,3.331333803831505,63035,62968,67,0.9989370984373761,0.5870879643385295,249734.27460934597
979,0.528,1009.0879999999921,33,67,3.3178689099703917,63068,63001,67,0.9989376545950402,0.5869234448075555,249734.413648762
980,0.528,1009.6159999999921,33,67,3.3044040161092787,63101,63034,67,0.9989382101709957,0.5867590975374096,249734.55254275087
981,0.528,1010.1439999999922,33,67,3.290939122248166,63134,63067,67,0.9989387651661545,0.5865949222576841,249734.69129154057
982,0.528,1010.6719999999922,33,67,3.2774742283870535,63167,63100,67,0.998939319581427,0.5864309186985363,249734.82989535868
983,0.528,1011.1999999999922,33,67,3.2640093345259404,63200,63133,67,0.9989398734177215,0.586267086590688,249734.96835443232
984,0.528,1011.7279999999922,33,67,3.250544440664828,63233,63166,67,0.9989404266759445,0.5861034256654243,249735.10666898804
985,0.528,1012.2559999999922,33,67,3.237079546803715,63266,63199,67,0.9989409793570005,0.5859399356545906,249735.24483925206
986,0.528,1012.7839999999923,33,67,3.2236146529426017,63299,63232,67,0.9989415314617924,0.5857766162905925,249735.38286545002
987,0.528,1013.3119999999923,33,67,3.210149759081489,63332,63265,67,0.9989420829912209,0.5856134673063941,249735.5207478071
988,0.528,1013.8399999999923,33,67,3.196684865220376,63365,63298,67,0.9989426339461848,0.5854504884355161,249735.65848654808
989,0.528,1014.3679999999923,32,68,3.18325649322029,63398,63330,68,0.9989274109593362,0.5852931158148148,249731.85273983594
990,0.512,1014.8799999999923,32,68,3.170297197460149,63430,63362,68,0.9989279520731515,0.5851313568402693,249731.9880182898
991,0.512,1015.3919999999922,32,68,3.1573379017000076,63462,63394,68,0.9989284926412656,0.5849697611709952,249732.12316031833
992,0.512,1015.9039999999922,32,68,3.1443786059398664,63494,63426,68,0.9989290326645037,0.5848083285598177,249732.25816612787
993,0.512,1016.4159999999921,32,68,3.1314193101797256,63526,63458,68,0.9989295721436892,0.5846470587600605,249732.39303592424
994,0.512,1016.927999999992,31,69,3.118549232878927,63558,63489,69,0.9989143774190503,0.5844880855276768,249728.59435476453
995,0.496,1017.423999999992,31,69,3.1060930449844393,63589,63520,69,0.9989149066662473,0.5843282599077051,249728.72666656377
996,0.496,1017.919999999992,31,69,3.0936368570899515,63620,63551,69,0.9989154353976737,0.5841685902127138,249728.8588494204
997,0.496,1018.415999999992,31,69,3.0811806691954633,63651,63582,69,0.9989159636140831,0.5840090762146352,249728.99090352273
998,0.496,1018.911999999992,31,69,3.0687244813009755,63682,63613,69,0.9989164913162275,0.5838497176858454,249729.12282905885
999,0.496,1019.407999999992,31,69,3.0562682934064878,63713,63644,69,0.9989170185048577,0.5836905143991646,249729.2546262164
1000,0.496,1019.9039999999919,31,69,3.043812105512,63744,63675,69,0.9989175451807228,0.5835314661278553,249729.3862951827
1001,0.496,1020.3999999999919,31,69,3.031355917617512,63775,63706,69,0.9989180713445708,0.5833725726456211,249729.51783614466
1002,0.496,1020.8959999999919,31,69,3.018899729723024,63806,63737,69,0.9989185969971476,0.5832138337266061,249729.6492492889
1003,0.496,1021.3919999999919,31,69,3.0064435418285362,63837,63768,69,0.9989191221391983,0.5830552491453934,249729.78053480157
1004,0.496,1021.8879999999918,31,69,2.993987353934048,63868,63799,69,0.9989196467714662,0.5828968186770043,249729.91169286854
1005,0.496,1022.3839999999918,30,70,2.9815884109637967,63899,63829,70,0.9989045211975148,0.5827456507505593,249726.1302993807
1006,0.48,1022.8639999999918,30,70,2.969629792467243,63929,63859,70,0.9989050352735065,0.5825888621610219,249726.2588183786
1007,0.48,1023.3439999999919,30,70,2.95767117397069,63959,63889,70,0.998905548867243,0.5824322208161649,249726.38721681276
1008,0.48,1023.8239999999919,30,70,2.9457125554741364,63989,63919,70,0.9989060619794027,0.5822757265086627,249726.51549485265
1009,0.48,1024.303999999992,30,70,2.9337539369775834,64019,63949,70,0.9989065746106625,0.5821193790315793,249726.64365266758
1010,0.48,1024.783999999992,30,70,2.9217953184810295,64049,63979,70,0.998907086761698,0.5819631781783666,249726.77169042648
1011,0.48,1025.263999999992,30,70,2.9098366999844765,64079,64009,70,0.998907598433184,0.5818071237428638,249726.89960829797
1012,0.48,1025.743999999992,30,70,2.8978780814879226,64109,64039,70,0.9989081096257936,0.5816512155192964,249727.02740645036
1013,0.48,1026.223999999992,30,70,2.8859194629913696,64139,64069,70,0.9989086203401987,0.5814954533022754,249727.1550850516
1014,0.48,1026.703999999992,30,70,2.8739608444948166,64169,64099,70,0.9989091305770699,0.5813398368867959,249727.28264426943
1015,0.48,1027.183999999992,30,70,2.862002225998263,64199,64129,70,0.9989096403370769,0.5811843660682373,249727.41008427116
1016,0.48,1027.663999999992,30,70,2.8500436075017097,64229,64159,70,0.9989101496208878,0.581029040642361,249727.53740522388
1017,0.48,1028.143999999992,30,70,2.8380849890051563,64259,64189,70,0.9989106584291695,0.5808738604053109,249727.66460729428
1018,0.48,1028.623999999992,30,70,2.826126370508603,64289,64219,70,0.9989111667625877,0.5807188251536111,249727.79169064885
1019,0.48,1029.103999999992,29,71,2.8144085183914083,64319,64248,71,0.9988961271164042,0.5805692198860468,249724.03177910295
1020,0.464,1029.567999999992,29,71,2.802940813306414,64348,64277,71,0.9988966246037173,0.5804160157745027,249724.15615093126
1021,0.464,1030.031999999992,29,71,2.7914731082214206,64377,64306,71,0.9988971216428227,0.5802629498435091,249724.28041070764
1022,0.464,1030.495999999992,29,71,2.7800054031364274,64406,64335,71,0.998897618234326,0.5801100219062048,249724.40455858345
1023,0.464,1030.9599999999919,29,71,2.768537698051434,64435,64364,71,0.9988981143788314,0.5799572317760653,249724.52859470982
1024,0.464,1031.4239999999918,29,71,2.7570699929664397,64464,64393,71,0.9988986100769421,0.5798045792669024,249724.65251923754
1025,0.464,1031.8879999999917,29,71,2.745602287881446,64493,64422,71,0.9988991053292605,0.5796520641928632,249724.77633231712
1026,0.464,1032.3519999999917,29,71,2.734134582796453,64522,64451,71,0.9988996001363876,0.579499686368429,249724.90003409892
1027,0.464,1032.8159999999916,29,71,2.7226668777114584,64551,64480,71,0.9989000944989234,0.5793474456084149,249725.02362473286
1028,0.464,1033.2799999999916,29,71,2.7111991726264653,64580,64509,71,0.9989005884174668,0.5791953417279694,249725.14710436872
1029,0.464,1033.7439999999915,29,71,2.699731467541471,64609,64538,71,0.9989010818926156,0.5790433745425727,249725.27047315595
1030,0.464,1034.2079999999914,29,71,2.6882637624564785,64638,64567,71,0.9989015749249668,0.578891543868037,249725.39373124376
1031,0.464,1034.6719999999914,29,71,2.6767960573714844,64667,64596,71,0.9989020675151159,0.5787398495205047,249725.51687878105
1032,0.464,1035.1359999999913,28,72,2.6653512003585607,64696,64624,72,0.998887102757512,0.5785937627823159,249721.7756893801
